# SYNTHETIC. Fertiliser goods issues against the agronomy programme. SAP MM holds these; the EC export carries only a rupiah cost line, which cannot answer an agronomic question. NOTE the deliberate confounding: weak blocks are PRESCRIBED more, so a naive reading of 'more fertiliser, lower yield' is backwards.
division_code,block_code,window,material,target_kg,issued_kg,target_date,issue_date,application_lag_days,palms,kg_per_palm
7,293,2025-03,Borate,263.5,207.1,2025-03-15,2025-05-25,71,3360,0.062
7,294,2024-10,NPK 12-12-17-2,5417.6,5389.0,2024-10-15,2024-10-15,0,1634,3.298
7,294,2024-10,Urea,1333.6,913.5,2024-10-15,2024-10-29,14,1634,0.559
7,294,2024-10,Kieserite,1000.2,890.2,2024-10-15,2024-11-05,21,1634,0.545
7,294,2024-10,Borate,125.0,105.8,2024-10-15,2024-10-15,0,1634,0.065
7,294,2025-03,NPK 12-12-17-2,5417.6,4350.8,2025-03-15,2025-03-21,6,1634,2.663
7,294,2025-03,Urea,1333.6,1272.2,2025-03-15,2025-03-15,0,1634,0.779
7,294,2025-03,Kieserite,1000.2,869.3,2025-03-15,2025-03-15,0,1634,0.532
7,294,2025-03,Borate,125.0,103.4,2025-03-15,2025-03-29,14,1634,0.063
7,295,2024-10,NPK 12-12-17-2,5215.0,5363.7,2024-10-15,2024-11-13,29,1725,3.109
7,295,2024-10,Urea,1283.7,966.5,2024-10-15,2024-10-15,0,1725,0.56
7,295,2024-10,Kieserite,962.8,779.1,2024-10-15,2024-11-08,24,1725,0.452
7,295,2024-10,Borate,120.3,118.2,2024-10-15,2024-10-19,4,1725,0.069
7,295,2025-03,NPK 12-12-17-2,5215.0,4786.3,2025-03-15,2025-05-06,52,1725,2.775
7,295,2025-03,Urea,1283.7,1254.1,2025-03-15,2025-04-30,46,1725,0.727
7,295,2025-03,Kieserite,962.8,757.3,2025-03-15,2025-04-06,22,1725,0.439
7,295,2025-03,Borate,120.3,115.4,2025-03-15,2025-03-27,12,1725,0.067
7,296,2024-10,NPK 12-12-17-2,11640.9,8117.4,2024-10-15,2024-12-06,52,3632,2.235
7,296,2024-10,Urea,2865.5,2714.3,2024-10-15,2024-12-22,68,3632,0.747
7,296,2024-10,Kieserite,2149.1,2256.0,2024-10-15,2024-11-04,20,3632,0.621
7,296,2024-10,Borate,268.6,210.9,2024-10-15,2024-10-15,0,3632,0.058
7,296,2025-03,NPK 12-12-17-2,11640.9,11605.6,2025-03-15,2025-04-27,43,3632,3.195
7,296,2025-03,Urea,2865.5,2367.9,2025-03-15,2025-03-15,0,3632,0.652
7,296,2025-03,Kieserite,2149.1,1727.1,2025-03-15,2025-03-15,0,3632,0.476
7,296,2025-03,Borate,268.6,249.2,2025-03-15,2025-04-14,30,3632,0.069
7,297,2024-10,NPK 12-12-17-2,13677.1,10921.4,2024-10-15,2024-10-15,0,3945,2.768
7,297,2024-10,Urea,3366.7,2219.5,2024-10-15,2024-10-25,10,3945,0.563
7,297,2024-10,Kieserite,2525.0,2032.4,2024-10-15,2024-11-13,29,3945,0.515
7,297,2024-10,Borate,315.6,283.6,2024-10-15,2024-11-24,40,3945,0.072
7,297,2025-03,NPK 12-12-17-2,13677.1,11453.3,2025-03-15,2025-05-11,57,3945,2.903
7,297,2025-03,Urea,3366.7,3083.6,2025-03-15,2025-05-04,50,3945,0.782
7,297,2025-03,Kieserite,2525.0,2303.8,2025-03-15,2025-03-15,0,3945,0.584
7,297,2025-03,Borate,315.6,290.8,2025-03-15,2025-03-15,0,3945,0.074
7,298,2024-10,NPK 12-12-17-2,12361.9,13845.3,2024-10-15,2024-10-15,0,3585,3.862
7,298,2024-10,Urea,3042.9,2770.0,2024-10-15,2024-10-15,0,3585,0.773
7,298,2024-10,Kieserite,2282.2,1908.8,2024-10-15,2024-10-16,1,3585,0.532
7,298,2024-10,Borate,285.3,299.9,2024-10-15,2024-10-15,0,3585,0.084
7,298,2025-03,NPK 12-12-17-2,12361.9,10910.6,2025-03-15,2025-04-18,34,3585,3.043
7,298,2025-03,Urea,3042.9,2974.9,2025-03-15,2025-04-08,24,3585,0.83
7,298,2025-03,Kieserite,2282.2,2556.1,2025-03-15,2025-03-15,0,3585,0.713
7,298,2025-03,Borate,285.3,293.1,2025-03-15,2025-03-15,0,3585,0.082
7,299,2024-10,NPK 12-12-17-2,11775.7,7652.2,2024-10-15,2024-10-25,10,3548,2.157
7,299,2024-10,Urea,2898.6,3010.6,2024-10-15,2024-10-15,0,3548,0.849
7,299,2024-10,Kieserite,2174.0,1948.5,2024-10-15,2024-10-15,0,3548,0.549
7,299,2024-10,Borate,271.7,210.6,2024-10-15,2024-11-27,43,3548,0.059
7,299,2025-03,NPK 12-12-17-2,11775.7,7735.9,2025-03-15,2025-03-15,0,3548,2.18
7,299,2025-03,Urea,2898.6,1870.0,2025-03-15,2025-03-15,0,3548,0.527
7,299,2025-03,Kieserite,2174.0,2389.0,2025-03-15,2025-04-25,41,3548,0.673
7,299,2025-03,Borate,271.7,224.0,2025-03-15,2025-03-24,9,3548,0.063
7,300,2024-10,NPK 12-12-17-2,9262.2,7200.6,2024-10-15,2024-11-21,37,2719,2.648
7,300,2024-10,Urea,2279.9,1429.8,2024-10-15,2024-11-05,21,2719,0.526
7,300,2024-10,Kieserite,1710.0,1462.6,2024-10-15,2024-10-22,7,2719,0.538
7,300,2024-10,Borate,213.7,213.3,2024-10-15,2024-10-15,0,2719,0.078
7,300,2025-03,NPK 12-12-17-2,9262.2,7222.5,2025-03-15,2025-03-15,0,2719,2.656
7,300,2025-03,Urea,2279.9,2304.7,2025-03-15,2025-03-27,12,2719,0.848
7,300,2025-03,Kieserite,1710.0,1661.3,2025-03-15,2025-04-21,37,2719,0.611
7,300,2025-03,Borate,213.7,232.1,2025-03-15,2025-04-05,21,2719,0.085
7,301,2024-10,NPK 12-12-17-2,4477.4,4302.2,2024-10-15,2024-11-27,43,1414,3.043
7,301,2024-10,Urea,1102.1,804.7,2024-10-15,2024-11-01,17,1414,0.569
7,301,2024-10,Kieserite,826.6,778.0,2024-10-15,2024-12-15,61,1414,0.55
7,301,2024-10,Borate,103.3,84.5,2024-10-15,2024-10-15,0,1414,0.06
7,301,2025-03,NPK 12-12-17-2,4477.4,4067.8,2025-03-15,2025-04-09,25,1414,2.877
7,301,2025-03,Urea,1102.1,1135.9,2025-03-15,2025-04-03,19,1414,0.803
7,301,2025-03,Kieserite,826.6,803.8,2025-03-15,2025-04-21,37,1414,0.568
7,301,2025-03,Borate,103.3,91.0,2025-03-15,2025-04-06,22,1414,0.064
7,302,2024-10,NPK 12-12-17-2,13512.5,10704.4,2024-10-15,2024-10-25,10,3949,2.711
7,302,2024-10,Urea,3326.1,3725.3,2024-10-15,2024-10-15,0,3949,0.943
7,302,2024-10,Kieserite,2494.6,2518.3,2024-10-15,2024-11-19,35,3949,0.638
7,302,2024-10,Borate,311.8,273.1,2024-10-15,2024-11-02,18,3949,0.069
7,302,2025-03,NPK 12-12-17-2,13512.5,12438.9,2025-03-15,2025-04-14,30,3949,3.15
7,302,2025-03,Urea,3326.1,3665.3,2025-03-15,2025-03-15,0,3949,0.928
7,302,2025-03,Kieserite,2494.6,2427.0,2025-03-15,2025-03-17,2,3949,0.615
7,302,2025-03,Borate,311.8,291.2,2025-03-15,2025-03-15,0,3949,0.074
7,303,2024-10,NPK 12-12-17-2,16601.7,15882.9,2024-10-15,2024-10-16,1,4841,3.281
7,303,2024-10,Urea,4086.6,4577.0,2024-10-15,2024-11-14,30,4841,0.945
7,303,2024-10,Kieserite,3064.9,3103.5,2024-10-15,2024-10-15,0,4841,0.641
7,303,2024-10,Borate,383.1,429.1,2024-10-15,2024-10-29,14,4841,0.089
7,303,2025-03,NPK 12-12-17-2,16601.7,15298.8,2025-03-15,2025-05-20,66,4841,3.16
7,303,2025-03,Urea,4086.6,4196.6,2025-03-15,2025-04-30,46,4841,0.867
7,303,2025-03,Kieserite,3064.9,2413.3,2025-03-15,2025-04-09,25,4841,0.499
7,303,2025-03,Borate,383.1,233.2,2025-03-15,2025-03-15,0,4841,0.048
7,304,2024-10,NPK 12-12-17-2,12690.7,12741.8,2024-10-15,2024-11-03,19,3910,3.259
7,304,2024-10,Urea,3123.9,3143.3,2024-10-15,2024-11-12,28,3910,0.804
7,304,2024-10,Kieserite,2342.9,2227.2,2024-10-15,2024-11-02,18,3910,0.57
7,304,2024-10,Borate,292.9,219.2,2024-10-15,2024-11-07,23,3910,0.056
7,304,2025-03,NPK 12-12-17-2,12690.7,12288.4,2025-03-15,2025-04-10,26,3910,3.143
7,304,2025-03,Urea,3123.9,1874.6,2025-03-15,2025-03-23,8,3910,0.479
7,304,2025-03,Kieserite,2342.9,2359.6,2025-03-15,2025-04-04,20,3910,0.603
7,304,2025-03,Borate,292.9,328.0,2025-03-15,2025-03-16,1,3910,0.084
7,305,2024-10,NPK 12-12-17-2,11761.6,12080.9,2024-10-15,2024-10-15,0,3613,3.344
7,305,2024-10,Urea,2895.2,2177.9,2024-10-15,2024-10-23,8,3613,0.603
7,305,2024-10,Kieserite,2171.4,2235.3,2024-10-15,2024-11-26,42,3613,0.619
7,305,2024-10,Borate,271.4,188.6,2024-10-15,2024-10-31,16,3613,0.052
7,305,2025-03,NPK 12-12-17-2,11761.6,8712.7,2025-03-15,2025-04-04,20,3613,2.411
7,305,2025-03,Urea,2895.2,2195.7,2025-03-15,2025-03-15,0,3613,0.608
7,305,2025-03,Kieserite,2171.4,1585.8,2025-03-15,2025-04-11,27,3613,0.439
7,305,2025-03,Borate,271.4,259.6,2025-03-15,2025-04-03,19,3613,0.072
7,306,2024-10,NPK 12-12-17-2,10154.2,11372.7,2024-10-15,2024-10-15,0,3172,3.585
7,306,2024-10,Urea,2499.5,2799.4,2024-10-15,2024-11-24,40,3172,0.883
7,306,2024-10,Kieserite,1874.6,1225.6,2024-10-15,2024-10-17,2,3172,0.386
7,306,2024-10,Borate,234.3,170.5,2024-10-15,2024-12-04,50,3172,0.054
7,306,2025-03,NPK 12-12-17-2,10154.2,8318.9,2025-03-15,2025-03-26,11,3172,2.623
7,306,2025-03,Urea,2499.5,2329.4,2025-03-15,2025-04-11,27,3172,0.734
7,306,2025-03,Kieserite,1874.6,1254.5,2025-03-15,2025-04-17,33,3172,0.395
7,306,2025-03,Borate,234.3,191.6,2025-03-15,2025-03-27,12,3172,0.06
7,307,2024-10,NPK 12-12-17-2,4673.9,3587.4,2024-10-15,2024-10-28,13,1463,2.452
7,307,2024-10,Urea,1150.5,1130.5,2024-10-15,2024-12-07,53,1463,0.773
7,307,2024-10,Kieserite,862.9,595.3,2024-10-15,2024-10-27,12,1463,0.407
7,307,2024-10,Borate,107.9,91.4,2024-10-15,2024-12-04,50,1463,0.063
7,307,2025-03,NPK 12-12-17-2,4673.9,3597.6,2025-03-15,2025-03-25,10,1463,2.459
7,307,2025-03,Urea,1150.5,1288.6,2025-03-15,2025-04-07,23,1463,0.881
7,307,2025-03,Kieserite,862.9,691.9,2025-03-15,2025-03-17,2,1463,0.473
7,307,2025-03,Borate,107.9,120.8,2025-03-15,2025-03-26,11,1463,0.083
7,308,2024-10,NPK 12-12-17-2,7160.8,8020.1,2024-10-15,2024-10-15,0,2160,3.713
7,308,2024-10,Urea,1762.7,1342.8,2024-10-15,2024-11-10,26,2160,0.622
7,308,2024-10,Kieserite,1322.0,1215.9,2024-10-15,2024-11-25,41,2160,0.563
7,308,2024-10,Borate,165.2,122.0,2024-10-15,2024-10-15,0,2160,0.056
7,308,2025-03,NPK 12-12-17-2,7160.8,6068.5,2025-03-15,2025-04-03,19,2160,2.809
7,308,2025-03,Urea,1762.7,1628.2,2025-03-15,2025-03-30,15,2160,0.754
7,308,2025-03,Kieserite,1322.0,1440.1,2025-03-15,2025-03-22,7,2160,0.667
7,308,2025-03,Borate,165.2,166.2,2025-03-15,2025-05-09,55,2160,0.077
7,309,2024-10,NPK 12-12-17-2,11269.2,12137.0,2024-10-15,2024-11-26,42,3378,3.593
7,309,2024-10,Urea,2773.9,2043.9,2024-10-15,2024-11-24,40,3378,0.605
7,309,2024-10,Kieserite,2080.5,1387.1,2024-10-15,2024-10-15,0,3378,0.411
7,309,2024-10,Borate,260.1,256.3,2024-10-15,2024-10-15,0,3378,0.076
7,309,2025-03,NPK 12-12-17-2,11269.2,7666.9,2025-03-15,2025-05-04,50,3378,2.27
7,309,2025-03,Urea,2773.9,1586.0,2025-03-15,2025-03-16,1,3378,0.47
7,309,2025-03,Kieserite,2080.5,1850.9,2025-03-15,2025-03-24,9,3378,0.548
7,309,2025-03,Borate,260.1,275.0,2025-03-15,2025-04-05,21,3378,0.081
7,310,2024-10,NPK 12-12-17-2,13848.6,11357.5,2024-10-15,2024-11-01,17,4148,2.738
7,310,2024-10,Urea,3408.9,3004.9,2024-10-15,2024-10-20,5,4148,0.724
7,310,2024-10,Kieserite,2556.7,2221.3,2024-10-15,2024-10-29,14,4148,0.536
7,310,2024-10,Borate,319.6,287.2,2024-10-15,2024-10-17,2,4148,0.069
7,310,2025-03,NPK 12-12-17-2,13848.6,12503.5,2025-03-15,2025-04-16,32,4148,3.014
7,310,2025-03,Urea,3408.9,2346.3,2025-03-15,2025-04-21,37,4148,0.566
7,310,2025-03,Kieserite,2556.7,2156.8,2025-03-15,2025-03-15,0,4148,0.52
7,310,2025-03,Borate,319.6,239.0,2025-03-15,2025-05-05,51,4148,0.058
7,311,2024-10,NPK 12-12-17-2,15792.9,14058.9,2024-10-15,2024-11-08,24,4913,2.862
7,311,2024-10,Urea,3887.5,3694.8,2024-10-15,2024-10-15,0,4913,0.752
7,311,2024-10,Kieserite,2915.6,2343.4,2024-10-15,2024-10-15,0,4913,0.477
7,311,2024-10,Borate,364.5,320.2,2024-10-15,2024-10-15,0,4913,0.065
7,311,2025-03,NPK 12-12-17-2,15792.9,17688.0,2025-03-15,2025-03-15,0,4913,3.6
7,311,2025-03,Urea,3887.5,4227.6,2025-03-15,2025-03-15,0,4913,0.861
7,311,2025-03,Kieserite,2915.6,1921.7,2025-03-15,2025-04-27,43,4913,0.391
7,311,2025-03,Borate,364.5,310.3,2025-03-15,2025-05-08,54,4913,0.063
7,328,2024-10,NPK 12-12-17-2,9795.7,7987.8,2024-10-15,2024-10-15,0,3040,2.628
7,328,2024-10,Urea,2411.2,1866.1,2024-10-15,2024-11-04,20,3040,0.614
7,328,2024-10,Kieserite,1808.4,810.8,2024-10-15,2024-10-15,0,3040,0.267
7,328,2024-10,Borate,226.1,200.4,2024-10-15,2024-11-13,29,3040,0.066
7,328,2025-03,NPK 12-12-17-2,9795.7,6454.9,2025-03-15,2025-04-19,35,3040,2.123
7,328,2025-03,Urea,2411.2,2700.6,2025-03-15,2025-03-20,5,3040,0.888
7,328,2025-03,Kieserite,1808.4,1517.0,2025-03-15,2025-03-18,3,3040,0.499
7,328,2025-03,Borate,226.1,214.8,2025-03-15,2025-03-15,0,3040,0.071
7,329,2024-10,NPK 12-12-17-2,8221.5,5475.8,2024-10-15,2024-11-03,19,2563,2.136
7,329,2024-10,Urea,2023.8,2266.6,2024-10-15,2024-11-06,22,2563,0.884
7,329,2024-10,Kieserite,1517.8,848.1,2024-10-15,2024-11-11,27,2563,0.331
7,329,2024-10,Borate,189.7,159.9,2024-10-15,2024-10-15,0,2563,0.062
7,329,2025-03,NPK 12-12-17-2,8221.5,6442.6,2025-03-15,2025-03-21,6,2563,2.514
7,329,2025-03,Urea,2023.8,1918.3,2025-03-15,2025-03-31,16,2563,0.748
7,329,2025-03,Kieserite,1517.8,930.9,2025-03-15,2025-03-22,7,2563,0.363
7,329,2025-03,Borate,189.7,191.6,2025-03-15,2025-03-15,0,2563,0.075
7,330,2024-10,NPK 12-12-17-2,7628.7,5704.0,2024-10-15,2024-11-23,39,2487,2.294
7,330,2024-10,Urea,1877.8,1809.3,2024-10-15,2024-10-15,0,2487,0.727
7,330,2024-10,Kieserite,1408.4,1502.4,2024-10-15,2024-10-15,0,2487,0.604
7,330,2024-10,Borate,176.0,99.6,2024-10-15,2024-10-15,0,2487,0.04
7,330,2025-03,NPK 12-12-17-2,7628.7,6166.7,2025-03-15,2025-03-30,15,2487,2.48
7,330,2025-03,Urea,1877.8,1735.8,2025-03-15,2025-03-15,0,2487,0.698
7,330,2025-03,Kieserite,1408.4,1293.5,2025-03-15,2025-05-02,48,2487,0.52
7,330,2025-03,Borate,176.0,142.0,2025-03-15,2025-04-14,30,2487,0.057
7,331,2024-10,NPK 12-12-17-2,9789.7,8269.4,2024-10-15,2024-10-15,0,3002,2.755
7,331,2024-10,Urea,2409.8,2011.2,2024-10-15,2024-10-28,13,3002,0.67
7,331,2024-10,Kieserite,1807.3,2024.2,2024-10-15,2024-10-25,10,3002,0.674
7,331,2024-10,Borate,225.9,174.6,2024-10-15,2024-11-30,46,3002,0.058
7,331,2025-03,NPK 12-12-17-2,9789.7,6383.1,2025-03-15,2025-03-15,0,3002,2.126
7,331,2025-03,Urea,2409.8,1511.0,2025-03-15,2025-04-10,26,3002,0.503
7,331,2025-03,Kieserite,1807.3,1288.8,2025-03-15,2025-04-15,31,3002,0.429
7,331,2025-03,Borate,225.9,217.6,2025-03-15,2025-04-19,35,3002,0.072
7,332,2024-10,NPK 12-12-17-2,9908.0,7526.9,2024-10-15,2024-10-15,0,3084,2.441
7,332,2024-10,Urea,2438.9,2479.2,2024-10-15,2024-10-15,0,3084,0.804
7,332,2024-10,Kieserite,1829.2,1847.8,2024-10-15,2025-01-04,81,3084,0.599
7,332,2024-10,Borate,228.6,256.1,2024-10-15,2024-10-15,0,3084,0.083
7,332,2025-03,NPK 12-12-17-2,9908.0,5749.3,2025-03-15,2025-05-10,56,3084,1.864
7,332,2025-03,Urea,2438.9,1793.0,2025-03-15,2025-03-15,0,3084,0.581
7,332,2025-03,Kieserite,1829.2,1879.7,2025-03-15,2025-04-04,20,3084,0.61
7,332,2025-03,Borate,228.6,235.8,2025-03-15,2025-05-03,49,3084,0.076
7,333,2024-10,NPK 12-12-17-2,9358.8,10181.1,2024-10-15,2024-10-30,15,3012,3.38
7,333,2024-10,Urea,2303.7,2050.1,2024-10-15,2024-11-30,46,3012,0.681
7,333,2024-10,Kieserite,1727.8,1484.8,2024-10-15,2024-11-01,17,3012,0.493
7,333,2024-10,Borate,216.0,220.3,2024-10-15,2024-10-15,0,3012,0.073
7,333,2025-03,NPK 12-12-17-2,9358.8,7527.8,2025-03-15,2025-03-15,0,3012,2.499
7,333,2025-03,Urea,2303.7,1961.9,2025-03-15,2025-05-18,64,3012,0.651
7,333,2025-03,Kieserite,1727.8,1265.6,2025-03-15,2025-03-15,0,3012,0.42
7,333,2025-03,Borate,216.0,167.3,2025-03-15,2025-04-30,46,3012,0.056
7,334,2024-10,NPK 12-12-17-2,12320.5,11881.3,2024-10-15,2024-11-23,39,3671,3.237
7,334,2024-10,Urea,3032.7,3068.7,2024-10-15,2024-10-20,5,3671,0.836
7,334,2024-10,Kieserite,2274.6,1947.4,2024-10-15,2024-10-15,0,3671,0.53
7,334,2024-10,Borate,284.3,267.7,2024-10-15,2024-11-09,25,3671,0.073
7,334,2025-03,NPK 12-12-17-2,12320.5,10112.7,2025-03-15,2025-03-15,0,3671,2.755
7,334,2025-03,Urea,3032.7,2946.4,2025-03-15,2025-03-23,8,3671,0.803
7,334,2025-03,Kieserite,2274.6,1158.4,2025-03-15,2025-03-15,0,3671,0.316
7,334,2025-03,Borate,284.3,195.9,2025-03-15,2025-04-05,21,3671,0.053
7,335,2024-10,NPK 12-12-17-2,11751.2,9431.0,2024-10-15,2024-10-20,5,3592,2.626
7,335,2024-10,Urea,2892.6,2344.7,2024-10-15,2024-11-25,41,3592,0.653
7,335,2024-10,Kieserite,2169.5,2348.8,2024-10-15,2024-10-15,0,3592,0.654
7,335,2024-10,Borate,271.2,243.1,2024-10-15,2024-11-11,27,3592,0.068
7,335,2025-03,NPK 12-12-17-2,11751.2,11876.4,2025-03-15,2025-04-02,18,3592,3.306
7,335,2025-03,Urea,2892.6,2571.9,2025-03-15,2025-04-20,36,3592,0.716
7,335,2025-03,Kieserite,2169.5,1542.4,2025-03-15,2025-03-15,0,3592,0.429
7,335,2025-03,Borate,271.2,293.1,2025-03-15,2025-04-08,24,3592,0.082
7,336,2024-10,NPK 12-12-17-2,11362.8,11382.3,2024-10-15,2024-11-18,34,3594,3.167
7,336,2024-10,Urea,2797.0,2491.5,2024-10-15,2024-10-15,0,3594,0.693
7,336,2024-10,Kieserite,2097.8,2056.7,2024-10-15,2025-01-03,80,3594,0.572
7,336,2024-10,Borate,262.2,158.3,2024-10-15,2024-11-28,44,3594,0.044
7,336,2025-03,NPK 12-12-17-2,11362.8,9642.0,2025-03-15,2025-03-15,0,3594,2.683
7,336,2025-03,Urea,2797.0,2516.4,2025-03-15,2025-03-15,0,3594,0.7
7,336,2025-03,Kieserite,2097.8,1783.3,2025-03-15,2025-04-06,22,3594,0.496
7,336,2025-03,Borate,262.2,267.2,2025-03-15,2025-05-01,47,3594,0.074
7,337,2024-10,NPK 12-12-17-2,13012.1,12371.8,2024-10-15,2024-11-05,21,3824,3.235
7,337,2024-10,Urea,3203.0,3055.7,2024-10-15,2024-10-31,16,3824,0.799
7,337,2024-10,Kieserite,2402.2,2215.0,2024-10-15,2024-11-17,33,3824,0.579
7,337,2024-10,Borate,300.3,226.5,2024-10-15,2024-11-26,42,3824,0.059
7,337,2025-03,NPK 12-12-17-2,13012.1,11867.0,2025-03-15,2025-04-11,27,3824,3.103
7,337,2025-03,Urea,3203.0,3530.2,2025-03-15,2025-03-15,0,3824,0.923
7,337,2025-03,Kieserite,2402.2,1535.1,2025-03-15,2025-04-01,17,3824,0.401
7,337,2025-03,Borate,300.3,271.8,2025-03-15,2025-03-15,0,3824,0.071
7,338,2024-10,NPK 12-12-17-2,10777.6,10210.6,2024-10-15,2024-10-22,7,3211,3.18
7,338,2024-10,Urea,2653.0,2040.6,2024-10-15,2024-10-19,4,3211,0.635
7,338,2024-10,Kieserite,1989.7,1526.3,2024-10-15,2024-11-02,18,3211,0.475
7,338,2024-10,Borate,248.7,227.4,2024-10-15,2024-12-14,60,3211,0.071
7,338,2025-03,NPK 12-12-17-2,10777.6,9233.3,2025-03-15,2025-03-15,0,3211,2.876
7,338,2025-03,Urea,2653.0,2635.0,2025-03-15,2025-04-28,44,3211,0.821
7,338,2025-03,Kieserite,1989.7,1462.9,2025-03-15,2025-03-15,0,3211,0.456
7,338,2025-03,Borate,248.7,167.6,2025-03-15,2025-03-30,15,3211,0.052
7,339,2024-10,NPK 12-12-17-2,13678.4,14054.1,2024-10-15,2024-11-22,38,3998,3.515
7,339,2024-10,Urea,3367.0,2791.4,2024-10-15,2024-10-15,0,3998,0.698
7,339,2024-10,Kieserite,2525.2,1893.8,2024-10-15,2024-10-28,13,3998,0.474
7,339,2024-10,Borate,315.7,223.2,2024-10-15,2024-12-11,57,3998,0.056
7,339,2025-03,NPK 12-12-17-2,13678.4,11774.3,2025-03-15,2025-03-27,12,3998,2.945
7,339,2025-03,Urea,3367.0,3731.3,2025-03-15,2025-03-18,3,3998,0.933
7,339,2025-03,Kieserite,2525.2,2827.5,2025-03-15,2025-03-15,0,3998,0.707
7,339,2025-03,Borate,315.7,183.9,2025-03-15,2025-04-15,31,3998,0.046
7,340,2024-10,NPK 12-12-17-2,14068.2,13041.9,2024-10-15,2024-11-15,31,4199,3.106
7,340,2024-10,Urea,3462.9,2560.2,2024-10-15,2024-10-15,0,4199,0.61
7,340,2024-10,Kieserite,2597.2,2908.5,2024-10-15,2024-10-15,0,4199,0.693
7,340,2024-10,Borate,324.7,295.5,2024-10-15,2024-11-19,35,4199,0.07
7,340,2025-03,NPK 12-12-17-2,14068.2,14098.7,2025-03-15,2025-04-17,33,4199,3.358
7,340,2025-03,Urea,3462.9,2661.0,2025-03-15,2025-03-15,0,4199,0.634
7,340,2025-03,Kieserite,2597.2,2253.8,2025-03-15,2025-04-14,30,4199,0.537
7,340,2025-03,Borate,324.7,268.6,2025-03-15,2025-04-06,22,4199,0.064
7,341,2024-10,NPK 12-12-17-2,14010.6,13037.7,2024-10-15,2024-10-27,12,4316,3.021
7,341,2024-10,Urea,3448.8,3474.8,2024-10-15,2024-10-16,1,4316,0.805
7,341,2024-10,Kieserite,2586.6,2508.0,2024-10-15,2024-11-20,36,4316,0.581
7,341,2024-10,Borate,323.3,188.7,2024-10-15,2024-10-28,13,4316,0.044
7,341,2025-03,NPK 12-12-17-2,14010.6,14346.5,2025-03-15,2025-03-15,0,4316,3.324
7,341,2025-03,Urea,3448.8,3036.8,2025-03-15,2025-04-18,34,4316,0.704
7,341,2025-03,Kieserite,2586.6,2454.5,2025-03-15,2025-03-15,0,4316,0.569
7,341,2025-03,Borate,323.3,249.6,2025-03-15,2025-03-29,14,4316,0.058
7,342,2024-10,NPK 12-12-17-2,13886.9,12755.7,2024-10-15,2024-12-03,49,4108,3.105
7,342,2024-10,Urea,3418.3,2967.0,2024-10-15,2024-10-31,16,4108,0.722
7,342,2024-10,Kieserite,2563.7,1450.6,2024-10-15,2024-11-15,31,4108,0.353
7,342,2024-10,Borate,320.5,205.9,2024-10-15,2024-11-18,34,4108,0.05
7,342,2025-03,NPK 12-12-17-2,13886.9,13029.9,2025-03-15,2025-04-11,27,4108,3.172
7,342,2025-03,Urea,3418.3,3251.2,2025-03-15,2025-03-28,13,4108,0.791
7,342,2025-03,Kieserite,2563.7,2033.5,2025-03-15,2025-03-15,0,4108,0.495
7,342,2025-03,Borate,320.5,275.6,2025-03-15,2025-03-15,0,4108,0.067
7,343,2024-10,NPK 12-12-17-2,13018.4,9114.1,2024-10-15,2024-11-09,25,3763,2.422
7,343,2024-10,Urea,3204.5,3251.5,2024-10-15,2024-12-02,48,3763,0.864
7,343,2024-10,Kieserite,2403.4,1926.3,2024-10-15,2024-12-01,47,3763,0.512
7,343,2024-10,Borate,300.4,170.5,2024-10-15,2024-10-15,0,3763,0.045
7,343,2025-03,NPK 12-12-17-2,13018.4,12309.8,2025-03-15,2025-04-23,39,3763,3.271
7,343,2025-03,Urea,3204.5,3081.7,2025-03-15,2025-03-15,0,3763,0.819
7,343,2025-03,Kieserite,2403.4,2324.6,2025-03-15,2025-04-24,40,3763,0.618
7,343,2025-03,Borate,300.4,145.7,2025-03-15,2025-04-16,32,3763,0.039
7,344,2024-10,NPK 12-12-17-2,10271.8,7034.4,2024-10-15,2024-10-15,0,3336,2.109
7,344,2024-10,Urea,2528.4,1402.8,2024-10-15,2024-12-15,61,3336,0.42
7,344,2024-10,Kieserite,1896.3,1117.2,2024-10-15,2024-10-24,9,3336,0.335
7,344,2024-10,Borate,237.0,265.5,2024-10-15,2024-11-09,25,3336,0.08
7,344,2025-03,NPK 12-12-17-2,10271.8,8237.8,2025-03-15,2025-03-28,13,3336,2.469
7,344,2025-03,Urea,2528.4,2099.4,2025-03-15,2025-03-15,0,3336,0.629
7,344,2025-03,Kieserite,1896.3,2014.9,2025-03-15,2025-05-17,63,3336,0.604
7,344,2025-03,Borate,237.0,265.5,2025-03-15,2025-04-17,33,3336,0.08
7,345,2024-10,NPK 12-12-17-2,11349.3,8098.3,2024-10-15,2024-10-15,0,3793,2.135
7,345,2024-10,Urea,2793.7,2437.2,2024-10-15,2024-10-30,15,3793,0.643
7,345,2024-10,Kieserite,2095.2,1929.6,2024-10-15,2024-10-30,15,3793,0.509
7,345,2024-10,Borate,261.9,268.1,2024-10-15,2024-10-15,0,3793,0.071
7,345,2025-03,NPK 12-12-17-2,11349.3,7460.6,2025-03-15,2025-03-15,0,3793,1.967
7,345,2025-03,Urea,2793.7,2119.8,2025-03-15,2025-04-21,37,3793,0.559
7,345,2025-03,Kieserite,2095.2,2304.4,2025-03-15,2025-03-15,0,3793,0.608
