# SYNTHETIC. Trip-level ledger joining the EPMS field count to the mill weighbridge ticket. Bunch counts per block-month and the number of harvest days are the client's REAL figures; the split into trips, the weights, vehicles, drivers and times are generated. is_planted_anomaly marks the injected cohort and exists only to score the detector - a real extract has no such column.
trip_id,date,month,division_code,block_code,route_code,vehicle_id,vehicle_class,driver_id,km_to_mill,bunches_epms,loose_fruit_kg,gross_kg,tare_kg,net_kg,depart_time,turnaround_h,queue_h,mill_dockage_pct,ffa_pct,diesel_l,is_planted_anomaly
T013787,2025-02-02,2025-02,5,201,R-05,MI-01,mini-truck,D-10,12.44,281,12.7,3564,1446,2118,14:30,1.7,0.32,1.15,2.09,5.11,0
T013788,2025-02-02,2025-02,5,201,R-05,MI-01,mini-truck,D-13,12.44,281,16.9,3820,1751,2068,07:56,1.83,0.56,1.6,1.92,6.28,0
T013789,2025-02-02,2025-02,5,201,R-05,MI-01,mini-truck,D-20,12.44,281,16.0,3804,1707,2097,08:59,2.63,1.6,1.11,2.03,5.86,0
T013790,2025-02-06,2025-02,5,201,R-05,DU-05,dump-truck,D-19,12.44,704,29.4,9781,4583,5198,10:33,2.35,0.96,1.2,1.99,12.16,0
T013791,2025-02-06,2025-02,5,201,R-05,DU-05,dump-truck,D-14,12.44,703,34.5,9865,4574,5292,09:51,1.44,0.14,0.67,2.11,12.51,0
T013792,2025-02-10,2025-02,5,201,R-05,DU-02,dump-truck,D-09,12.44,704,90.2,9704,4554,5150,12:09,2.16,0.95,0.23,2.08,10.68,0
T013793,2025-02-10,2025-02,5,201,R-05,DU-02,dump-truck,D-08,12.44,703,63.4,9252,4058,5195,08:34,2.15,1.08,0.42,2.14,11.89,0
T013794,2025-02-15,2025-02,5,201,R-05,TR-02,tractor-trailer,D-06,12.44,469,74.1,6648,3187,3462,14:21,1.55,0.4,0.98,2.11,7.34,0
T013795,2025-02-15,2025-02,5,201,R-05,TR-02,tractor-trailer,D-19,12.44,469,17.7,6570,3139,3432,11:38,1.92,0.83,2.66,1.88,7.84,0
T013796,2025-02-15,2025-02,5,201,R-05,TR-02,tractor-trailer,D-03,12.44,469,51.9,6777,3237,3541,12:15,4.18,2.83,1.05,2.42,8.55,0
T013797,2025-02-19,2025-02,5,201,R-05,TR-07,tractor-trailer,D-02,12.44,469,34.1,6641,3114,3526,11:56,2.76,1.29,1.04,2.26,6.99,0
T013798,2025-02-19,2025-02,5,201,R-05,TR-07,tractor-trailer,D-16,12.44,469,16.7,6565,3075,3490,11:13,2.82,1.52,0.19,2.1,7.66,0
T013799,2025-02-19,2025-02,5,201,R-05,TR-07,tractor-trailer,D-12,12.44,469,45.5,6704,3230,3474,11:49,1.75,0.73,0.35,1.87,7.58,0
T013800,2025-02-24,2025-02,5,201,R-05,DU-03,dump-truck,D-07,12.44,706,73.1,9233,3959,5274,09:02,1.5,0.44,0.92,2.06,10.13,0
T013801,2025-02-24,2025-02,5,201,R-05,DU-03,dump-truck,D-17,12.44,706,35.0,10149,4907,5242,10:16,2.3,1.26,0.0,2.0,10.15,0
T013802,2025-03-02,2025-03,5,201,R-05,MI-03,mini-truck,D-12,12.44,316,13.9,3825,1496,2329,07:33,1.84,0.75,1.01,2.07,6.06,0
T013803,2025-03-02,2025-03,5,201,R-05,MI-03,mini-truck,D-04,12.44,314,37.2,3729,1379,2350,14:12,3.38,2.13,1.67,2.09,6.35,0
T013804,2025-03-02,2025-03,5,201,R-05,MI-03,mini-truck,D-16,12.44,314,25.4,3755,1437,2318,13:45,2.47,1.44,2.29,2.07,6.36,0
T013805,2025-03-02,2025-03,5,201,R-05,MI-03,mini-truck,D-17,12.44,314,46.9,4144,1789,2355,10:36,1.64,0.49,1.81,2.03,5.18,0
T013806,2025-03-02,2025-03,5,201,R-05,MI-03,mini-truck,D-12,12.44,314,21.7,3991,1666,2324,12:51,2.73,1.8,0.24,2.14,5.22,0
T013807,2025-03-02,2025-03,5,201,R-05,MI-03,mini-truck,D-14,12.44,314,23.9,3946,1627,2319,10:27,1.55,0.35,1.24,1.99,6.4,0
T013808,2025-03-08,2025-03,5,201,R-05,DU-03,dump-truck,D-18,12.44,630,27.0,9676,4936,4740,08:14,2.87,1.56,1.2,2.08,10.96,0
T013809,2025-03-08,2025-03,5,201,R-05,DU-03,dump-truck,D-15,12.44,628,55.5,9347,4643,4704,07:00,2.26,1.31,1.35,2.01,10.8,0
T013810,2025-03-08,2025-03,5,201,R-05,DU-03,dump-truck,D-19,12.44,628,79.8,8444,3898,4545,11:22,1.93,1.05,0.39,1.99,10.53,0
T013811,2025-03-14,2025-03,5,201,R-05,DU-03,dump-truck,D-15,12.44,630,53.1,9054,4473,4581,08:06,1.09,0.0,0.4,2.07,9.75,0
T013812,2025-03-14,2025-03,5,201,R-05,DU-03,dump-truck,D-13,12.44,628,97.7,8690,4053,4637,10:01,2.82,1.38,1.18,2.27,9.14,0
T013813,2025-03-14,2025-03,5,201,R-05,DU-03,dump-truck,D-10,12.44,628,34.1,8544,3925,4619,07:14,2.5,1.24,1.37,2.2,9.79,0
T013814,2025-03-19,2025-03,5,201,R-05,DU-04,dump-truck,D-07,12.44,630,26.3,8622,3955,4667,12:36,1.84,0.99,0.27,2.16,12.37,0
T013815,2025-03-19,2025-03,5,201,R-05,DU-04,dump-truck,D-05,12.44,628,27.1,9418,4676,4741,14:17,2.39,0.99,1.1,2.05,11.5,0
T013816,2025-03-19,2025-03,5,201,R-05,DU-04,dump-truck,D-12,12.44,628,63.2,8601,3877,4724,09:10,1.79,0.74,1.42,1.89,10.35,0
T013817,2025-03-27,2025-03,5,201,R-05,DU-05,dump-truck,D-10,12.44,630,67.8,9126,4410,4716,10:41,1.93,0.81,0.71,2.01,11.74,0
T013818,2025-03-27,2025-03,5,201,R-05,DU-05,dump-truck,D-09,12.44,628,27.5,8763,4049,4714,09:27,1.85,0.91,1.26,1.9,10.84,0
T013819,2025-03-27,2025-03,5,201,R-05,DU-05,dump-truck,D-09,12.44,628,30.9,8657,4007,4650,12:49,3.14,1.74,0.47,2.28,10.14,0
T013820,2025-04-02,2025-04,5,201,R-05,DU-02,dump-truck,D-08,12.44,681,90.6,9767,4692,5075,13:32,2.57,1.4,1.69,2.06,11.4,0
T013821,2025-04-02,2025-04,5,201,R-05,DU-02,dump-truck,D-08,12.44,679,90.9,9848,4795,5053,10:39,2.54,1.04,1.07,2.14,11.09,0
T013822,2025-04-02,2025-04,5,201,R-05,DU-02,dump-truck,D-02,12.44,679,52.3,9099,4108,4990,07:23,2.52,1.17,1.15,2.15,11.07,0
T013823,2025-04-12,2025-04,5,201,R-05,MI-01,mini-truck,D-13,12.44,293,36.4,3702,1514,2188,12:37,1.18,0.0,1.39,2.06,5.46,0
T013824,2025-04-12,2025-04,5,201,R-05,MI-01,mini-truck,D-11,12.44,291,27.6,3693,1514,2178,12:33,2.04,0.9,2.68,2.17,5.36,0
T013825,2025-04-12,2025-04,5,201,R-05,MI-01,mini-truck,D-19,12.44,291,17.3,3837,1689,2148,10:47,2.42,1.51,0.35,2.21,5.82,0
T013826,2025-04-12,2025-04,5,201,R-05,MI-01,mini-truck,D-20,12.44,291,15.4,3590,1452,2138,11:54,2.65,1.4,0.45,2.27,5.94,0
T013827,2025-04-12,2025-04,5,201,R-05,MI-01,mini-truck,D-07,12.44,291,34.3,3824,1672,2152,12:22,2.32,0.97,1.12,2.04,6.14,0
T013828,2025-04-12,2025-04,5,201,R-05,MI-01,mini-truck,D-19,12.44,291,42.7,3778,1625,2153,07:53,2.31,1.23,1.12,1.96,5.42,0
T013829,2025-04-12,2025-04,5,201,R-05,MI-01,mini-truck,D-16,12.44,291,22.5,3827,1665,2162,08:29,1.72,0.39,1.11,1.97,5.23,0
T013830,2025-04-21,2025-04,5,201,R-05,MI-01,mini-truck,D-09,12.44,294,11.8,3887,1684,2203,11:36,2.34,0.87,0.74,2.0,5.85,0
T013831,2025-04-21,2025-04,5,201,R-05,MI-01,mini-truck,D-02,12.44,291,27.2,3622,1459,2163,07:26,2.28,0.77,0.86,1.93,5.39,0
T013832,2025-04-21,2025-04,5,201,R-05,MI-01,mini-truck,D-10,12.44,291,23.9,3802,1635,2168,14:38,2.35,1.42,2.14,2.12,6.27,0
T013833,2025-04-21,2025-04,5,201,R-05,MI-01,mini-truck,D-03,12.44,291,29.9,3702,1549,2152,09:02,2.31,0.75,0.3,1.96,6.37,0
T013834,2025-04-21,2025-04,5,201,R-05,MI-01,mini-truck,D-06,12.44,291,14.1,3791,1656,2136,07:56,2.86,1.53,1.05,2.11,5.77,0
T013835,2025-04-21,2025-04,5,201,R-05,MI-01,mini-truck,D-08,12.44,291,16.2,3719,1533,2186,07:45,1.52,0.17,1.59,2.13,5.17,0
T013836,2025-04-21,2025-04,5,201,R-05,MI-01,mini-truck,D-10,12.44,291,30.7,3661,1508,2153,09:16,1.12,0.0,0.21,1.8,5.83,0
T013837,2025-05-04,2025-05,5,201,R-05,TR-06,tractor-trailer,D-20,12.44,465,34.7,5938,2536,3402,10:11,0.94,0.0,1.65,1.81,8.16,0
T013838,2025-05-04,2025-05,5,201,R-05,TR-06,tractor-trailer,D-12,12.44,464,69.4,6224,2801,3422,13:04,2.11,1.09,1.65,1.97,8.2,0
T013839,2025-05-14,2025-05,5,201,R-05,TR-07,tractor-trailer,D-02,12.44,465,58.6,6064,2609,3455,09:18,2.01,0.4,0.95,2.06,7.94,0
T013840,2025-05-14,2025-05,5,201,R-05,TR-07,tractor-trailer,D-04,12.44,464,24.8,6678,3234,3443,08:49,2.11,1.03,0.25,1.98,8.35,0
T013841,2025-01-01,2025-01,5,202,R-05,DU-05,dump-truck,D-16,12.03,565,40.2,9436,4878,4557,14:55,2.87,1.46,1.38,2.15,11.45,0
T013842,2025-01-01,2025-01,5,202,R-05,DU-05,dump-truck,D-19,12.03,564,72.3,9392,4791,4601,10:14,1.04,0.21,1.43,1.97,11.14,0
T013843,2025-01-06,2025-01,5,202,R-05,TR-07,tractor-trailer,D-11,12.03,377,21.6,6321,3229,3092,11:53,1.83,0.42,1.15,1.94,6.88,0
T013844,2025-01-06,2025-01,5,202,R-05,TR-07,tractor-trailer,D-17,12.03,376,63.7,5765,2699,3066,12:41,2.65,1.41,0.83,2.23,7.48,0
T013845,2025-01-06,2025-01,5,202,R-05,TR-07,tractor-trailer,D-12,12.03,376,38.1,5894,2855,3039,14:37,2.24,1.06,1.59,2.14,7.21,0
T013846,2025-01-09,2025-01,5,202,R-05,TR-07,tractor-trailer,D-04,12.03,377,54.4,5864,2835,3030,11:37,2.0,0.86,0.64,1.98,6.93,0
T013847,2025-01-09,2025-01,5,202,R-05,TR-07,tractor-trailer,D-08,12.03,376,29.4,5785,2678,3106,10:33,1.75,0.59,2.06,2.14,6.87,0
T013848,2025-01-09,2025-01,5,202,R-05,TR-07,tractor-trailer,D-06,12.03,376,29.0,5632,2536,3096,13:51,2.11,0.76,0.95,2.05,6.91,0
T013849,2025-01-14,2025-01,5,202,R-05,DU-02,dump-truck,D-12,12.03,565,82.3,8992,4380,4612,14:45,2.72,1.58,1.29,2.2,11.67,0
T013850,2025-01-14,2025-01,5,202,R-05,DU-02,dump-truck,D-14,12.03,564,57.9,9430,4836,4594,14:04,1.82,0.73,2.4,1.95,11.57,0
T013851,2025-01-17,2025-01,5,202,R-05,TR-06,tractor-trailer,D-09,12.03,377,63.5,6167,3064,3103,13:56,2.45,1.03,1.73,2.21,7.89,0
T013852,2025-01-17,2025-01,5,202,R-05,TR-06,tractor-trailer,D-02,12.03,376,18.7,5917,2862,3055,13:08,2.1,0.96,0.07,2.01,8.75,0
T013853,2025-01-17,2025-01,5,202,R-05,TR-06,tractor-trailer,D-14,12.03,376,28.2,6113,3018,3095,13:22,2.83,1.44,0.09,2.23,7.72,0
T013854,2025-01-22,2025-01,5,202,R-05,MI-01,mini-truck,D-05,12.03,283,15.1,3806,1537,2269,08:41,1.25,0.28,1.15,1.97,5.48,0
T013855,2025-01-22,2025-01,5,202,R-05,MI-01,mini-truck,D-07,12.03,282,40.8,3840,1557,2283,14:44,1.14,0.0,0.0,1.91,5.56,0
T013856,2025-01-22,2025-01,5,202,R-05,MI-01,mini-truck,D-13,12.03,282,49.2,4038,1735,2304,14:01,3.09,1.71,0.63,2.02,5.69,0
T013857,2025-01-22,2025-01,5,202,R-05,MI-01,mini-truck,D-12,12.03,282,42.2,3795,1492,2302,11:43,1.36,0.54,0.99,1.97,5.36,0
T013858,2025-01-27,2025-01,5,202,R-05,TR-06,tractor-trailer,D-10,12.03,377,16.0,5988,2922,3066,12:08,3.39,2.25,1.04,2.25,7.29,0
T013859,2025-01-27,2025-01,5,202,R-05,TR-06,tractor-trailer,D-19,12.03,377,20.8,6109,2990,3118,10:02,2.85,1.62,1.19,2.16,6.98,0
T013860,2025-01-27,2025-01,5,202,R-05,TR-06,tractor-trailer,D-09,12.03,377,18.5,5752,2616,3137,10:58,2.49,1.25,0.52,1.99,8.29,0
T013861,2025-02-01,2025-02,5,202,R-05,TR-03,tractor-trailer,D-18,12.03,514,35.9,7363,3156,4208,08:31,1.76,0.5,1.33,2.14,9.82,0
T013862,2025-02-01,2025-02,5,202,R-05,TR-03,tractor-trailer,D-03,12.03,513,28.8,7318,3181,4137,08:15,2.58,0.96,1.51,2.07,9.44,0
T013863,2025-02-01,2025-02,5,202,R-05,TR-03,tractor-trailer,D-19,12.03,513,37.3,7386,3206,4180,14:34,3.32,2.31,1.86,2.08,9.48,0
T013864,2025-02-05,2025-02,5,202,R-05,TR-05,tractor-trailer,D-05,12.03,514,50.5,7152,2980,4172,13:19,1.99,0.57,1.64,2.16,8.74,0
T013865,2025-02-05,2025-02,5,202,R-05,TR-05,tractor-trailer,D-19,12.03,513,82.5,6637,2483,4155,08:25,2.63,1.59,1.11,2.01,9.14,0
T013866,2025-02-05,2025-02,5,202,R-05,TR-05,tractor-trailer,D-19,12.03,513,53.2,7196,2984,4212,08:59,1.98,0.89,1.12,1.98,7.92,0
T013867,2025-02-07,2025-02,5,202,R-05,DU-02,dump-truck,D-05,12.03,770,85.3,10730,4416,6314,13:56,2.83,1.52,1.39,2.06,10.88,0
T013868,2025-02-07,2025-02,5,202,R-05,DU-02,dump-truck,D-08,12.03,770,121.3,11242,4956,6286,13:51,1.17,0.0,0.94,1.84,10.6,0
T013869,2025-02-13,2025-02,5,202,R-05,TR-07,tractor-trailer,D-16,12.03,514,78.3,7186,3057,4128,08:42,1.37,0.1,1.23,1.92,6.62,0
T013870,2025-02-13,2025-02,5,202,R-05,TR-07,tractor-trailer,D-02,12.03,513,28.8,7110,2901,4209,11:58,3.11,1.76,1.32,2.08,7.81,0
T013871,2025-02-13,2025-02,5,202,R-05,TR-07,tractor-trailer,D-06,12.03,513,86.3,6893,2683,4210,08:10,1.63,0.76,1.42,1.95,6.88,0
T013872,2025-02-15,2025-02,5,202,R-05,TR-01,tractor-trailer,D-13,12.03,514,27.4,7363,3199,4165,10:49,1.72,0.44,0.71,2.12,8.16,0
T013873,2025-02-15,2025-02,5,202,R-05,TR-01,tractor-trailer,D-12,12.03,513,69.6,7098,2889,4209,13:31,1.44,0.46,1.15,2.04,6.91,0
T013874,2025-02-15,2025-02,5,202,R-05,TR-01,tractor-trailer,D-08,12.03,513,30.1,6703,2477,4226,08:11,1.47,0.6,0.5,2.05,7.13,0
T013875,2025-02-21,2025-02,5,202,R-05,MI-01,mini-truck,D-19,12.03,260,9.0,3907,1794,2113,07:07,2.48,1.18,1.3,2.08,4.99,0
T013876,2025-02-21,2025-02,5,202,R-05,MI-01,mini-truck,D-04,12.03,256,40.2,3665,1542,2123,07:57,2.18,1.04,0.98,2.12,6.1,0
T013877,2025-02-21,2025-02,5,202,R-05,MI-01,mini-truck,D-09,12.03,256,9.7,3863,1734,2130,12:40,1.9,0.72,1.27,2.03,6.11,0
T013878,2025-02-21,2025-02,5,202,R-05,MI-01,mini-truck,D-14,12.03,256,35.4,3674,1590,2084,08:05,1.22,0.22,0.89,1.85,5.1,0
T013879,2025-02-21,2025-02,5,202,R-05,MI-01,mini-truck,D-03,12.03,256,42.2,3889,1776,2113,14:32,1.91,0.79,1.01,1.88,5.85,0
T013880,2025-02-21,2025-02,5,202,R-05,MI-01,mini-truck,D-19,12.03,256,35.2,3877,1797,2080,11:31,2.89,1.56,3.27,2.1,5.03,0
T013881,2025-02-25,2025-02,5,202,R-05,TR-03,tractor-trailer,D-19,12.03,514,77.2,6919,2674,4245,09:38,2.47,1.4,0.89,2.07,9.46,0
T013882,2025-02-25,2025-02,5,202,R-05,TR-03,tractor-trailer,D-10,12.03,514,37.0,7426,3149,4276,08:17,1.53,0.25,2.15,2.08,9.29,0
T013883,2025-02-25,2025-02,5,202,R-05,TR-03,tractor-trailer,D-10,12.03,514,18.1,7161,2984,4177,09:04,3.14,1.62,1.62,2.19,9.81,0
T013884,2025-03-01,2025-03,5,202,R-05,TR-05,tractor-trailer,D-13,12.03,512,27.4,7078,2930,4148,08:39,2.2,1.14,1.0,1.94,8.76,0
T013885,2025-03-01,2025-03,5,202,R-05,TR-05,tractor-trailer,D-11,12.03,512,63.6,6998,2857,4141,14:47,2.26,1.17,0.94,1.98,8.66,0
T013886,2025-03-01,2025-03,5,202,R-05,TR-05,tractor-trailer,D-12,12.03,512,36.7,7059,2833,4225,12:20,2.33,1.2,1.3,2.16,7.61,0
T013887,2025-03-06,2025-03,5,202,R-05,TR-03,tractor-trailer,D-17,12.03,512,64.9,6764,2505,4260,13:15,2.1,0.97,1.25,1.94,9.89,0
T013888,2025-03-06,2025-03,5,202,R-05,TR-03,tractor-trailer,D-16,12.03,512,55.4,7179,3052,4127,09:45,1.5,0.41,0.83,2.06,9.58,0
T013889,2025-03-06,2025-03,5,202,R-05,TR-03,tractor-trailer,D-20,12.03,512,70.9,7118,2959,4159,07:53,1.63,0.6,1.2,2.0,8.1,0
T013890,2025-03-13,2025-03,5,202,R-05,MI-03,mini-truck,D-06,12.03,256,24.8,3846,1716,2130,07:53,1.79,0.75,1.36,2.03,5.82,0
T013891,2025-03-13,2025-03,5,202,R-05,MI-03,mini-truck,D-05,12.03,256,22.4,3607,1527,2080,09:02,1.7,0.59,0.69,2.1,6.11,0
T013892,2025-03-13,2025-03,5,202,R-05,MI-03,mini-truck,D-07,12.03,256,40.9,3663,1558,2105,11:22,2.0,0.53,0.53,2.16,5.06,0
T013893,2025-03-13,2025-03,5,202,R-05,MI-03,mini-truck,D-02,12.03,256,13.8,3893,1789,2104,14:22,4.0,2.68,1.47,2.23,6.27,0
T013894,2025-03-13,2025-03,5,202,R-05,MI-03,mini-truck,D-08,12.03,256,25.5,3566,1509,2057,14:36,0.98,0.0,2.13,1.96,6.36,0
T013895,2025-03-13,2025-03,5,202,R-05,MI-03,mini-truck,D-17,12.03,256,15.4,3629,1520,2109,09:02,2.02,0.75,1.08,2.09,5.19,0
T013896,2025-03-19,2025-03,5,202,R-05,TR-05,tractor-trailer,D-02,12.03,512,59.5,7266,3115,4152,09:54,2.37,1.03,1.75,1.96,9.06,0
T013897,2025-03-19,2025-03,5,202,R-05,TR-05,tractor-trailer,D-02,12.03,512,49.2,6930,2670,4260,13:22,2.45,1.41,0.0,2.24,8.46,0
T013898,2025-03-19,2025-03,5,202,R-05,TR-05,tractor-trailer,D-11,12.03,512,66.2,7350,3179,4171,14:23,1.83,0.7,1.57,1.98,8.45,0
T013899,2025-03-24,2025-03,5,202,R-05,TR-06,tractor-trailer,D-19,12.03,513,48.6,7329,3122,4207,13:22,2.6,1.42,0.65,2.22,7.63,0
T013900,2025-03-24,2025-03,5,202,R-05,TR-06,tractor-trailer,D-11,12.03,513,35.5,6861,2601,4260,12:14,1.67,0.37,0.97,1.87,7.46,0
T013901,2025-03-24,2025-03,5,202,R-05,TR-06,tractor-trailer,D-13,12.03,513,45.6,6742,2578,4164,09:22,1.42,0.56,1.86,2.1,7.94,0
T013902,2025-04-01,2025-04,5,202,R-05,TR-08,tractor-trailer,D-11,12.03,501,62.0,6755,2704,4051,07:30,2.34,0.99,0.03,1.97,9.16,0
T013903,2025-04-01,2025-04,5,202,R-05,TR-08,tractor-trailer,D-13,12.03,501,71.0,7122,3035,4087,10:28,2.5,1.4,1.34,1.99,7.65,0
T013904,2025-04-01,2025-04,5,202,R-05,TR-08,tractor-trailer,D-02,12.03,501,40.0,7043,2996,4047,10:29,1.47,0.4,0.0,2.12,9.41,0
T013905,2025-04-01,2025-04,5,202,R-05,TR-08,tractor-trailer,D-06,12.03,501,82.6,6597,2479,4118,07:37,1.16,0.0,1.49,1.95,8.6,0
T013906,2025-04-09,2025-04,5,202,R-05,MI-03,mini-truck,D-04,12.03,288,23.4,3917,1562,2355,07:12,2.45,1.29,1.52,2.11,5.98,0
T013907,2025-04-09,2025-04,5,202,R-05,MI-03,mini-truck,D-05,12.03,286,41.8,3913,1568,2345,13:59,3.49,2.08,1.71,2.34,4.98,0
T013908,2025-04-09,2025-04,5,202,R-05,MI-03,mini-truck,D-08,12.03,286,14.7,3713,1408,2304,13:00,1.45,0.59,1.62,2.08,6.28,0
T013909,2025-04-09,2025-04,5,202,R-05,MI-03,mini-truck,D-18,12.03,286,49.6,3880,1586,2294,14:11,1.65,0.63,1.21,2.01,5.47,0
T013910,2025-04-09,2025-04,5,202,R-05,MI-03,mini-truck,D-14,12.03,286,46.6,3994,1644,2350,10:44,1.79,0.89,2.13,1.89,5.59,0
T013911,2025-04-09,2025-04,5,202,R-05,MI-03,mini-truck,D-19,12.03,286,25.1,3881,1535,2346,11:51,1.7,0.46,0.98,2.1,5.44,0
T013912,2025-04-09,2025-04,5,202,R-05,MI-03,mini-truck,D-07,12.03,286,37.5,3879,1554,2324,13:31,2.0,0.86,2.04,2.18,5.65,0
T013913,2025-04-15,2025-04,5,202,R-05,TR-06,tractor-trailer,D-03,12.03,501,34.4,7114,2999,4116,08:58,2.47,1.13,1.14,2.15,7.29,0
T013914,2025-04-15,2025-04,5,202,R-05,TR-06,tractor-trailer,D-04,12.03,501,21.3,6596,2550,4046,08:40,2.26,1.35,1.32,2.1,8.61,0
T013915,2025-04-15,2025-04,5,202,R-05,TR-06,tractor-trailer,D-18,12.03,501,46.3,7165,3066,4098,07:31,1.66,0.85,1.12,2.11,7.68,0
T013916,2025-04-15,2025-04,5,202,R-05,TR-06,tractor-trailer,D-02,12.03,501,35.9,6575,2523,4052,09:48,2.52,1.63,0.48,2.09,7.59,0
T013917,2025-04-24,2025-04,5,202,R-05,TR-08,tractor-trailer,D-15,12.03,504,81.6,7015,2913,4102,09:07,1.06,0.07,1.07,2.02,9.61,0
T013918,2025-04-24,2025-04,5,202,R-05,TR-08,tractor-trailer,D-11,12.03,501,73.2,7157,3128,4030,11:07,2.15,0.85,1.71,1.99,8.85,0
T013919,2025-04-24,2025-04,5,202,R-05,TR-08,tractor-trailer,D-17,12.03,501,65.7,6587,2495,4091,08:47,1.92,0.53,1.02,2.07,8.14,0
T013920,2025-04-24,2025-04,5,202,R-05,TR-08,tractor-trailer,D-04,12.03,501,82.7,6720,2624,4096,14:06,2.23,1.09,0.79,1.98,8.27,0
T013921,2025-05-01,2025-05,5,202,R-05,DU-03,dump-truck,D-04,12.03,725,60.8,10544,4553,5991,12:23,2.33,1.21,1.89,1.96,11.02,0
T013922,2025-05-01,2025-05,5,202,R-05,DU-03,dump-truck,D-08,12.03,723,104.9,10514,4516,5998,08:56,2.02,0.77,1.23,2.0,8.95,0
T013923,2025-05-01,2025-05,5,202,R-05,DU-03,dump-truck,D-19,12.03,723,39.5,10321,4483,5839,10:08,1.9,0.52,0.0,1.95,10.57,0
T013924,2025-05-08,2025-05,5,202,R-05,TR-04,tractor-trailer,D-18,12.03,435,15.5,6413,2845,3568,09:36,1.7,0.44,0.42,2.09,8.08,0
T013925,2025-05-08,2025-05,5,202,R-05,TR-04,tractor-trailer,D-19,12.03,434,42.1,6527,2995,3532,07:17,1.98,0.61,0.13,2.15,6.71,0
T013926,2025-05-08,2025-05,5,202,R-05,TR-04,tractor-trailer,D-18,12.03,434,59.4,6171,2684,3488,09:16,2.43,1.18,0.43,2.21,8.08,0
T013927,2025-05-08,2025-05,5,202,R-05,TR-04,tractor-trailer,D-01,12.03,434,36.7,6444,2911,3533,10:11,1.99,0.68,1.9,1.95,8.06,0
T013928,2025-05-08,2025-05,5,202,R-05,TR-04,tractor-trailer,D-18,12.03,434,68.0,6230,2701,3529,08:15,2.08,0.77,1.0,2.05,7.93,0
T013929,2025-05-16,2025-05,5,202,R-05,MI-01,mini-truck,D-10,12.03,274,43.5,3972,1751,2221,14:27,2.16,0.78,1.68,2.02,5.51,0
T013930,2025-05-16,2025-05,5,202,R-05,MI-01,mini-truck,D-14,12.03,271,46.8,3587,1379,2208,10:05,1.98,0.61,1.57,1.92,5.77,0
T013931,2025-05-16,2025-05,5,202,R-05,MI-01,mini-truck,D-17,12.03,271,14.8,3842,1661,2180,13:16,2.28,1.08,0.0,2.13,5.28,0
T013932,2025-05-16,2025-05,5,202,R-05,MI-01,mini-truck,D-09,12.03,271,46.7,3895,1666,2229,12:08,2.34,1.47,1.82,2.11,5.16,0
T013933,2025-05-16,2025-05,5,202,R-05,MI-01,mini-truck,D-02,12.03,271,13.4,3718,1513,2205,11:05,2.33,0.99,2.78,1.97,5.64,0
T013934,2025-05-16,2025-05,5,202,R-05,MI-01,mini-truck,D-18,12.03,271,39.1,3595,1418,2177,10:58,1.27,0.16,0.52,2.03,5.88,0
T013935,2025-05-16,2025-05,5,202,R-05,MI-01,mini-truck,D-02,12.03,271,17.3,3614,1385,2229,11:21,3.02,1.39,0.36,2.23,5.12,0
T013936,2025-05-16,2025-05,5,202,R-05,MI-01,mini-truck,D-18,12.03,271,11.7,3751,1535,2217,10:48,1.37,0.5,1.26,2.08,5.56,0
T013937,2025-01-08,2025-01,5,373,R-05,TR-06,tractor-trailer,D-13,12.37,214,12.1,4734,3192,1542,13:16,2.07,0.82,2.0,2.11,8.51,0
T013938,2025-01-17,2025-01,5,373,R-05,DU-04,dump-truck,D-09,12.37,214,12.6,5845,4323,1522,08:26,2.92,1.81,0.72,2.16,12.24,0
T013939,2025-01-28,2025-01,5,373,R-05,MI-01,mini-truck,D-07,12.37,215,22.5,2973,1410,1563,10:43,1.3,0.09,1.32,1.97,5.49,0
T013940,2025-02-07,2025-02,5,373,R-05,TR-05,tractor-trailer,D-05,12.37,194,23.8,4485,3077,1408,14:40,2.03,0.71,0.83,2.17,8.51,0
T013941,2025-02-17,2025-02,5,373,R-05,DU-05,dump-truck,D-09,12.37,194,11.8,6217,4833,1384,14:37,3.99,2.86,1.71,2.37,11.17,0
T013942,2025-02-25,2025-02,5,373,R-05,TR-07,tractor-trailer,D-10,12.37,195,19.8,3982,2560,1421,07:00,1.82,0.77,1.24,2.08,8.51,0
T013943,2025-03-11,2025-03,5,373,R-05,DU-03,dump-truck,D-02,12.37,353,12.5,6769,4238,2531,12:32,1.75,0.23,2.34,1.88,11.4,0
T013944,2025-03-26,2025-03,5,373,R-05,TR-07,tractor-trailer,D-14,12.37,354,11.1,5554,2968,2585,11:43,1.93,0.84,1.78,2.12,6.92,0
T013945,2025-04-22,2025-04,5,373,R-05,TR-01,tractor-trailer,D-05,12.37,276,18.6,4632,2622,2011,07:47,3.05,1.48,1.07,2.1,7.31,0
T013946,2025-05-15,2025-05,5,373,R-05,TR-05,tractor-trailer,D-11,12.37,208,6.2,4743,3237,1506,13:42,1.92,0.53,0.98,1.99,7.71,0
T013947,2025-01-05,2025-01,6,203,R-06,MI-02,mini-truck,D-10,13.36,281,17.1,3695,1595,2100,11:33,1.76,0.69,0.14,2.05,6.09,0
