# SYNTHETIC. Fertiliser reservations: RESB, one per block, material and round. kzear X is a final issue. The 2025-03 round's issues dated after 2025-05-23 in ec_fertiliser.csv are open here, which is what they were on that day; 2025-10 is the programme on the books.
rsnum,matnr,werks,bdter,bdmng,enmng,meins,kzear,kostl,block_code,window
0000005391,FE-003,EC,2025-10-15,2625.6,0.0,KG,,EC-D5,188,2025-10
0000005392,FE-004,EC,2025-10-15,328.2,0.0,KG,,EC-D5,188,2025-10
0000005393,FE-001,EC,2025-10-15,17280.6,0.0,KG,,EC-D5,189,2025-10
0000005394,FE-002,EC,2025-10-15,4253.7,0.0,KG,,EC-D5,189,2025-10
0000005395,FE-003,EC,2025-10-15,3190.3,0.0,KG,,EC-D5,189,2025-10
0000005396,FE-004,EC,2025-10-15,398.8,0.0,KG,,EC-D5,189,2025-10
0000005397,FE-001,EC,2025-10-15,12200.3,0.0,KG,,EC-D5,190,2025-10
0000005398,FE-002,EC,2025-10-15,3003.2,0.0,KG,,EC-D5,190,2025-10
0000005399,FE-003,EC,2025-10-15,2252.4,0.0,KG,,EC-D5,190,2025-10
0000005400,FE-004,EC,2025-10-15,281.5,0.0,KG,,EC-D5,190,2025-10
0000005401,FE-001,EC,2025-10-15,5151.2,0.0,KG,,EC-D5,192,2025-10
0000005402,FE-002,EC,2025-10-15,1268.0,0.0,KG,,EC-D5,192,2025-10
0000005403,FE-003,EC,2025-10-15,951.0,0.0,KG,,EC-D5,192,2025-10
0000005404,FE-004,EC,2025-10-15,118.9,0.0,KG,,EC-D5,192,2025-10
0000005405,FE-001,EC,2025-10-15,13316.0,0.0,KG,,EC-D5,193,2025-10
0000005406,FE-002,EC,2025-10-15,3277.8,0.0,KG,,EC-D5,193,2025-10
0000005407,FE-003,EC,2025-10-15,2458.3,0.0,KG,,EC-D5,193,2025-10
0000005408,FE-004,EC,2025-10-15,307.3,0.0,KG,,EC-D5,193,2025-10
0000005409,FE-001,EC,2025-10-15,12936.2,0.0,KG,,EC-D5,194,2025-10
0000005410,FE-002,EC,2025-10-15,3184.3,0.0,KG,,EC-D5,194,2025-10
0000005411,FE-003,EC,2025-10-15,2388.2,0.0,KG,,EC-D5,194,2025-10
0000005412,FE-004,EC,2025-10-15,298.5,0.0,KG,,EC-D5,194,2025-10
0000005413,FE-001,EC,2025-10-15,12587.7,0.0,KG,,EC-D5,195,2025-10
0000005414,FE-002,EC,2025-10-15,3098.5,0.0,KG,,EC-D5,195,2025-10
0000005415,FE-003,EC,2025-10-15,2323.9,0.0,KG,,EC-D5,195,2025-10
0000005416,FE-004,EC,2025-10-15,290.5,0.0,KG,,EC-D5,195,2025-10
0000005417,FE-001,EC,2025-10-15,15170.0,0.0,KG,,EC-D5,196,2025-10
0000005418,FE-002,EC,2025-10-15,3734.1,0.0,KG,,EC-D5,196,2025-10
0000005419,FE-003,EC,2025-10-15,2800.6,0.0,KG,,EC-D5,196,2025-10
0000005420,FE-004,EC,2025-10-15,350.1,0.0,KG,,EC-D5,196,2025-10
0000005421,FE-001,EC,2025-10-15,13862.1,0.0,KG,,EC-D5,197,2025-10
0000005422,FE-002,EC,2025-10-15,3412.2,0.0,KG,,EC-D5,197,2025-10
0000005423,FE-003,EC,2025-10-15,2559.2,0.0,KG,,EC-D5,197,2025-10
0000005424,FE-004,EC,2025-10-15,319.9,0.0,KG,,EC-D5,197,2025-10
0000005425,FE-001,EC,2025-10-15,4160.2,0.0,KG,,EC-D5,198,2025-10
0000005426,FE-002,EC,2025-10-15,1024.0,0.0,KG,,EC-D5,198,2025-10
0000005427,FE-003,EC,2025-10-15,768.0,0.0,KG,,EC-D5,198,2025-10
0000005428,FE-004,EC,2025-10-15,96.0,0.0,KG,,EC-D5,198,2025-10
0000005429,FE-001,EC,2025-10-15,7794.9,0.0,KG,,EC-D5,199,2025-10
0000005430,FE-002,EC,2025-10-15,1918.7,0.0,KG,,EC-D5,199,2025-10
0000005431,FE-003,EC,2025-10-15,1439.1,0.0,KG,,EC-D5,199,2025-10
0000005432,FE-004,EC,2025-10-15,179.9,0.0,KG,,EC-D5,199,2025-10
0000005433,FE-001,EC,2025-10-15,9236.2,0.0,KG,,EC-D5,200,2025-10
0000005434,FE-002,EC,2025-10-15,2273.5,0.0,KG,,EC-D5,200,2025-10
0000005435,FE-003,EC,2025-10-15,1705.1,0.0,KG,,EC-D5,200,2025-10
0000005436,FE-004,EC,2025-10-15,213.1,0.0,KG,,EC-D5,200,2025-10
0000005437,FE-001,EC,2025-10-15,18921.5,0.0,KG,,EC-D5,201,2025-10
0000005438,FE-002,EC,2025-10-15,4657.6,0.0,KG,,EC-D5,201,2025-10
0000005439,FE-003,EC,2025-10-15,3493.2,0.0,KG,,EC-D5,201,2025-10
0000005440,FE-004,EC,2025-10-15,436.7,0.0,KG,,EC-D5,201,2025-10
0000005441,FE-001,EC,2025-10-15,13442.6,0.0,KG,,EC-D5,202,2025-10
0000005442,FE-002,EC,2025-10-15,3308.9,0.0,KG,,EC-D5,202,2025-10
0000005443,FE-003,EC,2025-10-15,2481.7,0.0,KG,,EC-D5,202,2025-10
0000005444,FE-004,EC,2025-10-15,310.2,0.0,KG,,EC-D5,202,2025-10
0000005445,FE-001,EC,2025-10-15,1753.6,0.0,KG,,EC-D5,373,2025-10
0000005446,FE-002,EC,2025-10-15,431.7,0.0,KG,,EC-D5,373,2025-10
0000005447,FE-003,EC,2025-10-15,323.7,0.0,KG,,EC-D5,373,2025-10
0000005448,FE-004,EC,2025-10-15,40.5,0.0,KG,,EC-D5,373,2025-10
0000005449,FE-001,EC,2025-10-15,21505.6,0.0,KG,,EC-D6,203,2025-10
0000005450,FE-002,EC,2025-10-15,5293.7,0.0,KG,,EC-D6,203,2025-10
0000005451,FE-003,EC,2025-10-15,3970.3,0.0,KG,,EC-D6,203,2025-10
0000005452,FE-004,EC,2025-10-15,496.3,0.0,KG,,EC-D6,203,2025-10
0000005453,FE-001,EC,2025-10-15,15239.2,0.0,KG,,EC-D6,204,2025-10
0000005454,FE-002,EC,2025-10-15,3751.2,0.0,KG,,EC-D6,204,2025-10
0000005455,FE-003,EC,2025-10-15,2813.4,0.0,KG,,EC-D6,204,2025-10
0000005456,FE-004,EC,2025-10-15,351.7,0.0,KG,,EC-D6,204,2025-10
0000005457,FE-001,EC,2025-10-15,11235.8,0.0,KG,,EC-D6,205,2025-10
0000005458,FE-002,EC,2025-10-15,2765.7,0.0,KG,,EC-D6,205,2025-10
0000005459,FE-003,EC,2025-10-15,2074.3,0.0,KG,,EC-D6,205,2025-10
0000005460,FE-004,EC,2025-10-15,259.3,0.0,KG,,EC-D6,205,2025-10
0000005461,FE-001,EC,2025-10-15,11227.4,0.0,KG,,EC-D6,206,2025-10
0000005462,FE-002,EC,2025-10-15,2763.7,0.0,KG,,EC-D6,206,2025-10
0000005463,FE-003,EC,2025-10-15,2072.8,0.0,KG,,EC-D6,206,2025-10
0000005464,FE-004,EC,2025-10-15,259.1,0.0,KG,,EC-D6,206,2025-10
0000005465,FE-001,EC,2025-10-15,12913.3,0.0,KG,,EC-D6,207,2025-10
0000005466,FE-002,EC,2025-10-15,3178.7,0.0,KG,,EC-D6,207,2025-10
0000005467,FE-003,EC,2025-10-15,2384.0,0.0,KG,,EC-D6,207,2025-10
0000005468,FE-004,EC,2025-10-15,298.0,0.0,KG,,EC-D6,207,2025-10
0000005469,FE-001,EC,2025-10-15,12401.5,0.0,KG,,EC-D6,208,2025-10
0000005470,FE-002,EC,2025-10-15,3052.7,0.0,KG,,EC-D6,208,2025-10
0000005471,FE-003,EC,2025-10-15,2289.5,0.0,KG,,EC-D6,208,2025-10
0000005472,FE-004,EC,2025-10-15,286.2,0.0,KG,,EC-D6,208,2025-10
0000005473,FE-001,EC,2025-10-15,12255.5,0.0,KG,,EC-D6,209,2025-10
0000005474,FE-002,EC,2025-10-15,3016.7,0.0,KG,,EC-D6,209,2025-10
0000005475,FE-003,EC,2025-10-15,2262.6,0.0,KG,,EC-D6,209,2025-10
0000005476,FE-004,EC,2025-10-15,282.8,0.0,KG,,EC-D6,209,2025-10
0000005477,FE-001,EC,2025-10-15,14752.7,0.0,KG,,EC-D6,210,2025-10
0000005478,FE-002,EC,2025-10-15,3631.4,0.0,KG,,EC-D6,210,2025-10
0000005479,FE-003,EC,2025-10-15,2723.6,0.0,KG,,EC-D6,210,2025-10
0000005480,FE-004,EC,2025-10-15,340.4,0.0,KG,,EC-D6,210,2025-10
0000005481,FE-001,EC,2025-10-15,12287.8,0.0,KG,,EC-D6,211,2025-10
0000005482,FE-002,EC,2025-10-15,3024.7,0.0,KG,,EC-D6,211,2025-10
0000005483,FE-003,EC,2025-10-15,2268.5,0.0,KG,,EC-D6,211,2025-10
0000005484,FE-004,EC,2025-10-15,283.6,0.0,KG,,EC-D6,211,2025-10
0000005485,FE-001,EC,2025-10-15,12127.1,0.0,KG,,EC-D6,212,2025-10
0000005486,FE-002,EC,2025-10-15,2985.1,0.0,KG,,EC-D6,212,2025-10
0000005487,FE-003,EC,2025-10-15,2238.8,0.0,KG,,EC-D6,212,2025-10
0000005488,FE-004,EC,2025-10-15,279.9,0.0,KG,,EC-D6,212,2025-10
0000005489,FE-001,EC,2025-10-15,12906.5,0.0,KG,,EC-D6,213,2025-10
0000005490,FE-002,EC,2025-10-15,3177.0,0.0,KG,,EC-D6,213,2025-10
0000005491,FE-003,EC,2025-10-15,2382.7,0.0,KG,,EC-D6,213,2025-10
0000005492,FE-004,EC,2025-10-15,297.8,0.0,KG,,EC-D6,213,2025-10
0000005493,FE-001,EC,2025-10-15,15622.3,0.0,KG,,EC-D6,214,2025-10
0000005494,FE-002,EC,2025-10-15,3845.5,0.0,KG,,EC-D6,214,2025-10
0000005495,FE-003,EC,2025-10-15,2884.1,0.0,KG,,EC-D6,214,2025-10
0000005496,FE-004,EC,2025-10-15,360.5,0.0,KG,,EC-D6,214,2025-10
0000005497,FE-001,EC,2025-10-15,13398.0,0.0,KG,,EC-D6,215,2025-10
0000005498,FE-002,EC,2025-10-15,3298.0,0.0,KG,,EC-D6,215,2025-10
0000005499,FE-003,EC,2025-10-15,2473.5,0.0,KG,,EC-D6,215,2025-10
0000005500,FE-004,EC,2025-10-15,309.2,0.0,KG,,EC-D6,215,2025-10
0000005501,FE-001,EC,2025-10-15,14181.6,0.0,KG,,EC-D6,216,2025-10
0000005502,FE-002,EC,2025-10-15,3490.8,0.0,KG,,EC-D6,216,2025-10
0000005503,FE-003,EC,2025-10-15,2618.1,0.0,KG,,EC-D6,216,2025-10
0000005504,FE-004,EC,2025-10-15,327.3,0.0,KG,,EC-D6,216,2025-10
0000005505,FE-001,EC,2025-10-15,13600.3,0.0,KG,,EC-D6,222,2025-10
0000005506,FE-002,EC,2025-10-15,3347.8,0.0,KG,,EC-D6,222,2025-10
0000005507,FE-003,EC,2025-10-15,2510.8,0.0,KG,,EC-D6,222,2025-10
0000005508,FE-004,EC,2025-10-15,313.9,0.0,KG,,EC-D6,222,2025-10
0000005509,FE-001,EC,2025-10-15,12804.8,0.0,KG,,EC-D6,223,2025-10
0000005510,FE-002,EC,2025-10-15,3152.0,0.0,KG,,EC-D6,223,2025-10
0000005511,FE-003,EC,2025-10-15,2364.0,0.0,KG,,EC-D6,223,2025-10
0000005512,FE-004,EC,2025-10-15,295.5,0.0,KG,,EC-D6,223,2025-10
0000005513,FE-001,EC,2025-10-15,12358.9,0.0,KG,,EC-D6,230,2025-10
0000005514,FE-002,EC,2025-10-15,3042.2,0.0,KG,,EC-D6,230,2025-10
0000005515,FE-003,EC,2025-10-15,2281.6,0.0,KG,,EC-D6,230,2025-10
0000005516,FE-004,EC,2025-10-15,285.2,0.0,KG,,EC-D6,230,2025-10
0000005517,FE-001,EC,2025-10-15,13199.3,0.0,KG,,EC-D6,245,2025-10
0000005518,FE-002,EC,2025-10-15,3249.1,0.0,KG,,EC-D6,245,2025-10
0000005519,FE-003,EC,2025-10-15,2436.8,0.0,KG,,EC-D6,245,2025-10
0000005520,FE-004,EC,2025-10-15,304.6,0.0,KG,,EC-D6,245,2025-10
0000005521,FE-001,EC,2025-10-15,10100.8,0.0,KG,,EC-D6,246,2025-10
0000005522,FE-002,EC,2025-10-15,2486.4,0.0,KG,,EC-D6,246,2025-10
0000005523,FE-003,EC,2025-10-15,1864.8,0.0,KG,,EC-D6,246,2025-10
0000005524,FE-004,EC,2025-10-15,233.1,0.0,KG,,EC-D6,246,2025-10
0000005525,FE-001,EC,2025-10-15,7045.7,0.0,KG,,EC-D6,247,2025-10
0000005526,FE-002,EC,2025-10-15,1734.3,0.0,KG,,EC-D6,247,2025-10
0000005527,FE-003,EC,2025-10-15,1300.7,0.0,KG,,EC-D6,247,2025-10
0000005528,FE-004,EC,2025-10-15,162.6,0.0,KG,,EC-D6,247,2025-10
0000005529,FE-001,EC,2025-10-15,15186.3,0.0,KG,,EC-D6,248,2025-10
0000005530,FE-002,EC,2025-10-15,3738.2,0.0,KG,,EC-D6,248,2025-10
0000005531,FE-003,EC,2025-10-15,2803.6,0.0,KG,,EC-D6,248,2025-10
0000005532,FE-004,EC,2025-10-15,350.5,0.0,KG,,EC-D6,248,2025-10
0000005533,FE-001,EC,2025-10-15,11889.1,0.0,KG,,EC-D6,249,2025-10
0000005534,FE-002,EC,2025-10-15,2926.6,0.0,KG,,EC-D6,249,2025-10
0000005535,FE-003,EC,2025-10-15,2194.9,0.0,KG,,EC-D6,249,2025-10
0000005536,FE-004,EC,2025-10-15,274.4,0.0,KG,,EC-D6,249,2025-10
0000005537,FE-001,EC,2025-10-15,12038.2,0.0,KG,,EC-D6,250,2025-10
0000005538,FE-002,EC,2025-10-15,2963.3,0.0,KG,,EC-D6,250,2025-10
0000005539,FE-003,EC,2025-10-15,2222.4,0.0,KG,,EC-D6,250,2025-10
0000005540,FE-004,EC,2025-10-15,277.8,0.0,KG,,EC-D6,250,2025-10
0000005541,FE-001,EC,2025-10-15,11607.6,0.0,KG,,EC-D6,251,2025-10
0000005542,FE-002,EC,2025-10-15,2857.3,0.0,KG,,EC-D6,251,2025-10
0000005543,FE-003,EC,2025-10-15,2142.9,0.0,KG,,EC-D6,251,2025-10
0000005544,FE-004,EC,2025-10-15,267.9,0.0,KG,,EC-D6,251,2025-10
0000005545,FE-001,EC,2025-10-15,13376.9,0.0,KG,,EC-D6,252,2025-10
0000005546,FE-002,EC,2025-10-15,3292.8,0.0,KG,,EC-D6,252,2025-10
0000005547,FE-003,EC,2025-10-15,2469.6,0.0,KG,,EC-D6,252,2025-10
0000005548,FE-004,EC,2025-10-15,308.7,0.0,KG,,EC-D6,252,2025-10
0000005549,FE-001,EC,2025-10-15,8308.1,0.0,KG,,EC-D6,253,2025-10
0000005550,FE-002,EC,2025-10-15,2045.1,0.0,KG,,EC-D6,253,2025-10
0000005551,FE-003,EC,2025-10-15,1533.8,0.0,KG,,EC-D6,253,2025-10
0000005552,FE-004,EC,2025-10-15,191.7,0.0,KG,,EC-D6,253,2025-10
0000005553,FE-001,EC,2025-10-15,8914.3,0.0,KG,,EC-D6,254,2025-10
0000005554,FE-002,EC,2025-10-15,2194.3,0.0,KG,,EC-D6,254,2025-10
0000005555,FE-003,EC,2025-10-15,1645.7,0.0,KG,,EC-D6,254,2025-10
0000005556,FE-004,EC,2025-10-15,205.7,0.0,KG,,EC-D6,254,2025-10
0000005557,FE-001,EC,2025-10-15,14121.9,0.0,KG,,EC-D6,255,2025-10
0000005558,FE-002,EC,2025-10-15,3476.2,0.0,KG,,EC-D6,255,2025-10
0000005559,FE-003,EC,2025-10-15,2607.1,0.0,KG,,EC-D6,255,2025-10
0000005560,FE-004,EC,2025-10-15,325.9,0.0,KG,,EC-D6,255,2025-10
0000005561,FE-001,EC,2025-10-15,15022.9,0.0,KG,,EC-D6,256,2025-10
0000005562,FE-002,EC,2025-10-15,3697.9,0.0,KG,,EC-D6,256,2025-10
0000005563,FE-003,EC,2025-10-15,2773.4,0.0,KG,,EC-D6,256,2025-10
0000005564,FE-004,EC,2025-10-15,346.7,0.0,KG,,EC-D6,256,2025-10
0000005565,FE-001,EC,2025-10-15,12807.8,0.0,KG,,EC-D6,257,2025-10
0000005566,FE-002,EC,2025-10-15,3152.7,0.0,KG,,EC-D6,257,2025-10
0000005567,FE-003,EC,2025-10-15,2364.5,0.0,KG,,EC-D6,257,2025-10
0000005568,FE-004,EC,2025-10-15,295.6,0.0,KG,,EC-D6,257,2025-10
0000005569,FE-001,EC,2025-10-15,5357.3,0.0,KG,,EC-D6,258,2025-10
0000005570,FE-002,EC,2025-10-15,1318.7,0.0,KG,,EC-D6,258,2025-10
0000005571,FE-003,EC,2025-10-15,989.0,0.0,KG,,EC-D6,258,2025-10
0000005572,FE-004,EC,2025-10-15,123.6,0.0,KG,,EC-D6,258,2025-10
0000005573,FE-001,EC,2025-10-15,13637.5,0.0,KG,,EC-D6,259,2025-10
0000005574,FE-002,EC,2025-10-15,3356.9,0.0,KG,,EC-D6,259,2025-10
0000005575,FE-003,EC,2025-10-15,2517.7,0.0,KG,,EC-D6,259,2025-10
0000005576,FE-004,EC,2025-10-15,314.7,0.0,KG,,EC-D6,259,2025-10
0000005577,FE-001,EC,2025-10-15,6795.4,0.0,KG,,EC-D6,260,2025-10
0000005578,FE-002,EC,2025-10-15,1672.7,0.0,KG,,EC-D6,260,2025-10
0000005579,FE-003,EC,2025-10-15,1254.5,0.0,KG,,EC-D6,260,2025-10
0000005580,FE-004,EC,2025-10-15,156.8,0.0,KG,,EC-D6,260,2025-10
0000005581,FE-001,EC,2025-10-15,8950.0,0.0,KG,,EC-D6,261,2025-10
0000005582,FE-002,EC,2025-10-15,2203.1,0.0,KG,,EC-D6,261,2025-10
0000005583,FE-003,EC,2025-10-15,1652.3,0.0,KG,,EC-D6,261,2025-10
0000005584,FE-004,EC,2025-10-15,206.5,0.0,KG,,EC-D6,261,2025-10
0000005585,FE-001,EC,2025-10-15,12675.6,0.0,KG,,EC-D6,262,2025-10
0000005586,FE-002,EC,2025-10-15,3120.2,0.0,KG,,EC-D6,262,2025-10
0000005587,FE-003,EC,2025-10-15,2340.1,0.0,KG,,EC-D6,262,2025-10
0000005588,FE-004,EC,2025-10-15,292.5,0.0,KG,,EC-D6,262,2025-10
0000005589,FE-001,EC,2025-10-15,13268.5,0.0,KG,,EC-D6,263,2025-10
0000005590,FE-002,EC,2025-10-15,3266.1,0.0,KG,,EC-D6,263,2025-10
0000005591,FE-003,EC,2025-10-15,2449.6,0.0,KG,,EC-D6,263,2025-10
0000005592,FE-004,EC,2025-10-15,306.2,0.0,KG,,EC-D6,263,2025-10
0000005593,FE-001,EC,2025-10-15,5670.1,0.0,KG,,EC-D6,264,2025-10
0000005594,FE-002,EC,2025-10-15,1395.7,0.0,KG,,EC-D6,264,2025-10
0000005595,FE-003,EC,2025-10-15,1046.8,0.0,KG,,EC-D6,264,2025-10
0000005596,FE-004,EC,2025-10-15,130.8,0.0,KG,,EC-D6,264,2025-10
0000005597,FE-001,EC,2025-10-15,7554.7,0.0,KG,,EC-D6,265,2025-10
0000005598,FE-002,EC,2025-10-15,1859.6,0.0,KG,,EC-D6,265,2025-10
0000005599,FE-003,EC,2025-10-15,1394.7,0.0,KG,,EC-D6,265,2025-10
0000005600,FE-004,EC,2025-10-15,174.3,0.0,KG,,EC-D6,265,2025-10
0000005601,FE-001,EC,2025-10-15,12729.7,0.0,KG,,EC-D6,266,2025-10
0000005602,FE-002,EC,2025-10-15,3133.5,0.0,KG,,EC-D6,266,2025-10
0000005603,FE-003,EC,2025-10-15,2350.1,0.0,KG,,EC-D6,266,2025-10
0000005604,FE-004,EC,2025-10-15,293.8,0.0,KG,,EC-D6,266,2025-10
0000005605,FE-001,EC,2025-10-15,8047.3,0.0,KG,,EC-D6,267,2025-10
0000005606,FE-002,EC,2025-10-15,1980.9,0.0,KG,,EC-D6,267,2025-10
0000005607,FE-003,EC,2025-10-15,1485.7,0.0,KG,,EC-D6,267,2025-10
0000005608,FE-004,EC,2025-10-15,185.7,0.0,KG,,EC-D6,267,2025-10
0000005609,FE-001,EC,2025-10-15,8974.8,0.0,KG,,EC-D6,268,2025-10
0000005610,FE-002,EC,2025-10-15,2209.2,0.0,KG,,EC-D6,268,2025-10
0000005611,FE-003,EC,2025-10-15,1656.9,0.0,KG,,EC-D6,268,2025-10
0000005612,FE-004,EC,2025-10-15,207.1,0.0,KG,,EC-D6,268,2025-10
0000005613,FE-001,EC,2025-10-15,9188.5,0.0,KG,,EC-D6,269,2025-10
0000005614,FE-002,EC,2025-10-15,2261.8,0.0,KG,,EC-D6,269,2025-10
0000005615,FE-003,EC,2025-10-15,1696.3,0.0,KG,,EC-D6,269,2025-10
0000005616,FE-004,EC,2025-10-15,212.0,0.0,KG,,EC-D6,269,2025-10
0000005617,FE-001,EC,2025-10-15,6407.2,0.0,KG,,EC-D6,270,2025-10
0000005618,FE-002,EC,2025-10-15,1577.2,0.0,KG,,EC-D6,270,2025-10
0000005619,FE-003,EC,2025-10-15,1182.9,0.0,KG,,EC-D6,270,2025-10
0000005620,FE-004,EC,2025-10-15,147.9,0.0,KG,,EC-D6,270,2025-10
0000005621,FE-001,EC,2025-10-15,9404.2,0.0,KG,,EC-D6,271,2025-10
0000005622,FE-002,EC,2025-10-15,2314.9,0.0,KG,,EC-D6,271,2025-10
0000005623,FE-003,EC,2025-10-15,1736.2,0.0,KG,,EC-D6,271,2025-10
0000005624,FE-004,EC,2025-10-15,217.0,0.0,KG,,EC-D6,271,2025-10
0000005625,FE-001,EC,2025-10-15,11552.6,0.0,KG,,EC-D6,272,2025-10
0000005626,FE-002,EC,2025-10-15,2843.7,0.0,KG,,EC-D6,272,2025-10
0000005627,FE-003,EC,2025-10-15,2132.8,0.0,KG,,EC-D6,272,2025-10
0000005628,FE-004,EC,2025-10-15,266.6,0.0,KG,,EC-D6,272,2025-10
0000005629,FE-001,EC,2025-10-15,17943.7,0.0,KG,,EC-D6,379,2025-10
0000005630,FE-002,EC,2025-10-15,4416.9,0.0,KG,,EC-D6,379,2025-10
0000005631,FE-003,EC,2025-10-15,3312.7,0.0,KG,,EC-D6,379,2025-10
0000005632,FE-004,EC,2025-10-15,414.1,0.0,KG,,EC-D6,379,2025-10
0000005633,FE-001,EC,2025-10-15,12846.2,0.0,KG,,EC-D6,380,2025-10
0000005634,FE-002,EC,2025-10-15,3162.1,0.0,KG,,EC-D6,380,2025-10
0000005635,FE-003,EC,2025-10-15,2371.6,0.0,KG,,EC-D6,380,2025-10
0000005636,FE-004,EC,2025-10-15,296.5,0.0,KG,,EC-D6,380,2025-10
0000005637,FE-001,EC,2025-10-15,6292.2,0.0,KG,,EC-D7,287,2025-10
0000005638,FE-002,EC,2025-10-15,1548.8,0.0,KG,,EC-D7,287,2025-10
0000005639,FE-003,EC,2025-10-15,1161.6,0.0,KG,,EC-D7,287,2025-10
0000005640,FE-004,EC,2025-10-15,145.2,0.0,KG,,EC-D7,287,2025-10
0000005641,FE-001,EC,2025-10-15,2797.2,0.0,KG,,EC-D7,288,2025-10
0000005642,FE-002,EC,2025-10-15,688.6,0.0,KG,,EC-D7,288,2025-10
0000005643,FE-003,EC,2025-10-15,516.4,0.0,KG,,EC-D7,288,2025-10
0000005644,FE-004,EC,2025-10-15,64.6,0.0,KG,,EC-D7,288,2025-10
0000005645,FE-001,EC,2025-10-15,8290.5,0.0,KG,,EC-D7,289,2025-10
0000005646,FE-002,EC,2025-10-15,2040.7,0.0,KG,,EC-D7,289,2025-10
0000005647,FE-003,EC,2025-10-15,1530.6,0.0,KG,,EC-D7,289,2025-10
0000005648,FE-004,EC,2025-10-15,191.3,0.0,KG,,EC-D7,289,2025-10
0000005649,FE-001,EC,2025-10-15,10683.7,0.0,KG,,EC-D7,290,2025-10
0000005650,FE-002,EC,2025-10-15,2629.8,0.0,KG,,EC-D7,290,2025-10
0000005651,FE-003,EC,2025-10-15,1972.4,0.0,KG,,EC-D7,290,2025-10
0000005652,FE-004,EC,2025-10-15,246.5,0.0,KG,,EC-D7,290,2025-10
0000005653,FE-001,EC,2025-10-15,12381.6,0.0,KG,,EC-D7,291,2025-10
0000005654,FE-002,EC,2025-10-15,3047.8,0.0,KG,,EC-D7,291,2025-10
0000005655,FE-003,EC,2025-10-15,2285.8,0.0,KG,,EC-D7,291,2025-10
0000005656,FE-004,EC,2025-10-15,285.7,0.0,KG,,EC-D7,291,2025-10
0000005657,FE-001,EC,2025-10-15,8465.0,0.0,KG,,EC-D7,292,2025-10
0000005658,FE-002,EC,2025-10-15,2083.7,0.0,KG,,EC-D7,292,2025-10
0000005659,FE-003,EC,2025-10-15,1562.8,0.0,KG,,EC-D7,292,2025-10
0000005660,FE-004,EC,2025-10-15,195.3,0.0,KG,,EC-D7,292,2025-10
0000005661,FE-001,EC,2025-10-15,11419.4,0.0,KG,,EC-D7,293,2025-10
0000005662,FE-002,EC,2025-10-15,2810.9,0.0,KG,,EC-D7,293,2025-10
0000005663,FE-003,EC,2025-10-15,2108.2,0.0,KG,,EC-D7,293,2025-10
0000005664,FE-004,EC,2025-10-15,263.5,0.0,KG,,EC-D7,293,2025-10
0000005665,FE-001,EC,2025-10-15,5417.6,0.0,KG,,EC-D7,294,2025-10
0000005666,FE-002,EC,2025-10-15,1333.6,0.0,KG,,EC-D7,294,2025-10
0000005667,FE-003,EC,2025-10-15,1000.2,0.0,KG,,EC-D7,294,2025-10
0000005668,FE-004,EC,2025-10-15,125.0,0.0,KG,,EC-D7,294,2025-10
0000005669,FE-001,EC,2025-10-15,5215.0,0.0,KG,,EC-D7,295,2025-10
0000005670,FE-002,EC,2025-10-15,1283.7,0.0,KG,,EC-D7,295,2025-10
0000005671,FE-003,EC,2025-10-15,962.8,0.0,KG,,EC-D7,295,2025-10
0000005672,FE-004,EC,2025-10-15,120.3,0.0,KG,,EC-D7,295,2025-10
0000005673,FE-001,EC,2025-10-15,11640.9,0.0,KG,,EC-D7,296,2025-10
0000005674,FE-002,EC,2025-10-15,2865.5,0.0,KG,,EC-D7,296,2025-10
0000005675,FE-003,EC,2025-10-15,2149.1,0.0,KG,,EC-D7,296,2025-10
0000005676,FE-004,EC,2025-10-15,268.6,0.0,KG,,EC-D7,296,2025-10
0000005677,FE-001,EC,2025-10-15,13677.1,0.0,KG,,EC-D7,297,2025-10
0000005678,FE-002,EC,2025-10-15,3366.7,0.0,KG,,EC-D7,297,2025-10
0000005679,FE-003,EC,2025-10-15,2525.0,0.0,KG,,EC-D7,297,2025-10
0000005680,FE-004,EC,2025-10-15,315.6,0.0,KG,,EC-D7,297,2025-10
0000005681,FE-001,EC,2025-10-15,12361.9,0.0,KG,,EC-D7,298,2025-10
0000005682,FE-002,EC,2025-10-15,3042.9,0.0,KG,,EC-D7,298,2025-10
0000005683,FE-003,EC,2025-10-15,2282.2,0.0,KG,,EC-D7,298,2025-10
0000005684,FE-004,EC,2025-10-15,285.3,0.0,KG,,EC-D7,298,2025-10
0000005685,FE-001,EC,2025-10-15,11775.7,0.0,KG,,EC-D7,299,2025-10
0000005686,FE-002,EC,2025-10-15,2898.6,0.0,KG,,EC-D7,299,2025-10
0000005687,FE-003,EC,2025-10-15,2174.0,0.0,KG,,EC-D7,299,2025-10
0000005688,FE-004,EC,2025-10-15,271.7,0.0,KG,,EC-D7,299,2025-10
0000005689,FE-001,EC,2025-10-15,9262.2,0.0,KG,,EC-D7,300,2025-10
0000005690,FE-002,EC,2025-10-15,2279.9,0.0,KG,,EC-D7,300,2025-10
0000005691,FE-003,EC,2025-10-15,1710.0,0.0,KG,,EC-D7,300,2025-10
0000005692,FE-004,EC,2025-10-15,213.7,0.0,KG,,EC-D7,300,2025-10
0000005693,FE-001,EC,2025-10-15,4477.4,0.0,KG,,EC-D7,301,2025-10
