# SYNTHETIC. 36 months of block-level harvest, 2022-06 to 2025-05. The 5 months flagged observed=1 are the client's REAL recorded figures. The rest are back-cast from them using REAL rainfall at the agronomic lags (sex determination 20-24 months, abortion 8-10 months), a seasonal term and an age trend. EPMS holds the real history; the export was cut to five months.
division_code,block_code,month,bunches,planted_ha,palm_age_years,observed
6,380,2025-02,5538,29.84,8.75,1
6,380,2025-03,11320,29.84,8.83,1
6,380,2025-04,6599,29.84,8.92,1
6,380,2025-05,9435,29.84,9.0,1
7,287,2022-06,2041,13.7,6.08,0
7,287,2022-07,2270,13.7,6.17,0
7,287,2022-08,2381,13.7,6.25,0
7,287,2022-09,2280,13.7,6.33,0
7,287,2022-10,2123,13.7,6.42,0
7,287,2022-11,2227,13.7,6.5,0
7,287,2022-12,2047,13.7,6.58,0
7,287,2023-01,2036,13.7,6.67,0
7,287,2023-02,2025,13.7,6.75,0
7,287,2023-03,2175,13.7,6.83,0
7,287,2023-04,2426,13.7,6.92,0
7,287,2023-05,2194,13.7,7.0,0
7,287,2023-06,2551,13.7,7.08,0
7,287,2023-07,2514,13.7,7.17,0
7,287,2023-08,2690,13.7,7.25,0
7,287,2023-09,2444,13.7,7.33,0
7,287,2023-10,2124,13.7,7.42,0
7,287,2023-11,2155,13.7,7.5,0
7,287,2023-12,2160,13.7,7.58,0
7,287,2024-01,2222,13.7,7.67,0
7,287,2024-02,2331,13.7,7.75,0
7,287,2024-03,2152,13.7,7.83,0
7,287,2024-04,2167,13.7,7.92,0
7,287,2024-05,2335,13.7,8.0,0
7,287,2024-06,2314,13.7,8.08,0
7,287,2024-07,2612,13.7,8.17,0
7,287,2024-08,2751,13.7,8.25,0
7,287,2024-09,2287,13.7,8.33,0
7,287,2024-10,2554,13.7,8.42,0
7,287,2024-11,2205,13.7,8.5,0
7,287,2024-12,2469,13.7,8.58,0
7,287,2025-01,2810,13.7,8.67,1
7,287,2025-02,3071,13.7,8.75,1
7,287,2025-03,2704,13.7,8.83,1
7,287,2025-04,5435,13.7,8.92,1
7,287,2025-05,978,13.7,9.0,1
7,288,2022-06,1513,7.16,6.08,0
7,288,2022-07,1465,7.16,6.17,0
7,288,2022-08,1612,7.16,6.25,0
7,288,2022-09,1677,7.16,6.33,0
7,288,2022-10,1416,7.16,6.42,0
7,288,2022-11,1380,7.16,6.5,0
7,288,2022-12,1413,7.16,6.58,0
7,288,2023-01,1558,7.16,6.67,0
7,288,2023-02,1386,7.16,6.75,0
7,288,2023-03,1394,7.16,6.83,0
7,288,2023-04,1486,7.16,6.92,0
7,288,2023-05,1688,7.16,7.0,0
7,288,2023-06,1640,7.16,7.08,0
7,288,2023-07,1759,7.16,7.17,0
7,288,2023-08,1847,7.16,7.25,0
7,288,2023-09,1617,7.16,7.33,0
7,288,2023-10,1679,7.16,7.42,0
7,288,2023-11,1425,7.16,7.5,0
7,288,2023-12,1573,7.16,7.58,0
7,288,2024-01,1691,7.16,7.67,0
7,288,2024-02,1431,7.16,7.75,0
7,288,2024-03,1431,7.16,7.83,0
7,288,2024-04,1579,7.16,7.92,0
7,288,2024-05,1565,7.16,8.0,0
7,288,2024-06,1776,7.16,8.08,0
7,288,2024-07,1768,7.16,8.17,0
7,288,2024-08,1879,7.16,8.25,0
7,288,2024-09,1619,7.16,8.33,0
7,288,2024-10,1669,7.16,8.42,0
7,288,2024-11,1504,7.16,8.5,0
7,288,2024-12,1478,7.16,8.58,0
7,288,2025-01,2007,7.16,8.67,1
7,288,2025-02,1370,7.16,8.75,1
7,288,2025-03,3863,7.16,8.83,1
7,288,2025-04,870,7.16,8.92,1
7,288,2025-05,1876,7.16,9.0,1
7,289,2022-06,3035,17.69,7.08,0
7,289,2022-07,3152,17.69,7.17,0
7,289,2022-08,3114,17.69,7.25,0
7,289,2022-09,3127,17.69,7.33,0
7,289,2022-10,3092,17.69,7.42,0
7,289,2022-11,2577,17.69,7.5,0
7,289,2022-12,2953,17.69,7.58,0
7,289,2023-01,2591,17.69,7.67,0
7,289,2023-02,2819,17.69,7.75,0
7,289,2023-03,2653,17.69,7.83,0
7,289,2023-04,3151,17.69,7.92,0
7,289,2023-05,3106,17.69,8.0,0
7,289,2023-06,3125,17.69,8.08,0
7,289,2023-07,2947,17.69,8.17,0
7,289,2023-08,3198,17.69,8.25,0
7,289,2023-09,3073,17.69,8.33,0
7,289,2023-10,3266,17.69,8.42,0
7,289,2023-11,3223,17.69,8.5,0
7,289,2023-12,2703,17.69,8.58,0
7,289,2024-01,3100,17.69,8.67,0
7,289,2024-02,2958,17.69,8.75,0
7,289,2024-03,3088,17.69,8.83,0
7,289,2024-04,3148,17.69,8.92,0
7,289,2024-05,2878,17.69,9.0,0
7,289,2024-06,3278,17.69,9.08,0
7,289,2024-07,3223,17.69,9.17,0
7,289,2024-08,3578,17.69,9.25,0
7,289,2024-09,3106,17.69,9.33,0
7,289,2024-10,3178,17.69,9.42,0
7,289,2024-11,3167,17.69,9.5,0
7,289,2024-12,2832,17.69,9.58,0
7,289,2025-01,3726,17.69,9.67,1
7,289,2025-02,2830,17.69,9.75,1
7,289,2025-03,4000,17.69,9.83,1
7,289,2025-04,3846,17.69,9.92,1
7,289,2025-05,4356,17.69,10.0,1
7,290,2022-06,2882,21.2,7.08,0
7,290,2022-07,2805,21.2,7.17,0
7,290,2022-08,3014,21.2,7.25,0
7,290,2022-09,2883,21.2,7.33,0
7,290,2022-10,2733,21.2,7.42,0
7,290,2022-11,2973,21.2,7.5,0
7,290,2022-12,3127,21.2,7.58,0
7,290,2023-01,2737,21.2,7.67,0
7,290,2023-02,2692,21.2,7.75,0
7,290,2023-03,2842,21.2,7.83,0
7,290,2023-04,2935,21.2,7.92,0
7,290,2023-05,2996,21.2,8.0,0
7,290,2023-06,3305,21.2,8.08,0
7,290,2023-07,3717,21.2,8.17,0
7,290,2023-08,3133,21.2,8.25,0
7,290,2023-09,3468,21.2,8.33,0
7,290,2023-10,3115,21.2,8.42,0
7,290,2023-11,3192,21.2,8.5,0
7,290,2023-12,3117,21.2,8.58,0
7,290,2024-01,2884,21.2,8.67,0
7,290,2024-02,3013,21.2,8.75,0
7,290,2024-03,3100,21.2,8.83,0
7,290,2024-04,3076,21.2,8.92,0
7,290,2024-05,3457,21.2,9.0,0
7,290,2024-06,3379,21.2,9.08,0
7,290,2024-07,3337,21.2,9.17,0
7,290,2024-08,3100,21.2,9.25,0
7,290,2024-09,3023,21.2,9.33,0
7,290,2024-10,2857,21.2,9.42,0
7,290,2024-11,3171,21.2,9.5,0
7,290,2024-12,2929,21.2,9.58,0
7,290,2025-01,3301,21.2,9.67,1
7,290,2025-02,2241,21.2,9.75,1
7,290,2025-03,5424,21.2,9.83,1
7,290,2025-04,4195,21.2,9.92,1
7,290,2025-05,4425,21.2,10.0,1
7,291,2022-06,3851,25.57,7.08,0
7,291,2022-07,3524,25.57,7.17,0
7,291,2022-08,4316,25.57,7.25,0
7,291,2022-09,3641,25.57,7.33,0
7,291,2022-10,3660,25.57,7.42,0
7,291,2022-11,3945,25.57,7.5,0
7,291,2022-12,3301,25.57,7.58,0
7,291,2023-01,3262,25.57,7.67,0
7,291,2023-02,3825,25.57,7.75,0
7,291,2023-03,3859,25.57,7.83,0
7,291,2023-04,4331,25.57,7.92,0
7,291,2023-05,3980,25.57,8.0,0
7,291,2023-06,3919,25.57,8.08,0
7,291,2023-07,3965,25.57,8.17,0
7,291,2023-08,4201,25.57,8.25,0
7,291,2023-09,3764,25.57,8.33,0
7,291,2023-10,3680,25.57,8.42,0
7,291,2023-11,3905,25.57,8.5,0
7,291,2023-12,3623,25.57,8.58,0
7,291,2024-01,3655,25.57,8.67,0
7,291,2024-02,3866,25.57,8.75,0
7,291,2024-03,3548,25.57,8.83,0
7,291,2024-04,4114,25.57,8.92,0
7,291,2024-05,3821,25.57,9.0,0
7,291,2024-06,4421,25.57,9.08,0
7,291,2024-07,3903,25.57,9.17,0
7,291,2024-08,4235,25.57,9.25,0
7,291,2024-09,4551,25.57,9.33,0
7,291,2024-10,4378,25.57,9.42,0
7,291,2024-11,3880,25.57,9.5,0
7,291,2024-12,3651,25.57,9.58,0
7,291,2025-01,4628,25.57,9.67,1
7,291,2025-02,5369,25.57,9.75,1
7,291,2025-03,5366,25.57,9.83,1
7,291,2025-04,3899,25.57,9.92,1
7,291,2025-05,5435,25.57,10.0,1
7,292,2022-06,3335,18.44,7.08,0
7,292,2022-07,3911,18.44,7.17,0
7,292,2022-08,3678,18.44,7.25,0
7,292,2022-09,3839,18.44,7.33,0
7,292,2022-10,3525,18.44,7.42,0
7,292,2022-11,3778,18.44,7.5,0
7,292,2022-12,3819,18.44,7.58,0
7,292,2023-01,3325,18.44,7.67,0
7,292,2023-02,3746,18.44,7.75,0
7,292,2023-03,3362,18.44,7.83,0
7,292,2023-04,3545,18.44,7.92,0
7,292,2023-05,4194,18.44,8.0,0
7,292,2023-06,3722,18.44,8.08,0
7,292,2023-07,4380,18.44,8.17,0
7,292,2023-08,3874,18.44,8.25,0
7,292,2023-09,3719,18.44,8.33,0
7,292,2023-10,3793,18.44,8.42,0
7,292,2023-11,3777,18.44,8.5,0
7,292,2023-12,4048,18.44,8.58,0
7,292,2024-01,3679,18.44,8.67,0
7,292,2024-02,3613,18.44,8.75,0
7,292,2024-03,3620,18.44,8.83,0
7,292,2024-04,3396,18.44,8.92,0
7,292,2024-05,3816,18.44,9.0,0
7,292,2024-06,3878,18.44,9.08,0
7,292,2024-07,4264,18.44,9.17,0
7,292,2024-08,3929,18.44,9.25,0
7,292,2024-09,4261,18.44,9.33,0
7,292,2024-10,3604,18.44,9.42,0
7,292,2024-11,3560,18.44,9.5,0
7,292,2024-12,3792,18.44,9.58,0
7,292,2025-01,7321,18.44,9.67,1
7,292,2025-02,2684,18.44,9.75,1
7,292,2025-03,3886,18.44,9.83,1
7,292,2025-04,4584,18.44,9.92,1
7,292,2025-05,4768,18.44,10.0,1
7,293,2022-06,3685,24.17,7.08,0
7,293,2022-07,4266,24.17,7.17,0
7,293,2022-08,4162,24.17,7.25,0
7,293,2022-09,4346,24.17,7.33,0
7,293,2022-10,4199,24.17,7.42,0
7,293,2022-11,3976,24.17,7.5,0
7,293,2022-12,3982,24.17,7.58,0
7,293,2023-01,4105,24.17,7.67,0
7,293,2023-02,4113,24.17,7.75,0
7,293,2023-03,4101,24.17,7.83,0
7,293,2023-04,4678,24.17,7.92,0
7,293,2023-05,4782,24.17,8.0,0
7,293,2023-06,4772,24.17,8.08,0
7,293,2023-07,5011,24.17,8.17,0
7,293,2023-08,4459,24.17,8.25,0
7,293,2023-09,4367,24.17,8.33,0
7,293,2023-10,3917,24.17,8.42,0
7,293,2023-11,3935,24.17,8.5,0
7,293,2023-12,4462,24.17,8.58,0
7,293,2024-01,4228,24.17,8.67,0
7,293,2024-02,4098,24.17,8.75,0
7,293,2024-03,4026,24.17,8.83,0
7,293,2024-04,4260,24.17,8.92,0
7,293,2024-05,4724,24.17,9.0,0
7,293,2024-06,4715,24.17,9.08,0
7,293,2024-07,4472,24.17,9.17,0
7,293,2024-08,4848,24.17,9.25,0
7,293,2024-09,4102,24.17,9.33,0
7,293,2024-10,4496,24.17,9.42,0
7,293,2024-11,4182,24.17,9.5,0
7,293,2024-12,3992,24.17,9.58,0
7,293,2025-01,5692,24.17,9.67,1
7,293,2025-02,3309,24.17,9.75,1
7,293,2025-03,4683,24.17,9.83,1
7,293,2025-04,3481,24.17,9.92,1
7,293,2025-05,8885,24.17,10.0,1
7,294,2022-06,1809,12.14,8.08,0
7,294,2022-07,1855,12.14,8.17,0
7,294,2022-08,1923,12.14,8.25,0
7,294,2022-09,1927,12.14,8.33,0
7,294,2022-10,1830,12.14,8.42,0
7,294,2022-11,1608,12.14,8.5,0
7,294,2022-12,1699,12.14,8.58,0
7,294,2023-01,1570,12.14,8.67,0
7,294,2023-02,1862,12.14,8.75,0
7,294,2023-03,2033,12.14,8.83,0
7,294,2023-04,1867,12.14,8.92,0
7,294,2023-05,2072,12.14,9.0,0
7,294,2023-06,1861,12.14,9.08,0
7,294,2023-07,2094,12.14,9.17,0
7,294,2023-08,2167,12.14,9.25,0
7,294,2023-09,1921,12.14,9.33,0
7,294,2023-10,1943,12.14,9.42,0
7,294,2023-11,1720,12.14,9.5,0
7,294,2023-12,1771,12.14,9.58,0
7,294,2024-01,1789,12.14,9.67,0
7,294,2024-02,1759,12.14,9.75,0
7,294,2024-03,2040,12.14,9.83,0
7,294,2024-04,1854,12.14,9.92,0
7,294,2024-05,2010,12.14,10.0,0
7,294,2024-06,2023,12.14,10.08,0
7,294,2024-07,2149,12.14,10.17,0
7,294,2024-08,2096,12.14,10.25,0
7,294,2024-09,2118,12.14,10.33,0
7,294,2024-10,1876,12.14,10.42,0
7,294,2024-11,1942,12.14,10.5,0
7,294,2024-12,1764,12.14,10.58,0
7,294,2025-01,3102,12.14,10.67,1
7,294,2025-02,2589,12.14,10.75,1
7,294,2025-03,2992,12.14,10.83,1
7,294,2025-04,1921,12.14,10.92,1
7,294,2025-05,700,12.14,11.0,1
7,295,2022-06,2640,12.58,8.08,0
7,295,2022-07,2354,12.58,8.17,0
7,295,2022-08,2366,12.58,8.25,0
7,295,2022-09,2545,12.58,8.33,0
7,295,2022-10,2251,12.58,8.42,0
7,295,2022-11,2416,12.58,8.5,0
7,295,2022-12,2560,12.58,8.58,0
7,295,2023-01,2350,12.58,8.67,0
7,295,2023-02,2289,12.58,8.75,0
7,295,2023-03,2265,12.58,8.83,0
7,295,2023-04,2647,12.58,8.92,0
7,295,2023-05,2626,12.58,9.0,0
7,295,2023-06,2688,12.58,9.08,0
7,295,2023-07,2596,12.58,9.17,0
7,295,2023-08,3024,12.58,9.25,0
7,295,2023-09,2650,12.58,9.33,0
7,295,2023-10,2627,12.58,9.42,0
7,295,2023-11,2495,12.58,9.5,0
7,295,2023-12,2392,12.58,9.58,0
7,295,2024-01,2770,12.58,9.67,0
7,295,2024-02,2285,12.58,9.75,0
7,295,2024-03,2780,12.58,9.83,0
7,295,2024-04,2654,12.58,9.92,0
7,295,2024-05,2448,12.58,10.0,0
7,295,2024-06,2713,12.58,10.08,0
7,295,2024-07,3016,12.58,10.17,0
7,295,2024-08,2975,12.58,10.25,0
7,295,2024-09,2546,12.58,10.33,0
7,295,2024-10,2582,12.58,10.42,0
7,295,2024-11,2752,12.58,10.5,0
7,295,2024-12,2467,12.58,10.58,0
7,295,2025-01,4326,12.58,10.67,1
7,295,2025-02,3256,12.58,10.75,1
7,295,2025-03,2873,12.58,10.83,1
7,295,2025-04,2260,12.58,10.92,1
7,295,2025-05,2171,12.58,11.0,1
7,296,2022-06,5869,26.38,7.08,0
7,296,2022-07,6138,26.38,7.17,0
7,296,2022-08,6272,26.38,7.25,0
7,296,2022-09,5986,26.38,7.33,0
7,296,2022-10,5572,26.38,7.42,0
7,296,2022-11,5879,26.38,7.5,0
7,296,2022-12,4829,26.38,7.58,0
7,296,2023-01,5109,26.38,7.67,0
7,296,2023-02,5102,26.38,7.75,0
7,296,2023-03,5110,26.38,7.83,0
7,296,2023-04,5959,26.38,7.92,0
7,296,2023-05,5710,26.38,8.0,0
7,296,2023-06,5689,26.38,8.08,0
7,296,2023-07,6589,26.38,8.17,0
7,296,2023-08,5820,26.38,8.25,0
7,296,2023-09,6274,26.38,8.33,0
7,296,2023-10,6059,26.38,8.42,0
7,296,2023-11,5136,26.38,8.5,0
7,296,2023-12,5789,26.38,8.58,0
7,296,2024-01,5203,26.38,8.67,0
7,296,2024-02,5193,26.38,8.75,0
7,296,2024-03,6042,26.38,8.83,0
7,296,2024-04,5191,26.38,8.92,0
7,296,2024-05,6162,26.38,9.0,0
7,296,2024-06,5894,26.38,9.08,0
7,296,2024-07,6442,26.38,9.17,0
7,296,2024-08,6245,26.38,9.25,0
7,296,2024-09,5586,26.38,9.33,0
7,296,2024-10,5914,26.38,9.42,0
7,296,2024-11,6348,26.38,9.5,0
7,296,2024-12,5529,26.38,9.58,0
7,296,2025-01,4679,26.38,9.67,1
7,296,2025-02,10375,26.38,9.75,1
7,296,2025-03,4797,26.38,9.83,1
7,296,2025-04,10872,26.38,9.92,1
7,296,2025-05,4587,26.38,10.0,1
7,297,2022-06,4691,28.25,7.08,0
7,297,2022-07,4738,28.25,7.17,0
7,297,2022-08,4680,28.25,7.25,0
7,297,2022-09,4930,28.25,7.33,0
7,297,2022-10,4833,28.25,7.42,0
7,297,2022-11,4637,28.25,7.5,0
7,297,2022-12,4346,28.25,7.58,0
7,297,2023-01,4487,28.25,7.67,0
7,297,2023-02,4585,28.25,7.75,0
7,297,2023-03,4641,28.25,7.83,0
7,297,2023-04,5138,28.25,7.92,0
7,297,2023-05,4632,28.25,8.0,0
7,297,2023-06,4762,28.25,8.08,0
7,297,2023-07,5352,28.25,8.17,0
7,297,2023-08,5384,28.25,8.25,0
7,297,2023-09,5257,28.25,8.33,0
7,297,2023-10,5046,28.25,8.42,0
7,297,2023-11,4875,28.25,8.5,0
7,297,2023-12,4617,28.25,8.58,0
7,297,2024-01,4974,28.25,8.67,0
7,297,2024-02,4717,28.25,8.75,0
7,297,2024-03,4752,28.25,8.83,0
7,297,2024-04,4238,28.25,8.92,0
7,297,2024-05,4380,28.25,9.0,0
7,297,2024-06,4887,28.25,9.08,0
7,297,2024-07,5141,28.25,9.17,0
7,297,2024-08,4966,28.25,9.25,0
7,297,2024-09,4797,28.25,9.33,0
7,297,2024-10,4359,28.25,9.42,0
7,297,2024-11,4254,28.25,9.5,0
7,297,2024-12,5056,28.25,9.58,0
7,297,2025-01,6702,28.25,9.67,1
7,297,2025-02,5374,28.25,9.75,1
7,297,2025-03,3688,28.25,9.83,1
7,297,2025-04,7189,28.25,9.92,1
7,297,2025-05,6058,28.25,10.0,1
7,298,2022-06,3825,25.16,7.08,0
7,298,2022-07,4329,25.16,7.17,0
7,298,2022-08,4545,25.16,7.25,0
7,298,2022-09,4371,25.16,7.33,0
7,298,2022-10,3692,25.16,7.42,0
7,298,2022-11,3687,25.16,7.5,0
7,298,2022-12,3657,25.16,7.58,0
7,298,2023-01,3440,25.16,7.67,0
7,298,2023-02,3762,25.16,7.75,0
7,298,2023-03,4310,25.16,7.83,0
7,298,2023-04,4097,25.16,7.92,0
7,298,2023-05,4143,25.16,8.0,0
7,298,2023-06,4298,25.16,8.08,0
7,298,2023-07,4941,25.16,8.17,0
7,298,2023-08,4217,25.16,8.25,0
7,298,2023-09,3916,25.16,8.33,0
7,298,2023-10,4400,25.16,8.42,0
7,298,2023-11,4337,25.16,8.5,0
7,298,2023-12,4065,25.16,8.58,0
7,298,2024-01,3791,25.16,8.67,0
7,298,2024-02,4376,25.16,8.75,0
7,298,2024-03,3777,25.16,8.83,0
7,298,2024-04,3818,25.16,8.92,0
7,298,2024-05,4105,25.16,9.0,0
7,298,2024-06,4876,25.16,9.08,0
7,298,2024-07,4562,25.16,9.17,0
7,298,2024-08,4277,25.16,9.25,0
7,298,2024-09,4390,25.16,9.33,0
7,298,2024-10,4231,25.16,9.42,0
7,298,2024-11,4104,25.16,9.5,0
7,298,2024-12,4078,25.16,9.58,0
7,298,2025-01,7022,25.16,9.67,1
7,298,2025-02,3593,25.16,9.75,1
7,298,2025-03,4104,25.16,9.83,1
7,298,2025-04,6031,25.16,9.92,1
7,298,2025-05,5176,25.16,10.0,1
7,299,2022-06,4740,25.29,7.08,0
7,299,2022-07,4899,25.29,7.17,0
7,299,2022-08,4862,25.29,7.25,0
7,299,2022-09,4724,25.29,7.33,0
7,299,2022-10,4232,25.29,7.42,0
7,299,2022-11,4627,25.29,7.5,0
7,299,2022-12,4511,25.29,7.58,0
7,299,2023-01,4319,25.29,7.67,0
7,299,2023-02,4711,25.29,7.75,0
7,299,2023-03,4478,25.29,7.83,0
7,299,2023-04,5224,25.29,7.92,0
7,299,2023-05,4623,25.29,8.0,0
7,299,2023-06,4948,25.29,8.08,0
7,299,2023-07,4830,25.29,8.17,0
7,299,2023-08,4851,25.29,8.25,0
7,299,2023-09,5314,25.29,8.33,0
7,299,2023-10,4457,25.29,8.42,0
7,299,2023-11,4432,25.29,8.5,0
7,299,2023-12,4488,25.29,8.58,0
7,299,2024-01,4349,25.29,8.67,0
7,299,2024-02,4428,25.29,8.75,0
7,299,2024-03,4335,25.29,8.83,0
7,299,2024-04,4273,25.29,8.92,0
7,299,2024-05,4551,25.29,9.0,0
7,299,2024-06,4966,25.29,9.08,0
7,299,2024-07,5200,25.29,9.17,0
7,299,2024-08,5167,25.29,9.25,0
7,299,2024-09,4689,25.29,9.33,0
7,299,2024-10,4965,25.29,9.42,0
7,299,2024-11,4905,25.29,9.5,0
7,299,2024-12,4856,25.29,9.58,0
7,299,2025-01,7884,25.29,9.67,1
7,299,2025-02,4996,25.29,9.75,1
7,299,2025-03,3887,25.29,9.83,1
7,299,2025-04,7088,25.29,9.92,1
7,299,2025-05,5240,25.29,10.0,1
7,300,2022-06,3015,19.46,7.08,0
7,300,2022-07,3114,19.46,7.17,0
7,300,2022-08,3592,19.46,7.25,0
7,300,2022-09,2923,19.46,7.33,0
7,300,2022-10,3403,19.46,7.42,0
7,300,2022-11,3335,19.46,7.5,0
7,300,2022-12,3205,19.46,7.58,0
7,300,2023-01,2978,19.46,7.67,0
7,300,2023-02,3141,19.46,7.75,0
7,300,2023-03,2962,19.46,7.83,0
7,300,2023-04,3599,19.46,7.92,0
7,300,2023-05,3508,19.46,8.0,0
7,300,2023-06,3132,19.46,8.08,0
7,300,2023-07,3823,19.46,8.17,0
7,300,2023-08,3819,19.46,8.25,0
7,300,2023-09,3198,19.46,8.33,0
7,300,2023-10,3098,19.46,8.42,0
7,300,2023-11,2991,19.46,8.5,0
7,300,2023-12,2981,19.46,8.58,0
7,300,2024-01,2986,19.46,8.67,0
7,300,2024-02,3361,19.46,8.75,0
7,300,2024-03,3282,19.46,8.83,0
7,300,2024-04,3240,19.46,8.92,0
7,300,2024-05,3157,19.46,9.0,0
7,300,2024-06,3462,19.46,9.08,0
7,300,2024-07,3773,19.46,9.17,0
7,300,2024-08,3428,19.46,9.25,0
7,300,2024-09,3131,19.46,9.33,0
7,300,2024-10,3585,19.46,9.42,0
7,300,2024-11,3584,19.46,9.5,0
7,300,2024-12,3497,19.46,9.58,0
7,300,2025-01,1890,19.46,9.67,1
7,300,2025-02,4804,19.46,9.75,1
7,300,2025-03,3369,19.46,9.83,1
7,300,2025-04,4911,19.46,9.92,1
7,300,2025-05,5258,19.46,10.0,1
7,301,2022-06,2207,10.39,7.08,0
7,301,2022-07,2072,10.39,7.17,0
7,301,2022-08,1995,10.39,7.25,0
7,301,2022-09,2084,10.39,7.33,0
7,301,2022-10,1973,10.39,7.42,0
7,301,2022-11,2176,10.39,7.5,0
7,301,2022-12,2164,10.39,7.58,0
7,301,2023-01,2003,10.39,7.67,0
7,301,2023-02,1910,10.39,7.75,0
7,301,2023-03,2255,10.39,7.83,0
7,301,2023-04,2122,10.39,7.92,0
7,301,2023-05,2491,10.39,8.0,0
7,301,2023-06,2137,10.39,8.08,0
7,301,2023-07,2530,10.39,8.17,0
7,301,2023-08,2589,10.39,8.25,0
7,301,2023-09,2113,10.39,8.33,0
7,301,2023-10,2062,10.39,8.42,0
7,301,2023-11,2171,10.39,8.5,0
7,301,2023-12,1937,10.39,8.58,0
7,301,2024-01,2345,10.39,8.67,0
7,301,2024-02,2277,10.39,8.75,0
7,301,2024-03,2219,10.39,8.83,0
7,301,2024-04,2365,10.39,8.92,0
7,301,2024-05,2460,10.39,9.0,0
7,301,2024-06,2562,10.39,9.08,0
7,301,2024-07,2295,10.39,9.17,0
7,301,2024-08,2589,10.39,9.25,0
7,301,2024-09,2327,10.39,9.33,0
7,301,2024-10,2051,10.39,9.42,0
7,301,2024-11,2082,10.39,9.5,0
7,301,2024-12,2086,10.39,9.58,0
7,301,2025-01,2459,10.39,9.67,1
7,301,2025-02,3073,10.39,9.75,1
7,301,2025-03,1741,10.39,9.83,1
7,301,2025-04,4518,10.39,9.92,1
7,301,2025-05,1577,10.39,10.0,1
7,302,2022-06,4288,28.71,7.08,0
7,302,2022-07,4954,28.71,7.17,0
7,302,2022-08,4977,28.71,7.25,0
7,302,2022-09,4306,28.71,7.33,0
7,302,2022-10,4571,28.71,7.42,0
7,302,2022-11,3930,28.71,7.5,0
7,302,2022-12,3891,28.71,7.58,0
7,302,2023-01,4454,28.71,7.67,0
7,302,2023-02,4341,28.71,7.75,0
7,302,2023-03,4716,28.71,7.83,0
7,302,2023-04,4638,28.71,7.92,0
7,302,2023-05,4832,28.71,8.0,0
7,302,2023-06,5139,28.71,8.08,0
7,302,2023-07,4485,28.71,8.17,0
7,302,2023-08,4827,28.71,8.25,0
7,302,2023-09,4960,28.71,8.33,0
7,302,2023-10,4511,28.71,8.42,0
7,302,2023-11,4420,28.71,8.5,0
7,302,2023-12,4217,28.71,8.58,0
7,302,2024-01,4213,28.71,8.67,0
7,302,2024-02,4572,28.71,8.75,0
7,302,2024-03,4687,28.71,8.83,0
7,302,2024-04,4333,28.71,8.92,0
7,302,2024-05,4651,28.71,9.0,0
7,302,2024-06,4535,28.71,9.08,0
7,302,2024-07,4775,28.71,9.17,0
7,302,2024-08,4672,28.71,9.25,0
7,302,2024-09,4480,28.71,9.33,0
7,302,2024-10,4416,28.71,9.42,0
7,302,2024-11,4431,28.71,9.5,0
7,302,2024-12,4764,28.71,9.58,0
7,302,2025-01,4623,28.71,9.67,1
7,302,2025-02,4584,28.71,9.75,1
7,302,2025-03,5163,28.71,9.83,1
7,302,2025-04,10155,28.71,9.92,1
7,302,2025-05,3718,28.71,10.0,1
7,303,2022-06,4908,34.72,7.08,0
7,303,2022-07,5441,34.72,7.17,0
7,303,2022-08,5852,34.72,7.25,0
7,303,2022-09,5091,34.72,7.33,0
7,303,2022-10,4722,34.72,7.42,0
7,303,2022-11,4852,34.72,7.5,0
7,303,2022-12,4804,34.72,7.58,0
7,303,2023-01,4658,34.72,7.67,0
7,303,2023-02,4556,34.72,7.75,0
7,303,2023-03,5489,34.72,7.83,0
7,303,2023-04,5807,34.72,7.92,0
7,303,2023-05,5350,34.72,8.0,0
7,303,2023-06,5906,34.72,8.08,0
7,303,2023-07,5455,34.72,8.17,0
7,303,2023-08,5318,34.72,8.25,0
7,303,2023-09,6109,34.72,8.33,0
7,303,2023-10,5266,34.72,8.42,0
7,303,2023-11,4874,34.72,8.5,0
7,303,2023-12,4953,34.72,8.58,0
7,303,2024-01,4937,34.72,8.67,0
7,303,2024-02,5431,34.72,8.75,0
7,303,2024-03,5229,34.72,8.83,0
7,303,2024-04,5157,34.72,8.92,0
7,303,2024-05,5345,34.72,9.0,0
7,303,2024-06,5268,34.72,9.08,0
7,303,2024-07,6344,34.72,9.17,0
7,303,2024-08,6283,34.72,9.25,0
7,303,2024-09,5698,34.72,9.33,0
7,303,2024-10,5525,34.72,9.42,0
7,303,2024-11,4914,34.72,9.5,0
7,303,2024-12,5814,34.72,9.58,0
7,303,2025-01,5377,34.72,9.67,1
7,303,2025-02,6119,34.72,9.75,1
7,303,2025-03,6671,34.72,9.83,1
7,303,2025-04,11992,34.72,9.92,1
7,303,2025-05,3435,34.72,10.0,1
7,304,2022-06,5653,27.25,7.08,0
7,304,2022-07,5742,27.25,7.17,0
7,304,2022-08,6031,27.25,7.25,0
7,304,2022-09,5315,27.25,7.33,0
7,304,2022-10,5790,27.25,7.42,0
7,304,2022-11,5443,27.25,7.5,0
7,304,2022-12,5298,27.25,7.58,0
7,304,2023-01,5452,27.25,7.67,0
7,304,2023-02,4891,27.25,7.75,0
7,304,2023-03,5574,27.25,7.83,0
7,304,2023-04,5208,27.25,7.92,0
7,304,2023-05,5779,27.25,8.0,0
