# SYNTHETIC. Dispatch orders: the plan side of the trip ledger. Planned tonnes are the harvest plan's bunches at the block's bunch weight, split across the vehicles that went; actual is what the weighbridge weighed (ec_weighbridge.csv), so the gap is harvest shortfall and shrinkage together. Stands in for the SAP PM vehicle trip plan.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to,driver_id,route_code
WO-2025-0419-D-041,2025-04-19,dispatch,evacuation,6,257,TR-03,3,3,11.34,11.22,tonnes,0.72,0.72,completed,07:55,10:57,,D-04/D-06/D-18,R-06
WO-2025-0419-D-042,2025-04-19,dispatch,evacuation,6,260,TR-05,2,3,8.79,9.21,tonnes,0.43,0.65,completed,07:58,14:17,,D-02/D-04/D-19,R-06
WO-2025-0419-D-043,2025-04-19,dispatch,evacuation,6,269,DU-01,2,2,9.58,9.79,tonnes,0.61,0.61,completed,09:05,11:42,,D-09/D-12,R-06
WO-2025-0419-D-044,2025-04-19,dispatch,evacuation,7,291,DU-01,3,3,16.65,14.96,tonnes,0.71,0.71,completed,09:00,13:55,,D-09/D-10/D-15,R-07
WO-2025-0419-D-045,2025-04-19,dispatch,evacuation,7,301,TR-05,2,2,5.4,6.08,tonnes,0.58,0.58,completed,10:20,14:14,,D-02/D-15,R-07
WO-2025-0419-D-046,2025-04-19,dispatch,evacuation,7,304,TR-01,3,3,10.45,10.67,tonnes,0.82,0.82,completed,09:29,12:19,,D-04/D-06,R-07
WO-2025-0419-D-047,2025-04-19,dispatch,evacuation,7,342,TR-04,3,3,13.24,10.86,tonnes,0.62,0.62,partial,07:20,13:58,,D-06/D-09/D-18,R-07
WO-2025-0419-D-048,2025-04-19,dispatch,evacuation,7,345,DU-02,2,2,12.33,12.24,tonnes,0.56,0.56,completed,07:04,10:38,,D-04/D-15,R-07
WO-2025-0420-D-001,2025-04-20,dispatch,evacuation,1,10,MI-01,4,4,9.5,9.51,tonnes,1.31,1.31,completed,07:45,17:36,,D-01/D-07/D-17,R-01
WO-2025-0420-D-002,2025-04-20,dispatch,evacuation,1,11,TR-06,3,2,9.49,8.0,tonnes,0.69,0.46,partial,07:16,13:13,,D-01/D-19,R-01
WO-2025-0420-D-003,2025-04-20,dispatch,evacuation,1,13,TR-05,3,3,12.27,9.3,tonnes,0.73,0.73,partial,09:28,14:31,,D-01/D-03/D-06,R-01
WO-2025-0420-D-004,2025-04-20,dispatch,evacuation,1,2,TR-05,2,1,5.0,4.19,tonnes,0.34,0.17,partial,07:42,09:02,,D-13,R-01
WO-2025-0420-D-005,2025-04-20,dispatch,evacuation,1,23,DU-05,1,1,5.96,6.56,tonnes,0.17,0.17,completed,11:34,12:55,,D-05,R-01
WO-2025-0420-D-006,2025-04-20,dispatch,evacuation,1,25,MI-04,4,4,8.37,7.85,tonnes,1.1,1.1,completed,08:59,16:31,,D-02/D-08/D-17/D-18,R-01
WO-2025-0420-D-007,2025-04-20,dispatch,evacuation,1,27,MI-01,4,3,9.17,7.25,tonnes,0.8,0.6,partial,07:20,12:14,,D-02/D-06/D-20,R-01
WO-2025-0420-D-008,2025-04-20,dispatch,evacuation,1,36,MI-02,5,3,10.2,5.44,tonnes,1.18,0.71,partial,10:33,14:19,,D-05/D-07,R-01
WO-2025-0420-D-009,2025-04-20,dispatch,evacuation,1,39,MI-02,4,3,9.53,4.98,tonnes,1.05,0.78,partial,07:43,16:19,,D-02/D-05/D-16,R-01
WO-2025-0420-D-010,2025-04-20,dispatch,evacuation,1,9,TR-07,1,1,4.34,4.28,tonnes,0.25,0.25,completed,10:22,12:21,,D-03,R-01
WO-2025-0420-D-011,2025-04-20,dispatch,evacuation,2,42,MI-01,4,3,8.99,6.27,tonnes,1.15,0.86,partial,08:27,14:13,,D-02/D-09/D-17,R-02
WO-2025-0420-D-012,2025-04-20,dispatch,evacuation,2,49,DU-01,2,1,8.85,5.69,tonnes,0.45,0.22,partial,08:47,10:34,,D-10,R-02
WO-2025-0420-D-013,2025-04-20,dispatch,evacuation,2,53,TR-07,5,4,19.95,17.3,tonnes,1.38,1.11,completed,07:04,15:22,,D-03/D-08/D-13/D-20,R-02
WO-2025-0420-D-014,2025-04-20,dispatch,evacuation,2,55,TR-08,3,3,10.17,10.09,tonnes,0.7,0.7,completed,08:02,11:39,,D-06/D-13/D-15,R-02
WO-2025-0420-D-015,2025-04-20,dispatch,evacuation,2,69,TR-01,4,3,17.13,10.92,tonnes,1.07,0.8,partial,07:40,14:59,,D-04/D-11/D-19,R-02
WO-2025-0420-D-016,2025-04-20,dispatch,evacuation,2,71,TR-04,2,2,7.04,6.66,tonnes,0.5,0.5,completed,13:30,15:32,,D-07/D-18,R-02
WO-2025-0420-D-017,2025-04-20,dispatch,evacuation,3,100,DU-02,2,2,13.61,12.73,tonnes,0.54,0.54,completed,08:00,12:40,,D-04/D-12,R-03
WO-2025-0420-D-018,2025-04-20,dispatch,evacuation,3,102,MI-04,4,4,9.15,7.85,tonnes,1.05,1.05,completed,07:43,12:35,,D-08/D-18,R-03
WO-2025-0420-D-019,2025-04-20,dispatch,evacuation,3,113,MI-04,5,5,11.58,10.41,tonnes,1.33,1.33,completed,08:16,15:41,,D-01/D-03/D-04/D-06/D-07,R-03
WO-2025-0420-D-020,2025-04-20,dispatch,evacuation,3,116,MI-01,3,2,7.5,4.05,tonnes,0.89,0.59,partial,08:34,14:20,,D-03/D-18,R-03
WO-2025-0420-D-021,2025-04-20,dispatch,evacuation,3,75,TR-08,3,3,11.09,10.83,tonnes,0.85,0.85,completed,07:21,15:29,,D-02/D-04/D-17,R-03
WO-2025-0420-D-022,2025-04-20,dispatch,evacuation,3,77,TR-01,3,3,10.23,11.39,tonnes,0.74,0.74,completed,07:37,14:11,,D-04/D-08/D-13,R-03
WO-2025-0420-D-023,2025-04-20,dispatch,evacuation,3,79,DU-04,2,2,8.87,7.55,tonnes,0.42,0.42,completed,09:56,11:38,,D-06/D-19,R-03
WO-2025-0420-D-024,2025-04-20,dispatch,evacuation,3,85,TR-08,3,3,10.79,10.4,tonnes,0.75,0.75,completed,07:03,13:04,,D-03/D-05/D-10,R-03
WO-2025-0420-D-025,2025-04-20,dispatch,evacuation,3,89,TR-06,3,3,9.21,9.52,tonnes,0.55,0.55,completed,08:33,10:26,,D-01/D-10/D-14,R-03
WO-2025-0420-D-026,2025-04-20,dispatch,evacuation,4,145,DU-03,4,2,23.6,12.97,tonnes,1.15,0.57,partial,08:06,14:32,,D-01/D-15,R-04
WO-2025-0420-D-027,2025-04-20,dispatch,evacuation,4,160,DU-02,3,3,15.2,16.64,tonnes,0.58,0.58,completed,07:10,10:18,,D-05/D-09,R-04
WO-2025-0420-D-028,2025-04-20,dispatch,evacuation,4,164,MI-03,5,5,11.97,10.28,tonnes,1.14,1.14,completed,07:15,13:35,,D-05/D-07/D-10/D-15/D-16,R-04
WO-2025-0420-D-029,2025-04-20,dispatch,evacuation,4,166,MI-03,4,3,7.54,6.35,tonnes,1.25,0.94,partial,11:07,17:03,,D-05/D-07/D-15,R-04
WO-2025-0420-D-030,2025-04-20,dispatch,evacuation,5,177,TR-04,3,3,10.77,12.16,tonnes,0.99,0.99,completed,07:17,17:13,,D-01/D-15/D-16,R-05
WO-2025-0420-D-031,2025-04-20,dispatch,evacuation,5,178,MI-01,6,5,14.1,11.31,tonnes,1.67,1.39,partial,08:10,16:36,,D-04/D-09/D-10/D-15/D-18,R-05
WO-2025-0420-D-032,2025-04-20,dispatch,evacuation,5,180,DU-03,3,3,17.72,17.07,tonnes,0.9,0.9,completed,09:31,15:56,,D-03/D-09/D-11,R-05
WO-2025-0420-D-033,2025-04-20,dispatch,evacuation,5,187,DU-02,2,2,8.0,8.6,tonnes,0.58,0.58,completed,10:28,14:51,,D-02/D-20,R-05
WO-2025-0420-D-034,2025-04-20,dispatch,evacuation,5,190,MI-03,5,5,11.62,12.11,tonnes,1.29,1.29,completed,08:13,16:18,,D-10/D-11/D-13/D-14/D-15,R-05
WO-2025-0420-D-035,2025-04-20,dispatch,evacuation,5,195,MI-02,6,5,12.64,10.88,tonnes,1.98,1.65,completed,08:51,15:51,,D-03/D-05/D-08/D-09/D-14,R-05
WO-2025-0420-D-036,2025-04-20,dispatch,evacuation,5,199,TR-01,4,4,14.13,13.57,tonnes,1.31,1.31,completed,07:21,15:41,,D-04/D-13/D-14/D-19,R-05
WO-2025-0420-D-037,2025-04-20,dispatch,evacuation,6,208,TR-07,4,2,15.71,7.21,tonnes,1.01,0.5,partial,09:45,16:06,,D-04/D-14,R-06
WO-2025-0420-D-038,2025-04-20,dispatch,evacuation,6,379,MI-03,12,7,29.1,14.81,tonnes,2.9,1.69,partial,08:55,16:48,,D-01/D-02/D-08/D-15/D-16/D-18,R-06
WO-2025-0420-D-039,2025-04-20,dispatch,evacuation,7,295,TR-03,2,2,5.95,4.94,tonnes,0.74,0.74,partial,07:46,17:22,,D-08/D-09,R-07
WO-2025-0420-D-040,2025-04-20,dispatch,evacuation,7,298,TR-02,3,3,12.52,9.64,tonnes,0.66,0.66,partial,07:40,12:06,,D-10/D-19/D-20,R-07
WO-2025-0420-D-041,2025-04-20,dispatch,evacuation,7,303,DU-03,3,2,14.33,13.51,tonnes,0.89,0.6,completed,09:09,17:13,,D-10/D-15,R-07
WO-2025-0420-D-042,2025-04-20,dispatch,evacuation,7,305,DU-04,3,3,15.86,14.73,tonnes,0.56,0.56,completed,09:44,13:09,,D-10/D-17/D-19,R-07
WO-2025-0420-D-043,2025-04-20,dispatch,evacuation,7,309,DU-01,2,2,8.82,8.56,tonnes,0.97,0.97,completed,12:02,18:44,,D-13/D-17,R-07
WO-2025-0420-D-044,2025-04-20,dispatch,evacuation,7,331,DU-01,3,2,14.04,9.05,tonnes,0.75,0.5,partial,07:02,15:20,,D-05/D-07,R-07
WO-2025-0420-D-045,2025-04-20,dispatch,evacuation,7,344,TR-08,3,3,9.79,9.78,tonnes,0.64,0.64,completed,11:26,14:38,,D-05/D-15/D-20,R-07
WO-2025-0420-D-046,2025-04-20,dispatch,evacuation,7,347,TR-08,3,3,13.07,12.89,tonnes,0.8,0.8,completed,07:46,13:56,,D-07/D-19/D-20,R-07
WO-2025-0421-D-001,2025-04-21,dispatch,evacuation,1,15,DU-02,2,2,9.24,8.64,tonnes,0.72,0.72,completed,10:54,15:24,,D-11/D-17,R-01
WO-2025-0421-D-002,2025-04-21,dispatch,evacuation,1,17,TR-01,3,2,10.16,8.78,tonnes,0.54,0.36,completed,08:47,12:09,,D-11/D-20,R-01
WO-2025-0421-D-003,2025-04-21,dispatch,evacuation,1,22,TR-07,3,2,9.15,8.64,tonnes,0.71,0.47,completed,08:58,10:57,,D-05/D-09,R-01
WO-2025-0421-D-004,2025-04-21,dispatch,evacuation,1,26,TR-04,3,3,11.06,9.35,tonnes,0.62,0.62,partial,08:55,12:56,,D-02/D-05/D-16,R-01
WO-2025-0421-D-005,2025-04-21,dispatch,evacuation,1,29,TR-06,2,2,7.74,7.16,tonnes,0.49,0.49,completed,11:12,16:50,,D-02/D-20,R-01
WO-2025-0421-D-006,2025-04-21,dispatch,evacuation,1,33,TR-05,2,2,7.53,5.59,tonnes,0.45,0.45,partial,10:49,14:54,,D-12/D-16,R-01
WO-2025-0421-D-007,2025-04-21,dispatch,evacuation,1,34,TR-08,2,2,8.4,8.16,tonnes,0.47,0.47,completed,07:38,12:36,,D-04/D-16,R-01
WO-2025-0421-D-008,2025-04-21,dispatch,evacuation,1,38,MI-01,5,4,10.07,9.69,tonnes,0.77,0.62,completed,08:22,15:01,,D-07/D-14/D-16/D-18,R-01
WO-2025-0421-D-009,2025-04-21,dispatch,evacuation,2,43,MI-03,4,3,7.94,7.31,tonnes,1.26,0.94,completed,08:54,17:05,,D-03/D-10,R-02
WO-2025-0421-D-010,2025-04-21,dispatch,evacuation,2,44,DU-04,2,2,9.3,8.28,tonnes,0.71,0.71,completed,09:36,16:01,,D-05/D-08,R-02
WO-2025-0421-D-011,2025-04-21,dispatch,evacuation,2,46,DU-02,3,3,20.29,16.61,tonnes,0.74,0.74,partial,08:11,15:36,,D-02/D-06/D-17,R-02
WO-2025-0421-D-012,2025-04-21,dispatch,evacuation,2,56,MI-01,4,4,8.2,8.01,tonnes,1.04,1.04,completed,08:14,14:00,,D-06/D-09/D-10/D-13,R-02
WO-2025-0421-D-013,2025-04-21,dispatch,evacuation,2,57,DU-01,1,1,6.6,5.4,tonnes,0.4,0.4,partial,14:00,17:10,,D-07,R-02
WO-2025-0421-D-014,2025-04-21,dispatch,evacuation,2,58,TR-06,2,2,6.8,7.25,tonnes,0.42,0.42,completed,07:24,09:49,,D-07/D-12,R-02
WO-2025-0421-D-015,2025-04-21,dispatch,evacuation,2,59,MI-01,5,5,12.48,11.0,tonnes,1.23,1.23,completed,09:12,15:57,,D-09/D-10/D-13/D-16/D-20,R-02
WO-2025-0421-D-016,2025-04-21,dispatch,evacuation,2,70,MI-02,3,3,7.37,6.87,tonnes,0.9,0.9,completed,08:31,15:45,,D-03/D-14/D-20,R-02
WO-2025-0421-D-017,2025-04-21,dispatch,evacuation,2,71,MI-02,3,3,5.88,6.67,tonnes,0.74,0.74,completed,07:09,13:03,,D-03/D-12/D-15,R-02
WO-2025-0421-D-018,2025-04-21,dispatch,evacuation,2,73,TR-08,3,3,11.32,9.96,tonnes,0.82,0.82,completed,10:44,15:20,,D-03/D-14/D-17,R-02
WO-2025-0421-D-019,2025-04-21,dispatch,evacuation,3,106,DU-01,2,1,7.25,6.65,tonnes,0.4,0.2,completed,07:56,09:31,,D-13,R-03
WO-2025-0421-D-020,2025-04-21,dispatch,evacuation,3,108,TR-01,5,4,18.57,15.53,tonnes,1.46,1.17,partial,08:04,13:04,,D-05/D-09/D-14/D-15,R-03
WO-2025-0421-D-021,2025-04-21,dispatch,evacuation,3,112,TR-04,3,2,10.23,8.02,tonnes,0.87,0.58,partial,13:49,16:31,,D-08,R-03
WO-2025-0421-D-022,2025-04-21,dispatch,evacuation,3,115,DU-01,2,1,9.33,6.58,tonnes,0.22,0.11,partial,09:42,10:34,,D-09,R-03
WO-2025-0421-D-023,2025-04-21,dispatch,evacuation,3,76,MI-04,7,6,15.37,14.28,tonnes,1.85,1.59,completed,07:18,15:49,,D-03/D-07/D-12/D-13/D-15,R-03
WO-2025-0421-D-024,2025-04-21,dispatch,evacuation,3,83,MI-02,7,6,15.92,14.64,tonnes,1.84,1.58,completed,07:01,17:02,,D-01/D-04/D-05/D-06/D-07/D-19,R-03
WO-2025-0421-D-025,2025-04-21,dispatch,evacuation,3,87,MI-04,7,5,16.8,11.58,tonnes,1.31,0.94,partial,08:41,11:56,,D-05/D-07/D-15,R-03
WO-2025-0421-D-026,2025-04-21,dispatch,evacuation,3,95,TR-06,4,3,17.63,11.57,tonnes,0.96,0.72,partial,10:07,14:07,,D-08/D-10/D-14,R-03
WO-2025-0421-D-027,2025-04-21,dispatch,evacuation,4,124,TR-04,2,2,7.19,5.89,tonnes,0.67,0.67,partial,10:34,13:32,,D-08/D-13,R-04
WO-2025-0421-D-028,2025-04-21,dispatch,evacuation,4,136,MI-01,6,6,14.14,12.48,tonnes,1.32,1.32,completed,09:37,13:38,,D-04/D-09/D-12/D-15/D-18/D-19,R-04
WO-2025-0421-D-029,2025-04-21,dispatch,evacuation,4,138,TR-02,4,4,16.88,17.24,tonnes,1.2,1.2,completed,08:47,14:03,,D-01/D-03/D-15/D-20,R-04
WO-2025-0421-D-030,2025-04-21,dispatch,evacuation,4,149,MI-03,6,4,14.19,8.64,tonnes,1.53,1.02,partial,09:27,15:11,,D-01/D-05/D-09/D-16,R-04
WO-2025-0421-D-031,2025-04-21,dispatch,evacuation,4,150,TR-02,3,2,9.2,8.45,tonnes,0.99,0.66,completed,11:39,17:09,,D-14,R-04
WO-2025-0421-D-032,2025-04-21,dispatch,evacuation,4,152,MI-01,7,7,17.36,15.08,tonnes,2.25,2.25,completed,08:09,16:15,,D-03/D-09/D-11/D-14/D-15,R-04
WO-2025-0421-D-033,2025-04-21,dispatch,evacuation,4,157,MI-01,7,6,16.09,13.5,tonnes,2.13,1.83,partial,08:26,16:15,,D-05/D-06/D-12/D-13/D-14/D-20,R-04
WO-2025-0421-D-034,2025-04-21,dispatch,evacuation,5,168,MI-04,5,4,10.45,9.81,tonnes,1.73,1.38,completed,10:01,16:12,,D-07/D-10/D-16/D-19,R-05
WO-2025-0421-D-035,2025-04-21,dispatch,evacuation,5,179,DU-01,2,2,13.25,12.52,tonnes,0.65,0.65,completed,08:11,15:47,,D-01/D-03,R-05
WO-2025-0421-D-036,2025-04-21,dispatch,evacuation,5,182,TR-04,3,3,10.98,10.29,tonnes,0.74,0.74,completed,09:22,14:21,,D-06/D-07/D-15,R-05
WO-2025-0421-D-037,2025-04-21,dispatch,evacuation,5,185,DU-05,3,2,17.88,11.27,tonnes,0.97,0.65,partial,08:40,11:44,,D-04/D-06,R-05
WO-2025-0421-D-038,2025-04-21,dispatch,evacuation,5,194,DU-03,4,3,23.58,17.74,tonnes,1.15,0.86,partial,08:46,12:29,,D-02/D-11/D-19,R-05
WO-2025-0421-D-039,2025-04-21,dispatch,evacuation,5,196,DU-05,3,3,17.94,20.14,tonnes,0.8,0.8,completed,10:24,16:02,,D-06/D-07/D-19,R-05
WO-2025-0421-D-040,2025-04-21,dispatch,evacuation,5,201,MI-01,7,7,15.24,15.16,tonnes,1.85,1.85,completed,07:26,16:45,,D-02/D-03/D-06/D-08/D-09/D-10,R-05
WO-2025-0421-D-041,2025-04-21,dispatch,evacuation,6,209,DU-04,2,1,7.63,6.22,tonnes,0.64,0.32,partial,08:41,11:15,,D-20,R-06
WO-2025-0421-D-042,2025-04-21,dispatch,evacuation,6,210,TR-08,4,4,15.84,15.86,tonnes,1.07,1.07,completed,08:09,16:50,,D-03/D-09/D-16/D-18,R-06
WO-2025-0421-D-043,2025-04-21,dispatch,evacuation,6,213,MI-01,4,4,8.68,8.7,tonnes,0.94,0.94,completed,08:38,16:02,,D-02/D-11/D-12/D-19,R-06
WO-2025-0421-D-044,2025-04-21,dispatch,evacuation,6,214,TR-02,4,4,14.75,14.32,tonnes,0.81,0.81,completed,09:16,15:22,,D-01/D-14/D-16/D-18,R-06
WO-2025-0421-D-045,2025-04-21,dispatch,evacuation,6,222,MI-04,7,7,17.45,14.96,tonnes,1.67,1.67,completed,07:13,15:52,,D-04/D-08/D-09/D-11/D-16/D-17,R-06
WO-2025-0421-D-046,2025-04-21,dispatch,evacuation,6,249,MI-04,9,7,21.19,16.47,tonnes,2.32,1.8,partial,08:22,15:38,,D-01/D-04/D-05/D-06/D-08/D-12/D-20,R-06
WO-2025-0421-D-047,2025-04-21,dispatch,evacuation,7,288,TR-08,1,1,3.25,3.45,tonnes,0.3,0.3,completed,13:40,16:02,,D-08,R-07
WO-2025-0421-D-048,2025-04-21,dispatch,evacuation,7,289,TR-01,2,2,8.06,7.56,tonnes,0.68,0.68,completed,10:10,14:30,,D-02/D-06,R-07
WO-2025-0421-D-049,2025-04-21,dispatch,evacuation,7,292,TR-05,3,3,11.46,12.4,tonnes,0.79,0.79,completed,09:05,11:50,,D-14/D-18/D-20,R-07
WO-2025-0421-D-050,2025-04-21,dispatch,evacuation,7,306,TR-02,5,4,18.15,15.42,tonnes,1.69,1.35,partial,07:47,17:37,,D-01/D-05/D-15/D-19,R-07
WO-2025-0421-D-051,2025-04-21,dispatch,evacuation,7,329,TR-03,3,2,9.03,7.33,tonnes,0.72,0.48,partial,10:38,14:43,,D-06/D-19,R-07
WO-2025-0421-D-052,2025-04-21,dispatch,evacuation,7,332,MI-01,6,4,13.48,8.99,tonnes,1.48,0.98,partial,08:07,16:33,,D-09/D-16/D-19,R-07
WO-2025-0421-D-053,2025-04-21,dispatch,evacuation,7,337,TR-07,3,3,10.87,9.65,tonnes,0.97,0.97,completed,11:13,15:38,,D-10/D-12/D-20,R-07
WO-2025-0421-D-054,2025-04-21,dispatch,evacuation,7,340,DU-02,2,2,10.42,10.17,tonnes,0.49,0.49,completed,07:12,12:38,,D-05/D-06,R-07
WO-2025-0421-D-055,2025-04-21,dispatch,evacuation,7,341,TR-04,3,3,11.14,9.66,tonnes,0.81,0.81,completed,09:10,15:21,,D-13/D-19/D-20,R-07
WO-2025-0421-D-056,2025-04-21,dispatch,evacuation,7,348,DU-03,3,3,18.66,14.97,tonnes,0.63,0.63,partial,07:30,15:04,,D-05/D-10/D-18,R-07
WO-2025-0422-D-001,2025-04-22,dispatch,evacuation,1,12,TR-04,3,2,12.69,7.98,tonnes,0.56,0.38,partial,07:53,11:14,,D-05/D-14,R-01
WO-2025-0422-D-002,2025-04-22,dispatch,evacuation,1,13,MI-03,6,4,13.16,9.42,tonnes,1.29,0.86,partial,09:18,14:01,,D-04/D-11/D-12/D-13,R-01
WO-2025-0422-D-003,2025-04-22,dispatch,evacuation,1,16,TR-04,3,2,13.02,7.22,tonnes,0.65,0.43,partial,10:19,12:39,,D-09/D-18,R-01
WO-2025-0422-D-004,2025-04-22,dispatch,evacuation,1,19,TR-01,2,1,5.23,2.95,tonnes,0.24,0.12,partial,14:18,15:15,,D-04,R-01
WO-2025-0422-D-005,2025-04-22,dispatch,evacuation,1,21,MI-03,3,3,6.93,5.72,tonnes,0.58,0.58,partial,10:42,15:51,,D-05/D-12/D-13,R-01
WO-2025-0422-D-006,2025-04-22,dispatch,evacuation,1,25,TR-08,3,2,11.08,7.97,tonnes,0.66,0.44,partial,07:15,16:23,,D-10/D-17,R-01
WO-2025-0422-D-007,2025-04-22,dispatch,evacuation,1,28,MI-04,3,3,6.64,6.42,tonnes,0.86,0.86,completed,11:09,16:59,,D-01/D-12/D-18,R-01
WO-2025-0422-D-008,2025-04-22,dispatch,evacuation,1,32,DU-04,2,2,11.83,7.01,tonnes,0.42,0.42,partial,07:40,11:16,,D-06/D-19,R-01
WO-2025-0422-D-009,2025-04-22,dispatch,evacuation,1,35,MI-04,4,4,9.34,7.88,tonnes,0.88,0.88,partial,07:04,11:33,,D-05/D-07/D-08/D-15,R-01
WO-2025-0422-D-010,2025-04-22,dispatch,evacuation,1,37,TR-07,3,2,13.42,8.39,tonnes,0.78,0.52,partial,13:16,15:47,,D-04/D-19,R-01
WO-2025-0422-D-011,2025-04-22,dispatch,evacuation,1,5,TR-02,1,1,4.28,2.84,tonnes,0.28,0.28,partial,10:53,13:10,,D-01,R-01
WO-2025-0422-D-012,2025-04-22,dispatch,evacuation,1,8,DU-05,2,1,8.88,6.44,tonnes,0.57,0.29,partial,09:19,11:37,,D-09,R-01
WO-2025-0422-D-013,2025-04-22,dispatch,evacuation,2,382,MI-03,6,5,14.83,9.9,tonnes,1.27,1.06,partial,07:34,14:34,,D-07/D-08/D-10/D-14/D-19,R-02
WO-2025-0422-D-014,2025-04-22,dispatch,evacuation,2,42,TR-01,3,2,10.12,6.26,tonnes,0.78,0.52,partial,08:37,12:15,,D-04/D-06,R-02
WO-2025-0422-D-015,2025-04-22,dispatch,evacuation,2,43,DU-04,2,2,9.5,7.31,tonnes,0.48,0.48,partial,08:47,11:59,,D-05/D-17,R-02
WO-2025-0422-D-016,2025-04-22,dispatch,evacuation,2,50,TR-02,5,3,21.35,10.85,tonnes,1.52,0.91,partial,11:51,17:24,,D-01/D-07/D-10,R-02
WO-2025-0422-D-017,2025-04-22,dispatch,evacuation,2,62,MI-03,5,3,10.2,5.0,tonnes,1.33,0.8,partial,07:37,16:11,,D-08/D-13/D-16,R-02
WO-2025-0422-D-018,2025-04-22,dispatch,evacuation,2,67,MI-04,7,5,15.9,10.73,tonnes,2.05,1.46,partial,08:32,15:23,,D-03/D-13/D-15/D-16/D-18,R-02
WO-2025-0422-D-019,2025-04-22,dispatch,evacuation,3,103,TR-06,4,3,14.31,10.42,tonnes,1.19,0.89,partial,10:32,16:08,,D-05/D-10/D-18,R-03
WO-2025-0422-D-020,2025-04-22,dispatch,evacuation,3,107,DU-03,4,2,23.63,12.3,tonnes,0.96,0.48,partial,08:44,12:45,,D-12/D-18,R-03
WO-2025-0422-D-021,2025-04-22,dispatch,evacuation,3,109,TR-04,5,3,18.42,11.31,tonnes,1.5,0.9,partial,10:39,14:37,,D-07/D-09/D-15,R-03
WO-2025-0422-D-022,2025-04-22,dispatch,evacuation,3,110,TR-02,4,3,15.8,8.91,tonnes,0.81,0.61,partial,07:19,13:46,,D-17/D-20,R-03
WO-2025-0422-D-023,2025-04-22,dispatch,evacuation,3,117,DU-03,2,1,9.85,5.11,tonnes,0.61,0.31,partial,07:05,09:32,,D-01,R-03
WO-2025-0422-D-024,2025-04-22,dispatch,evacuation,3,118,TR-04,2,1,5.77,3.84,tonnes,0.61,0.31,partial,09:32,11:00,,D-10,R-03
WO-2025-0422-D-025,2025-04-22,dispatch,evacuation,3,119,DU-01,1,1,4.05,2.38,tonnes,0.4,0.4,partial,10:19,13:30,,D-02,R-03
WO-2025-0422-D-026,2025-04-22,dispatch,evacuation,3,121,TR-01,1,1,3.99,2.66,tonnes,0.33,0.33,partial,11:48,14:24,,D-04,R-03
WO-2025-0422-D-027,2025-04-22,dispatch,evacuation,3,369,TR-01,1,1,3.82,1.46,tonnes,0.2,0.2,partial,08:31,10:09,,D-08,R-03
WO-2025-0422-D-028,2025-04-22,dispatch,evacuation,3,78,DU-04,3,2,18.39,8.37,tonnes,0.73,0.48,partial,11:49,16:04,,D-02/D-14,R-03
WO-2025-0422-D-029,2025-04-22,dispatch,evacuation,3,80,TR-05,2,2,7.82,5.83,tonnes,0.77,0.77,partial,12:46,17:06,,D-03/D-07,R-03
WO-2025-0422-D-030,2025-04-22,dispatch,evacuation,3,86,DU-04,2,2,13.03,11.34,tonnes,0.46,0.46,completed,08:33,11:15,,D-02/D-06,R-03
WO-2025-0422-D-031,2025-04-22,dispatch,evacuation,3,88,TR-04,4,2,14.16,8.64,tonnes,1.0,0.5,partial,07:09,15:54,,D-19/D-20,R-03
WO-2025-0422-D-032,2025-04-22,dispatch,evacuation,3,99,DU-01,2,2,9.6,7.9,tonnes,0.42,0.42,partial,07:52,11:10,,D-11/D-18,R-03
WO-2025-0422-D-033,2025-04-22,dispatch,evacuation,4,126,MI-04,3,2,5.25,3.19,tonnes,0.81,0.54,partial,10:35,14:23,,D-02/D-18,R-04
WO-2025-0422-D-034,2025-04-22,dispatch,evacuation,4,128,DU-02,4,3,23.71,17.23,tonnes,1.07,0.8,partial,08:36,13:31,,D-02/D-19,R-04
WO-2025-0422-D-035,2025-04-22,dispatch,evacuation,4,130,TR-01,5,4,21.15,16.48,tonnes,1.18,0.95,partial,08:22,12:36,,D-01/D-13/D-16/D-19,R-04
WO-2025-0422-D-036,2025-04-22,dispatch,evacuation,4,132,TR-03,5,4,18.02,13.62,tonnes,1.33,1.06,partial,07:27,14:53,,D-05/D-06/D-14/D-16,R-04
WO-2025-0422-D-037,2025-04-22,dispatch,evacuation,4,135,DU-05,2,2,12.45,10.26,tonnes,0.47,0.47,partial,11:11,15:59,,D-06/D-15,R-04
WO-2025-0422-D-038,2025-04-22,dispatch,evacuation,4,141,DU-05,5,3,31.08,18.07,tonnes,1.26,0.75,partial,07:18,15:36,,D-03/D-16/D-19,R-04
WO-2025-0422-D-039,2025-04-22,dispatch,evacuation,4,142,MI-02,10,8,24.84,17.91,tonnes,2.58,2.06,partial,07:50,14:28,,D-08/D-09/D-10/D-11/D-13/D-15/D-17/D-20,R-04
WO-2025-0422-D-040,2025-04-22,dispatch,evacuation,4,144,DU-05,3,2,15.81,11.9,tonnes,0.46,0.31,partial,10:25,12:19,,D-06/D-15,R-04
