# SYNTHETIC. Daily attendance per crew. EPMS has t_attendance; the EC export carries none. Calibrated so the division-month rate reproduces ec_labour.csv exactly, including the Lebaran dip; Sundays and heavy-rain days sit below the month, weekdays above it.
crew_code,crew_type,division_code,date,on_roll,present,absent,absent_reason
P2-01,pest,2,2025-05-12,10,9,1,sick
P3-01,pest,3,2025-05-12,11,11,0,
P4-01,pest,4,2025-05-12,10,8,2,leave
P5-01,pest,5,2025-05-12,10,8,2,sick
P6-01,pest,6,2025-05-12,13,12,1,sick
P7-01,pest,7,2025-05-12,13,12,1,leave
S1-01,spray,1,2025-05-12,15,13,2,leave
S2-01,spray,2,2025-05-12,14,12,2,sick
S3-01,spray,3,2025-05-12,17,16,1,no show
S4-01,spray,4,2025-05-12,16,14,2,leave
S5-01,spray,5,2025-05-12,13,12,1,leave
S6-01,spray,6,2025-05-12,18,16,2,leave
S7-01,spray,7,2025-05-12,17,17,0,
U1-01,upkeep,1,2025-05-12,19,16,3,leave
U1-02,upkeep,1,2025-05-12,19,17,2,leave
U1-03,upkeep,1,2025-05-12,19,18,1,leave
U2-01,upkeep,2,2025-05-12,18,16,2,no show
U2-02,upkeep,2,2025-05-12,18,17,1,leave
U2-03,upkeep,2,2025-05-12,18,15,3,sick
U3-01,upkeep,3,2025-05-12,16,14,2,sick
U3-02,upkeep,3,2025-05-12,16,15,1,no show
U3-03,upkeep,3,2025-05-12,16,14,2,sick
U3-04,upkeep,3,2025-05-12,16,15,1,leave
U4-01,upkeep,4,2025-05-12,15,14,1,sick
U4-02,upkeep,4,2025-05-12,15,14,1,leave
U4-03,upkeep,4,2025-05-12,15,13,2,sick
U4-04,upkeep,4,2025-05-12,15,13,2,leave
U5-01,upkeep,5,2025-05-12,16,14,2,sick
U5-02,upkeep,5,2025-05-12,16,11,5,no show
U5-03,upkeep,5,2025-05-12,16,13,3,sick
U6-01,upkeep,6,2025-05-12,17,15,2,sick
U6-02,upkeep,6,2025-05-12,17,17,0,
U6-03,upkeep,6,2025-05-12,17,15,2,sick
U6-04,upkeep,6,2025-05-12,17,16,1,sick
U7-01,upkeep,7,2025-05-12,15,13,2,leave
U7-02,upkeep,7,2025-05-12,15,14,1,leave
U7-03,upkeep,7,2025-05-12,15,12,3,leave
U7-04,upkeep,7,2025-05-12,15,12,3,leave
G1-01,harvest,1,2025-05-13,28,26,2,leave
G1-02,harvest,1,2025-05-13,26,26,0,
G1-03,harvest,1,2025-05-13,25,23,2,no show
G1-04,harvest,1,2025-05-13,26,25,1,sick
G2-01,harvest,2,2025-05-13,24,23,1,leave
G2-02,harvest,2,2025-05-13,20,18,2,no show
G2-03,harvest,2,2025-05-13,24,24,0,
G2-04,harvest,2,2025-05-13,25,20,5,leave
G3-01,harvest,3,2025-05-13,27,27,0,
G3-02,harvest,3,2025-05-13,24,20,4,leave
G3-03,harvest,3,2025-05-13,25,25,0,
G3-04,harvest,3,2025-05-13,24,23,1,leave
G4-01,harvest,4,2025-05-13,26,23,3,sick
G4-02,harvest,4,2025-05-13,25,25,0,
G4-03,harvest,4,2025-05-13,24,22,2,sick
G4-04,harvest,4,2025-05-13,20,19,1,sick
G5-01,harvest,5,2025-05-13,23,21,2,sick
G5-02,harvest,5,2025-05-13,27,25,2,sick
G5-03,harvest,5,2025-05-13,19,18,1,sick
G6-01,harvest,6,2025-05-13,24,24,0,
G6-02,harvest,6,2025-05-13,18,18,0,
G6-03,harvest,6,2025-05-13,24,22,2,leave
G6-04,harvest,6,2025-05-13,24,24,0,
G6-05,harvest,6,2025-05-13,21,21,0,
G7-01,harvest,7,2025-05-13,27,23,4,no show
G7-02,harvest,7,2025-05-13,21,18,3,no show
G7-03,harvest,7,2025-05-13,20,18,2,no show
G7-04,harvest,7,2025-05-13,27,25,2,sick
P1-01,pest,1,2025-05-13,11,10,1,no show
P2-01,pest,2,2025-05-13,10,9,1,leave
P3-01,pest,3,2025-05-13,11,9,2,leave
P4-01,pest,4,2025-05-13,10,9,1,sick
P5-01,pest,5,2025-05-13,10,8,2,leave
P6-01,pest,6,2025-05-13,13,13,0,
P7-01,pest,7,2025-05-13,13,11,2,no show
S1-01,spray,1,2025-05-13,15,12,3,leave
S2-01,spray,2,2025-05-13,14,12,2,no show
S3-01,spray,3,2025-05-13,17,16,1,sick
S4-01,spray,4,2025-05-13,16,14,2,sick
S5-01,spray,5,2025-05-13,13,11,2,sick
S6-01,spray,6,2025-05-13,18,17,1,sick
S7-01,spray,7,2025-05-13,17,16,1,sick
U1-01,upkeep,1,2025-05-13,19,18,1,sick
U1-02,upkeep,1,2025-05-13,19,16,3,sick
U1-03,upkeep,1,2025-05-13,19,16,3,leave
U2-01,upkeep,2,2025-05-13,18,17,1,leave
U2-02,upkeep,2,2025-05-13,18,16,2,sick
U2-03,upkeep,2,2025-05-13,18,13,5,no show
U3-01,upkeep,3,2025-05-13,16,16,0,
U3-02,upkeep,3,2025-05-13,16,15,1,sick
U3-03,upkeep,3,2025-05-13,16,14,2,leave
U3-04,upkeep,3,2025-05-13,16,16,0,
U4-01,upkeep,4,2025-05-13,15,13,2,sick
U4-02,upkeep,4,2025-05-13,15,15,0,
U4-03,upkeep,4,2025-05-13,15,13,2,sick
U4-04,upkeep,4,2025-05-13,15,12,3,no show
U5-01,upkeep,5,2025-05-13,16,13,3,sick
U5-02,upkeep,5,2025-05-13,16,14,2,leave
U5-03,upkeep,5,2025-05-13,16,13,3,sick
U6-01,upkeep,6,2025-05-13,17,16,1,leave
U6-02,upkeep,6,2025-05-13,17,14,3,no show
U6-03,upkeep,6,2025-05-13,17,15,2,sick
U6-04,upkeep,6,2025-05-13,17,16,1,leave
U7-01,upkeep,7,2025-05-13,15,12,3,no show
U7-02,upkeep,7,2025-05-13,15,13,2,leave
U7-03,upkeep,7,2025-05-13,15,14,1,sick
U7-04,upkeep,7,2025-05-13,15,15,0,
G1-01,harvest,1,2025-05-14,28,24,4,sick
G1-02,harvest,1,2025-05-14,26,24,2,leave
G1-03,harvest,1,2025-05-14,25,25,0,
G1-04,harvest,1,2025-05-14,26,22,4,no show
G2-01,harvest,2,2025-05-14,24,22,2,leave
G2-02,harvest,2,2025-05-14,20,20,0,
G2-03,harvest,2,2025-05-14,24,23,1,sick
G2-04,harvest,2,2025-05-14,25,23,2,sick
G3-01,harvest,3,2025-05-14,27,24,3,leave
G3-02,harvest,3,2025-05-14,24,24,0,
G3-03,harvest,3,2025-05-14,25,23,2,no show
G3-04,harvest,3,2025-05-14,24,22,2,sick
G4-01,harvest,4,2025-05-14,26,20,6,leave
G4-02,harvest,4,2025-05-14,25,25,0,
G4-03,harvest,4,2025-05-14,24,23,1,sick
G4-04,harvest,4,2025-05-14,20,17,3,sick
G5-01,harvest,5,2025-05-14,23,18,5,sick
G5-02,harvest,5,2025-05-14,27,25,2,no show
G5-03,harvest,5,2025-05-14,19,18,1,leave
G6-01,harvest,6,2025-05-14,24,22,2,leave
G6-02,harvest,6,2025-05-14,18,18,0,
G6-03,harvest,6,2025-05-14,24,22,2,sick
G6-04,harvest,6,2025-05-14,24,24,0,
G6-05,harvest,6,2025-05-14,21,21,0,
G7-01,harvest,7,2025-05-14,27,24,3,no show
G7-02,harvest,7,2025-05-14,21,20,1,sick
G7-03,harvest,7,2025-05-14,20,18,2,leave
G7-04,harvest,7,2025-05-14,27,27,0,
P1-01,pest,1,2025-05-14,11,10,1,sick
P2-01,pest,2,2025-05-14,10,10,0,
P3-01,pest,3,2025-05-14,11,9,2,sick
P4-01,pest,4,2025-05-14,10,8,2,sick
P5-01,pest,5,2025-05-14,10,10,0,
P6-01,pest,6,2025-05-14,13,13,0,
P7-01,pest,7,2025-05-14,13,12,1,no show
S1-01,spray,1,2025-05-14,15,13,2,leave
S2-01,spray,2,2025-05-14,14,13,1,sick
S3-01,spray,3,2025-05-14,17,15,2,leave
S4-01,spray,4,2025-05-14,16,13,3,no show
S5-01,spray,5,2025-05-14,13,11,2,leave
S6-01,spray,6,2025-05-14,18,17,1,sick
S7-01,spray,7,2025-05-14,17,14,3,no show
U1-01,upkeep,1,2025-05-14,19,18,1,sick
U1-02,upkeep,1,2025-05-14,19,18,1,no show
U1-03,upkeep,1,2025-05-14,19,17,2,leave
U2-01,upkeep,2,2025-05-14,18,14,4,leave
U2-02,upkeep,2,2025-05-14,18,17,1,no show
U2-03,upkeep,2,2025-05-14,18,16,2,sick
U3-01,upkeep,3,2025-05-14,16,14,2,leave
U3-02,upkeep,3,2025-05-14,16,15,1,no show
U3-03,upkeep,3,2025-05-14,16,14,2,sick
U3-04,upkeep,3,2025-05-14,16,15,1,sick
U4-01,upkeep,4,2025-05-14,15,12,3,sick
U4-02,upkeep,4,2025-05-14,15,14,1,sick
U4-03,upkeep,4,2025-05-14,15,13,2,sick
U4-04,upkeep,4,2025-05-14,15,13,2,sick
U5-01,upkeep,5,2025-05-14,16,13,3,leave
U5-02,upkeep,5,2025-05-14,16,14,2,leave
U5-03,upkeep,5,2025-05-14,16,14,2,sick
U6-01,upkeep,6,2025-05-14,17,17,0,
U6-02,upkeep,6,2025-05-14,17,17,0,
U6-03,upkeep,6,2025-05-14,17,16,1,no show
U6-04,upkeep,6,2025-05-14,17,17,0,
U7-01,upkeep,7,2025-05-14,15,12,3,leave
U7-02,upkeep,7,2025-05-14,15,14,1,sick
U7-03,upkeep,7,2025-05-14,15,15,0,
U7-04,upkeep,7,2025-05-14,15,13,2,sick
G1-01,harvest,1,2025-05-15,28,28,0,
G1-02,harvest,1,2025-05-15,26,25,1,leave
G1-03,harvest,1,2025-05-15,25,22,3,sick
G1-04,harvest,1,2025-05-15,26,26,0,
G2-01,harvest,2,2025-05-15,24,20,4,leave
G2-02,harvest,2,2025-05-15,20,20,0,
G2-03,harvest,2,2025-05-15,24,21,3,no show
G2-04,harvest,2,2025-05-15,25,23,2,leave
G3-01,harvest,3,2025-05-15,27,23,4,sick
G3-02,harvest,3,2025-05-15,24,24,0,
G3-03,harvest,3,2025-05-15,25,21,4,leave
G3-04,harvest,3,2025-05-15,24,22,2,leave
G4-01,harvest,4,2025-05-15,26,22,4,sick
G4-02,harvest,4,2025-05-15,25,24,1,no show
G4-03,harvest,4,2025-05-15,24,23,1,leave
G4-04,harvest,4,2025-05-15,20,17,3,no show
G5-01,harvest,5,2025-05-15,23,23,0,
G5-02,harvest,5,2025-05-15,27,27,0,
G5-03,harvest,5,2025-05-15,19,19,0,
G6-01,harvest,6,2025-05-15,24,24,0,
G6-02,harvest,6,2025-05-15,18,17,1,sick
G6-03,harvest,6,2025-05-15,24,23,1,leave
G6-04,harvest,6,2025-05-15,24,21,3,sick
G6-05,harvest,6,2025-05-15,21,21,0,
G7-01,harvest,7,2025-05-15,27,27,0,
G7-02,harvest,7,2025-05-15,21,21,0,
G7-03,harvest,7,2025-05-15,20,18,2,no show
G7-04,harvest,7,2025-05-15,27,27,0,
P1-01,pest,1,2025-05-15,11,9,2,no show
P2-01,pest,2,2025-05-15,10,7,3,no show
P3-01,pest,3,2025-05-15,11,11,0,
P4-01,pest,4,2025-05-15,10,9,1,sick
P5-01,pest,5,2025-05-15,10,9,1,leave
P6-01,pest,6,2025-05-15,13,13,0,
P7-01,pest,7,2025-05-15,13,11,2,sick
S1-01,spray,1,2025-05-15,15,13,2,sick
S2-01,spray,2,2025-05-15,14,13,1,sick
S3-01,spray,3,2025-05-15,17,13,4,sick
S4-01,spray,4,2025-05-15,16,16,0,
S5-01,spray,5,2025-05-15,13,12,1,sick
S6-01,spray,6,2025-05-15,18,17,1,sick
S7-01,spray,7,2025-05-15,17,16,1,sick
U1-01,upkeep,1,2025-05-15,19,17,2,sick
U1-02,upkeep,1,2025-05-15,19,15,4,leave
U1-03,upkeep,1,2025-05-15,19,16,3,sick
U2-01,upkeep,2,2025-05-15,18,15,3,sick
U2-02,upkeep,2,2025-05-15,18,15,3,leave
U2-03,upkeep,2,2025-05-15,18,18,0,
U3-01,upkeep,3,2025-05-15,16,15,1,no show
U3-02,upkeep,3,2025-05-15,16,16,0,
U3-03,upkeep,3,2025-05-15,16,15,1,no show
U3-04,upkeep,3,2025-05-15,16,15,1,sick
U4-01,upkeep,4,2025-05-15,15,14,1,no show
U4-02,upkeep,4,2025-05-15,15,11,4,no show
U4-03,upkeep,4,2025-05-15,15,13,2,sick
U4-04,upkeep,4,2025-05-15,15,12,3,leave
U5-01,upkeep,5,2025-05-15,16,13,3,no show
U5-02,upkeep,5,2025-05-15,16,14,2,sick
U5-03,upkeep,5,2025-05-15,16,14,2,leave
U6-01,upkeep,6,2025-05-15,17,16,1,leave
U6-02,upkeep,6,2025-05-15,17,14,3,no show
U6-03,upkeep,6,2025-05-15,17,16,1,leave
U6-04,upkeep,6,2025-05-15,17,16,1,sick
U7-01,upkeep,7,2025-05-15,15,13,2,sick
U7-02,upkeep,7,2025-05-15,15,13,2,leave
U7-03,upkeep,7,2025-05-15,15,13,2,sick
U7-04,upkeep,7,2025-05-15,15,13,2,sick
G1-01,harvest,1,2025-05-16,28,27,1,no show
G1-02,harvest,1,2025-05-16,26,26,0,
G1-03,harvest,1,2025-05-16,25,20,5,sick
G1-04,harvest,1,2025-05-16,26,24,2,leave
G2-01,harvest,2,2025-05-16,24,24,0,
G2-02,harvest,2,2025-05-16,20,16,4,no show
G2-03,harvest,2,2025-05-16,24,19,5,leave
G2-04,harvest,2,2025-05-16,25,22,3,leave
G3-01,harvest,3,2025-05-16,27,25,2,no show
G3-02,harvest,3,2025-05-16,24,24,0,
G3-03,harvest,3,2025-05-16,25,24,1,no show
G3-04,harvest,3,2025-05-16,24,24,0,
G4-01,harvest,4,2025-05-16,26,22,4,sick
G4-02,harvest,4,2025-05-16,25,21,4,leave
G4-03,harvest,4,2025-05-16,24,21,3,leave
G4-04,harvest,4,2025-05-16,20,18,2,sick
G5-01,harvest,5,2025-05-16,23,21,2,leave
G5-02,harvest,5,2025-05-16,27,24,3,leave
G5-03,harvest,5,2025-05-16,19,14,5,no show
G6-01,harvest,6,2025-05-16,24,24,0,
G6-02,harvest,6,2025-05-16,18,18,0,
G6-03,harvest,6,2025-05-16,24,23,1,sick
G6-04,harvest,6,2025-05-16,24,22,2,leave
G6-05,harvest,6,2025-05-16,21,20,1,sick
G7-01,harvest,7,2025-05-16,27,27,0,
G7-02,harvest,7,2025-05-16,21,20,1,leave
G7-03,harvest,7,2025-05-16,20,19,1,no show
G7-04,harvest,7,2025-05-16,27,22,5,sick
P1-01,pest,1,2025-05-16,11,9,2,sick
P2-01,pest,2,2025-05-16,10,8,2,leave
P3-01,pest,3,2025-05-16,11,9,2,no show
P4-01,pest,4,2025-05-16,10,9,1,sick
P5-01,pest,5,2025-05-16,10,8,2,no show
P6-01,pest,6,2025-05-16,13,10,3,leave
P7-01,pest,7,2025-05-16,13,12,1,no show
S1-01,spray,1,2025-05-16,15,12,3,no show
S2-01,spray,2,2025-05-16,14,13,1,leave
S3-01,spray,3,2025-05-16,17,16,1,no show
S4-01,spray,4,2025-05-16,16,12,4,sick
S5-01,spray,5,2025-05-16,13,11,2,leave
S6-01,spray,6,2025-05-16,18,18,0,
S7-01,spray,7,2025-05-16,17,16,1,leave
U1-01,upkeep,1,2025-05-16,19,17,2,leave
U1-02,upkeep,1,2025-05-16,19,16,3,no show
U1-03,upkeep,1,2025-05-16,19,17,2,sick
U2-01,upkeep,2,2025-05-16,18,15,3,leave
U2-02,upkeep,2,2025-05-16,18,16,2,leave
U2-03,upkeep,2,2025-05-16,18,16,2,sick
U3-01,upkeep,3,2025-05-16,16,15,1,sick
U3-02,upkeep,3,2025-05-16,16,14,2,leave
U3-03,upkeep,3,2025-05-16,16,13,3,no show
U3-04,upkeep,3,2025-05-16,16,13,3,leave
U4-01,upkeep,4,2025-05-16,15,15,0,
U4-02,upkeep,4,2025-05-16,15,12,3,no show
U4-03,upkeep,4,2025-05-16,15,12,3,no show
U4-04,upkeep,4,2025-05-16,15,13,2,no show
U5-01,upkeep,5,2025-05-16,16,13,3,sick
U5-02,upkeep,5,2025-05-16,16,14,2,leave
U5-03,upkeep,5,2025-05-16,16,13,3,leave
U6-01,upkeep,6,2025-05-16,17,17,0,
U6-02,upkeep,6,2025-05-16,17,15,2,sick
U6-03,upkeep,6,2025-05-16,17,17,0,
U6-04,upkeep,6,2025-05-16,17,17,0,
U7-01,upkeep,7,2025-05-16,15,12,3,leave
U7-02,upkeep,7,2025-05-16,15,12,3,sick
U7-03,upkeep,7,2025-05-16,15,11,4,sick
U7-04,upkeep,7,2025-05-16,15,14,1,no show
G1-01,harvest,1,2025-05-17,28,24,4,leave
G1-02,harvest,1,2025-05-17,26,23,3,sick
G1-03,harvest,1,2025-05-17,25,23,2,sick
G1-04,harvest,1,2025-05-17,26,24,2,leave
G2-01,harvest,2,2025-05-17,24,24,0,
G2-02,harvest,2,2025-05-17,20,19,1,sick
G2-03,harvest,2,2025-05-17,24,24,0,
G2-04,harvest,2,2025-05-17,25,23,2,no show
G3-01,harvest,3,2025-05-17,27,23,4,leave
G3-02,harvest,3,2025-05-17,24,24,0,
G3-03,harvest,3,2025-05-17,25,24,1,leave
G3-04,harvest,3,2025-05-17,24,23,1,leave
G4-01,harvest,4,2025-05-17,26,23,3,sick
G4-02,harvest,4,2025-05-17,25,22,3,sick
G4-03,harvest,4,2025-05-17,24,21,3,no show
G4-04,harvest,4,2025-05-17,20,18,2,no show
G5-01,harvest,5,2025-05-17,23,22,1,no show
G5-02,harvest,5,2025-05-17,27,21,6,sick
G5-03,harvest,5,2025-05-17,19,18,1,sick
G6-01,harvest,6,2025-05-17,24,24,0,
G6-02,harvest,6,2025-05-17,18,18,0,
G6-03,harvest,6,2025-05-17,24,21,3,leave
G6-04,harvest,6,2025-05-17,24,21,3,leave
G6-05,harvest,6,2025-05-17,21,21,0,
G7-01,harvest,7,2025-05-17,27,26,1,no show
G7-02,harvest,7,2025-05-17,21,20,1,sick
G7-03,harvest,7,2025-05-17,20,20,0,
G7-04,harvest,7,2025-05-17,27,22,5,sick
P1-01,pest,1,2025-05-17,11,10,1,sick
P2-01,pest,2,2025-05-17,10,7,3,sick
P3-01,pest,3,2025-05-17,11,10,1,leave
P4-01,pest,4,2025-05-17,10,8,2,leave
P5-01,pest,5,2025-05-17,10,7,3,sick
P6-01,pest,6,2025-05-17,13,11,2,sick
P7-01,pest,7,2025-05-17,13,11,2,leave
S1-01,spray,1,2025-05-17,15,14,1,sick
S2-01,spray,2,2025-05-17,14,11,3,sick
S3-01,spray,3,2025-05-17,17,14,3,leave
S4-01,spray,4,2025-05-17,16,15,1,no show
S5-01,spray,5,2025-05-17,13,13,0,
S6-01,spray,6,2025-05-17,18,15,3,no show
S7-01,spray,7,2025-05-17,17,16,1,no show
U1-01,upkeep,1,2025-05-17,19,17,2,sick
U1-02,upkeep,1,2025-05-17,19,18,1,leave
U1-03,upkeep,1,2025-05-17,19,18,1,leave
U2-01,upkeep,2,2025-05-17,18,15,3,no show
U2-02,upkeep,2,2025-05-17,18,16,2,sick
U2-03,upkeep,2,2025-05-17,18,12,6,leave
U3-01,upkeep,3,2025-05-17,16,14,2,sick
U3-02,upkeep,3,2025-05-17,16,14,2,leave
U3-03,upkeep,3,2025-05-17,16,16,0,
U3-04,upkeep,3,2025-05-17,16,15,1,sick
U4-01,upkeep,4,2025-05-17,15,14,1,no show
U4-02,upkeep,4,2025-05-17,15,13,2,leave
U4-03,upkeep,4,2025-05-17,15,13,2,leave
U4-04,upkeep,4,2025-05-17,15,13,2,no show
U5-01,upkeep,5,2025-05-17,16,13,3,sick
U5-02,upkeep,5,2025-05-17,16,12,4,no show
U5-03,upkeep,5,2025-05-17,16,14,2,leave
U6-01,upkeep,6,2025-05-17,17,17,0,
U6-02,upkeep,6,2025-05-17,17,14,3,sick
U6-03,upkeep,6,2025-05-17,17,17,0,
U6-04,upkeep,6,2025-05-17,17,16,1,sick
U7-01,upkeep,7,2025-05-17,15,12,3,sick
U7-02,upkeep,7,2025-05-17,15,14,1,no show
U7-03,upkeep,7,2025-05-17,15,11,4,no show
U7-04,upkeep,7,2025-05-17,15,12,3,no show
G1-01,harvest,1,2025-05-18,28,16,12,rest day
G1-02,harvest,1,2025-05-18,26,22,4,rest day
G1-03,harvest,1,2025-05-18,25,13,12,rest day
G1-04,harvest,1,2025-05-18,26,26,0,
G2-01,harvest,2,2025-05-18,24,14,10,rest day
G2-02,harvest,2,2025-05-18,20,11,9,rest day
G2-03,harvest,2,2025-05-18,24,14,10,rest day
G2-04,harvest,2,2025-05-18,25,25,0,
G3-01,harvest,3,2025-05-18,27,18,9,rest day
G3-02,harvest,3,2025-05-18,24,18,6,rest day
G3-03,harvest,3,2025-05-18,25,25,0,
G3-04,harvest,3,2025-05-18,24,13,11,rest day
G4-01,harvest,4,2025-05-18,26,17,9,rest day
G4-02,harvest,4,2025-05-18,25,18,7,rest day
G4-03,harvest,4,2025-05-18,24,15,9,rest day
G4-04,harvest,4,2025-05-18,20,20,0,
G5-01,harvest,5,2025-05-18,23,23,0,
G5-02,harvest,5,2025-05-18,27,27,0,
G5-03,harvest,5,2025-05-18,19,11,8,rest day
G6-01,harvest,6,2025-05-18,24,15,9,rest day
G6-02,harvest,6,2025-05-18,18,18,0,
G6-03,harvest,6,2025-05-18,24,18,6,rest day
G6-04,harvest,6,2025-05-18,24,14,10,rest day
G6-05,harvest,6,2025-05-18,21,12,9,rest day
G7-01,harvest,7,2025-05-18,27,18,9,rest day
G7-02,harvest,7,2025-05-18,21,11,10,rest day
G7-03,harvest,7,2025-05-18,20,20,0,
G7-04,harvest,7,2025-05-18,27,16,11,rest day
P1-01,pest,1,2025-05-18,11,5,6,rest day
P2-01,pest,2,2025-05-18,10,6,4,rest day
P3-01,pest,3,2025-05-18,11,6,5,rest day
P4-01,pest,4,2025-05-18,10,6,4,rest day
P5-01,pest,5,2025-05-18,10,6,4,rest day
P6-01,pest,6,2025-05-18,13,8,5,rest day
P7-01,pest,7,2025-05-18,13,7,6,rest day
S1-01,spray,1,2025-05-18,15,9,6,rest day
S2-01,spray,2,2025-05-18,14,8,6,rest day
S3-01,spray,3,2025-05-18,17,11,6,rest day
S4-01,spray,4,2025-05-18,16,8,8,rest day
S5-01,spray,5,2025-05-18,13,7,6,rest day
S6-01,spray,6,2025-05-18,18,10,8,rest day
S7-01,spray,7,2025-05-18,17,8,9,rest day
U1-01,upkeep,1,2025-05-18,19,10,9,rest day
U1-02,upkeep,1,2025-05-18,19,9,10,rest day
U1-03,upkeep,1,2025-05-18,19,12,7,rest day
U2-01,upkeep,2,2025-05-18,18,10,8,rest day
U2-02,upkeep,2,2025-05-18,18,10,8,rest day
U2-03,upkeep,2,2025-05-18,18,10,8,rest day
U3-01,upkeep,3,2025-05-18,16,10,6,rest day
U3-02,upkeep,3,2025-05-18,16,10,6,rest day
U3-03,upkeep,3,2025-05-18,16,8,8,rest day
U3-04,upkeep,3,2025-05-18,16,9,7,rest day
U4-01,upkeep,4,2025-05-18,15,9,6,rest day
U4-02,upkeep,4,2025-05-18,15,9,6,rest day
U4-03,upkeep,4,2025-05-18,15,7,8,rest day
U4-04,upkeep,4,2025-05-18,15,7,8,rest day
U5-01,upkeep,5,2025-05-18,16,9,7,rest day
U5-02,upkeep,5,2025-05-18,16,8,8,rest day
U5-03,upkeep,5,2025-05-18,16,7,9,rest day
U6-01,upkeep,6,2025-05-18,17,10,7,rest day
U6-02,upkeep,6,2025-05-18,17,11,6,rest day
U6-03,upkeep,6,2025-05-18,17,9,8,rest day
U6-04,upkeep,6,2025-05-18,17,11,6,rest day
U7-01,upkeep,7,2025-05-18,15,8,7,rest day
U7-02,upkeep,7,2025-05-18,15,9,6,rest day
U7-03,upkeep,7,2025-05-18,15,7,8,rest day
U7-04,upkeep,7,2025-05-18,15,7,8,rest day
G1-01,harvest,1,2025-05-19,28,24,4,sick
G1-02,harvest,1,2025-05-19,26,23,3,leave
G1-03,harvest,1,2025-05-19,25,23,2,no show
G1-04,harvest,1,2025-05-19,26,25,1,sick
G2-01,harvest,2,2025-05-19,24,22,2,sick
G2-02,harvest,2,2025-05-19,20,19,1,leave
G2-03,harvest,2,2025-05-19,24,22,2,leave
G2-04,harvest,2,2025-05-19,25,22,3,sick
G3-01,harvest,3,2025-05-19,27,24,3,leave
G3-02,harvest,3,2025-05-19,24,21,3,leave
G3-03,harvest,3,2025-05-19,25,25,0,
G3-04,harvest,3,2025-05-19,24,21,3,no show
G4-01,harvest,4,2025-05-19,26,24,2,leave
G4-02,harvest,4,2025-05-19,25,23,2,leave
G4-03,harvest,4,2025-05-19,24,24,0,
G4-04,harvest,4,2025-05-19,20,18,2,no show
G5-01,harvest,5,2025-05-19,23,23,0,
G5-02,harvest,5,2025-05-19,27,25,2,sick
G5-03,harvest,5,2025-05-19,19,19,0,
G6-01,harvest,6,2025-05-19,24,23,1,sick
G6-02,harvest,6,2025-05-19,18,16,2,no show
G6-03,harvest,6,2025-05-19,24,24,0,
G6-04,harvest,6,2025-05-19,24,24,0,
G6-05,harvest,6,2025-05-19,21,21,0,
G7-01,harvest,7,2025-05-19,27,24,3,no show
G7-02,harvest,7,2025-05-19,21,18,3,sick
G7-03,harvest,7,2025-05-19,20,17,3,sick
G7-04,harvest,7,2025-05-19,27,27,0,
P1-01,pest,1,2025-05-19,11,10,1,no show
P2-01,pest,2,2025-05-19,10,8,2,leave
P3-01,pest,3,2025-05-19,11,11,0,
P4-01,pest,4,2025-05-19,10,8,2,leave
P5-01,pest,5,2025-05-19,10,9,1,no show
P6-01,pest,6,2025-05-19,13,12,1,no show
P7-01,pest,7,2025-05-19,13,9,4,leave
S1-01,spray,1,2025-05-19,15,12,3,sick
S2-01,spray,2,2025-05-19,14,13,1,sick
S3-01,spray,3,2025-05-19,17,17,0,
S4-01,spray,4,2025-05-19,16,16,0,
S5-01,spray,5,2025-05-19,13,10,3,leave
S6-01,spray,6,2025-05-19,18,18,0,
S7-01,spray,7,2025-05-19,17,15,2,sick
U1-01,upkeep,1,2025-05-19,19,18,1,leave
U1-02,upkeep,1,2025-05-19,19,17,2,leave
U1-03,upkeep,1,2025-05-19,19,17,2,sick
U2-01,upkeep,2,2025-05-19,18,15,3,leave
U2-02,upkeep,2,2025-05-19,18,15,3,sick
U2-03,upkeep,2,2025-05-19,18,16,2,sick
U3-01,upkeep,3,2025-05-19,16,13,3,leave
U3-02,upkeep,3,2025-05-19,16,14,2,leave
U3-03,upkeep,3,2025-05-19,16,14,2,leave
U3-04,upkeep,3,2025-05-19,16,14,2,sick
U4-01,upkeep,4,2025-05-19,15,12,3,no show
U4-02,upkeep,4,2025-05-19,15,14,1,no show
U4-03,upkeep,4,2025-05-19,15,13,2,leave
U4-04,upkeep,4,2025-05-19,15,14,1,no show
U5-01,upkeep,5,2025-05-19,16,14,2,leave
U5-02,upkeep,5,2025-05-19,16,15,1,leave
U5-03,upkeep,5,2025-05-19,16,13,3,no show
U6-01,upkeep,6,2025-05-19,17,17,0,
U6-02,upkeep,6,2025-05-19,17,17,0,
U6-03,upkeep,6,2025-05-19,17,16,1,leave
U6-04,upkeep,6,2025-05-19,17,14,3,sick
U7-01,upkeep,7,2025-05-19,15,13,2,no show
U7-02,upkeep,7,2025-05-19,15,12,3,leave
U7-03,upkeep,7,2025-05-19,15,12,3,sick
U7-04,upkeep,7,2025-05-19,15,13,2,leave
G1-01,harvest,1,2025-05-20,28,22,6,sick
G1-02,harvest,1,2025-05-20,26,24,2,no show
G1-03,harvest,1,2025-05-20,25,25,0,
G1-04,harvest,1,2025-05-20,26,24,2,sick
G2-01,harvest,2,2025-05-20,24,23,1,sick
G2-02,harvest,2,2025-05-20,20,17,3,leave
G2-03,harvest,2,2025-05-20,24,24,0,
G2-04,harvest,2,2025-05-20,25,25,0,
