# SYNTHETIC. Material documents: MATDOC. 101 goods receipt, 201 issue to cost centre, 261 issue to a PM order, 551 scrapped at a count, 701/702 count differences. From 2025-01-01 every issue carries the work order, trip day or PM order it came from; earlier issues were generated from the same drivers and carry none.
mblnr,zeile,budat,bwart,matnr,werks,lgort,menge,meins,shkzg,kostl,aufnr,block_code,rsnum,ebeln,ebelp
4900011856,0001,2025-04-18,201,AC-001,EC,CS01,36.1,L,H,EC-D6,WO-2025-0418-U-026,248,,,
4900011857,0001,2025-04-18,201,AC-001,EC,CS01,23.2,L,H,EC-D7,WO-2025-0418-U-031,332,,,
4900011858,0001,2025-04-18,201,AC-002,EC,CS01,0.26,KG,H,EC-D3,WO-2025-0418-U-012,93,,,
4900011859,0001,2025-04-18,201,AC-002,EC,CS01,0.28,KG,H,EC-D4,WO-2025-0418-U-017,151,,,
4900011860,0001,2025-04-18,201,AC-002,EC,CS01,1.33,KG,H,EC-D6,WO-2025-0418-U-026,248,,,
4900011861,0001,2025-04-18,201,AC-002,EC,CS01,0.84,KG,H,EC-D7,WO-2025-0418-U-031,332,,,
4900011862,0001,2025-04-18,201,AC-003,EC,CS01,8.47,L,H,EC-D1,WO-2025-0418-P-001,8,,,
4900011863,0001,2025-04-18,201,FE-001,EC,CS01,8568.1,KG,H,EC-D3,,102,0000003893,,
4900011864,0001,2025-04-18,201,FE-001,EC,CS01,7467.8,KG,H,EC-D5,,173,0000004173,,
4900011865,0001,2025-04-18,201,FE-001,EC,CS01,11205.9,KG,H,EC-D5,,181,0000004201,,
4900011866,0001,2025-04-18,201,FE-001,EC,CS01,10910.6,KG,H,EC-D7,,298,0000004517,,
4900011867,0001,2025-04-18,201,FE-002,EC,CS01,2243.3,KG,H,EC-D3,,115,0000003946,,
4900011868,0001,2025-04-18,201,FE-002,EC,CS01,3378.4,KG,H,EC-D5,,176,0000004182,,
4900011869,0001,2025-04-18,201,FE-002,EC,CS01,3036.8,KG,H,EC-D7,,341,0000004626,,
4900011870,0001,2025-04-18,201,FE-003,EC,CS01,2041.0,KG,H,EC-D1,,24,0000003587,,
4900011871,0001,2025-04-18,201,FE-003,EC,CS01,202.9,KG,H,EC-D4,,127,0000004003,,
4900011872,0001,2025-04-18,201,FE-003,EC,CS01,2703.1,KG,H,EC-D4,,130,0000004015,,
4900011873,0001,2025-04-18,201,FE-004,EC,CS01,279.2,KG,H,EC-D1,,25,0000003592,,
4900011874,0001,2025-04-18,201,FE-004,EC,CS01,325.1,KG,H,EC-D5,,185,0000004216,,
4900011875,0001,2025-04-18,201,FE-004,EC,CS01,29.9,KG,H,EC-D5,,373,0000004284,,
4900011876,0001,2025-04-18,201,FE-004,EC,CS01,352.5,KG,H,EC-D6,,259,0000004412,,
4900011877,0001,2025-04-18,201,FU-001,EC,CS01,101.2,L,H,EC-D1,,,,,
4900011878,0001,2025-04-18,201,FU-001,EC,CS01,49.7,L,H,EC-D2,,,,,
4900011879,0001,2025-04-18,201,FU-001,EC,CS01,159.0,L,H,EC-D3,,,,,
4900011880,0001,2025-04-18,201,FU-001,EC,CS01,274.3,L,H,EC-D4,,,,,
4900011881,0001,2025-04-18,201,FU-001,EC,CS01,173.5,L,H,EC-D5,,,,,
4900011882,0001,2025-04-18,201,FU-001,EC,CS01,123.0,L,H,EC-D6,,,,,
4900011883,0001,2025-04-18,201,FU-001,EC,CS01,141.3,L,H,EC-D7,,,,,
4900011884,0001,2025-04-18,201,FU-001,EC,CS01,627.8,L,H,EC-GEN,,,,,
4900011885,0001,2025-04-18,261,SP-002,EC,CS01,1,EA,H,EC-WS,PM-00058,,,,
4900011886,0001,2025-04-18,261,SP-008,EC,CS01,1,EA,H,EC-WS,PM-00110,,,,
4900011887,0001,2025-04-19,201,AC-001,EC,CS01,18.8,L,H,EC-D1,WO-2025-0419-U-004,11,,,
4900011888,0001,2025-04-19,201,AC-001,EC,CS01,14.0,L,H,EC-D2,WO-2025-0419-U-008,62,,,
4900011889,0001,2025-04-19,201,AC-001,EC,CS01,2.3,L,H,EC-D3,WO-2025-0419-U-012,370,,,
4900011890,0001,2025-04-19,201,AC-001,EC,CS01,17.4,L,H,EC-D4,WO-2025-0419-U-017,166,,,
4900011891,0001,2025-04-19,201,AC-001,EC,CS01,27.6,L,H,EC-D5,WO-2025-0419-U-021,195,,,
4900011892,0001,2025-04-19,201,AC-001,EC,CS01,26.6,L,H,EC-D6,WO-2025-0419-U-026,251,,,
4900011893,0001,2025-04-19,201,AC-001,EC,CS01,1.5,L,H,EC-D7,WO-2025-0419-U-031,332,,,
4900011894,0001,2025-04-19,201,AC-002,EC,CS01,0.06,KG,H,EC-D7,WO-2025-0419-U-031,332,,,
4900011895,0001,2025-04-19,101,AC-003,EC,CS01,100,L,S,,,,,4500000510,00010
4900011896,0001,2025-04-19,201,FE-001,EC,CS01,13492.7,KG,H,EC-D1,,14,0000003545,,
4900011897,0001,2025-04-19,201,FE-001,EC,CS01,10749.6,KG,H,EC-D1,,17,0000003557,,
4900011898,0001,2025-04-19,201,FE-001,EC,CS01,14527.2,KG,H,EC-D2,,46,0000003673,,
4900011899,0001,2025-04-19,201,FE-001,EC,CS01,7273.7,KG,H,EC-D2,,54,0000003701,,
4900011900,0001,2025-04-19,201,FE-001,EC,CS01,15007.7,KG,H,EC-D3,,86,0000003829,,
4900011901,0001,2025-04-19,201,FE-001,EC,CS01,6454.9,KG,H,EC-D7,,328,0000004573,,
4900011902,0001,2025-04-19,101,FE-002,EC,CS01,99300,KG,S,,,,,4500000457,00010
4900011903,0001,2025-04-19,201,FE-002,EC,CS01,2215.0,KG,H,EC-D1,,19,0000003566,,
4900011904,0001,2025-04-19,201,FE-003,EC,CS01,1837.4,KG,H,EC-D1,,11,0000003535,,
4900011905,0001,2025-04-19,201,FE-003,EC,CS01,1835.8,KG,H,EC-D1,,19,0000003567,,
4900011906,0001,2025-04-19,201,FE-003,EC,CS01,2535.9,KG,H,EC-D2,,46,0000003675,,
4900011907,0001,2025-04-19,201,FE-003,EC,CS01,1781.5,KG,H,EC-D6,,252,0000004383,,
4900011908,0001,2025-04-19,201,FE-004,EC,CS01,158.9,KG,H,EC-D3,,99,0000003884,,
4900011909,0001,2025-04-19,201,FE-004,EC,CS01,217.6,KG,H,EC-D7,,331,0000004588,,
4900011910,0001,2025-04-19,101,FU-001,EC,CS01,8000,L,S,,,,,4500000525,00010
4900011911,0001,2025-04-19,201,FU-001,EC,CS01,104.4,L,H,EC-D1,,,,,
4900011912,0001,2025-04-19,201,FU-001,EC,CS01,71.0,L,H,EC-D2,,,,,
4900011913,0001,2025-04-19,201,FU-001,EC,CS01,129.2,L,H,EC-D3,,,,,
4900011914,0001,2025-04-19,201,FU-001,EC,CS01,134.0,L,H,EC-D4,,,,,
4900011915,0001,2025-04-19,201,FU-001,EC,CS01,21.0,L,H,EC-D5,,,,,
4900011916,0001,2025-04-19,201,FU-001,EC,CS01,351.4,L,H,EC-D6,,,,,
4900011917,0001,2025-04-19,201,FU-001,EC,CS01,114.2,L,H,EC-D7,,,,,
4900011918,0001,2025-04-19,201,FU-001,EC,CS01,639.2,L,H,EC-GEN,,,,,
4900011919,0001,2025-04-20,101,AC-002,EC,CS01,42,KG,S,,,,,4500000512,00010
4900011920,0001,2025-04-20,101,FE-001,EC,CS01,244450,KG,S,,,,,4500000482,00010
4900011921,0001,2025-04-20,201,FE-001,EC,CS01,9213.4,KG,H,EC-D1,,2,0000003497,,
4900011922,0001,2025-04-20,201,FE-001,EC,CS01,3486.3,KG,H,EC-D3,,106,0000003909,,
4900011923,0001,2025-04-20,201,FE-001,EC,CS01,10603.3,KG,H,EC-D5,,170,0000004161,,
4900011924,0001,2025-04-20,201,FE-001,EC,CS01,12050.2,KG,H,EC-D5,,194,0000004245,,
4900011925,0001,2025-04-20,201,FE-002,EC,CS01,3616.0,KG,H,EC-D1,,30,0000003610,,
4900011926,0001,2025-04-20,201,FE-002,EC,CS01,2901.8,KG,H,EC-D6,,211,0000004318,,
4900011927,0001,2025-04-20,201,FE-002,EC,CS01,1779.9,KG,H,EC-D6,,251,0000004378,,
4900011928,0001,2025-04-20,201,FE-002,EC,CS01,2571.9,KG,H,EC-D7,,335,0000004602,,
4900011929,0001,2025-04-20,201,FE-003,EC,CS01,2705.3,KG,H,EC-D4,,134,0000004031,,
4900011930,0001,2025-04-20,201,FE-003,EC,CS01,1727.8,KG,H,EC-D7,,348,0000004655,,
4900011931,0001,2025-04-20,201,FE-004,EC,CS01,146.0,KG,H,EC-D1,,7,0000003520,,
4900011932,0001,2025-04-20,201,FE-004,EC,CS01,193.3,KG,H,EC-D1,,12,0000003540,,
4900011933,0001,2025-04-20,201,FE-004,EC,CS01,174.9,KG,H,EC-D4,,140,0000004056,,
4900011934,0001,2025-04-20,201,FE-004,EC,CS01,221.6,KG,H,EC-D5,,200,0000004272,,
4900011935,0001,2025-04-20,201,FU-001,EC,CS01,92.1,L,H,EC-D1,,,,,
4900011936,0001,2025-04-20,201,FU-001,EC,CS01,90.8,L,H,EC-D2,,,,,
4900011937,0001,2025-04-20,201,FU-001,EC,CS01,146.3,L,H,EC-D3,,,,,
4900011938,0001,2025-04-20,201,FU-001,EC,CS01,92.7,L,H,EC-D4,,,,,
4900011939,0001,2025-04-20,201,FU-001,EC,CS01,182.5,L,H,EC-D5,,,,,
4900011940,0001,2025-04-20,201,FU-001,EC,CS01,61.1,L,H,EC-D6,,,,,
4900011941,0001,2025-04-20,201,FU-001,EC,CS01,186.4,L,H,EC-D7,,,,,
4900011942,0001,2025-04-20,201,FU-001,EC,CS01,656.2,L,H,EC-GEN,,,,,
4900011943,0001,2025-04-20,261,SP-003,EC,CS01,1,EA,H,EC-WS,PM-00095,,,,
4900011944,0001,2025-04-21,201,AC-003,EC,CS01,1.52,L,H,EC-D1,WO-2025-0421-P-001,21,,,
4900011945,0001,2025-04-21,201,AC-003,EC,CS01,2.74,L,H,EC-D5,WO-2025-0421-P-005,193,,,
4900011946,0001,2025-04-21,201,FE-001,EC,CS01,9737.2,KG,H,EC-D1,,27,0000003597,,
4900011947,0001,2025-04-21,201,FE-001,EC,CS01,9397.4,KG,H,EC-D4,,150,0000004093,,
4900011948,0001,2025-04-21,201,FE-001,EC,CS01,12325.2,KG,H,EC-D7,,291,0000004489,,
4900011949,0001,2025-04-21,201,FE-002,EC,CS01,3162.8,KG,H,EC-D2,,69,0000003758,,
4900011950,0001,2025-04-21,201,FE-002,EC,CS01,2346.3,KG,H,EC-D7,,310,0000004566,,
4900011951,0001,2025-04-21,201,FE-002,EC,CS01,2119.8,KG,H,EC-D7,,345,0000004642,,
4900011952,0001,2025-04-21,201,FE-003,EC,CS01,1133.9,KG,H,EC-D1,,3,0000003503,,
4900011953,0001,2025-04-21,201,FE-003,EC,CS01,900.6,KG,H,EC-D1,,4,0000003507,,
4900011954,0001,2025-04-21,201,FE-003,EC,CS01,1950.9,KG,H,EC-D3,,84,0000003823,,
4900011955,0001,2025-04-21,201,FE-003,EC,CS01,1661.3,KG,H,EC-D7,,300,0000004527,,
4900011956,0001,2025-04-21,201,FE-003,EC,CS01,803.8,KG,H,EC-D7,,301,0000004531,,
4900011957,0001,2025-04-21,201,FU-001,EC,CS01,80.2,L,H,EC-D1,,,,,
4900011958,0001,2025-04-21,201,FU-001,EC,CS01,145.2,L,H,EC-D2,,,,,
4900011959,0001,2025-04-21,201,FU-001,EC,CS01,136.5,L,H,EC-D3,,,,,
4900011960,0001,2025-04-21,201,FU-001,EC,CS01,169.4,L,H,EC-D4,,,,,
4900011961,0001,2025-04-21,201,FU-001,EC,CS01,193.0,L,H,EC-D5,,,,,
4900011962,0001,2025-04-21,201,FU-001,EC,CS01,201.8,L,H,EC-D6,,,,,
4900011963,0001,2025-04-21,201,FU-001,EC,CS01,210.4,L,H,EC-D7,,,,,
4900011964,0001,2025-04-21,201,FU-001,EC,CS01,770.2,L,H,EC-GEN,,,,,
4900011965,0001,2025-04-21,261,SP-006,EC,CS01,1,EA,H,EC-WS,PM-00001,,,,
4900011966,0001,2025-04-22,201,FE-001,EC,CS01,8836.5,KG,H,EC-D3,,94,0000003861,,
4900011967,0001,2025-04-22,201,FE-001,EC,CS01,6562.4,KG,H,EC-D4,,129,0000004009,,
4900011968,0001,2025-04-22,201,FE-001,EC,CS01,10571.7,KG,H,EC-D5,,178,0000004189,,
4900011969,0001,2025-04-22,201,FE-002,EC,CS01,3256.3,KG,H,EC-D4,,144,0000004070,,
4900011970,0001,2025-04-22,201,FE-003,EC,CS01,1570.2,KG,H,EC-D1,,17,0000003559,,
4900011971,0001,2025-04-22,201,FE-003,EC,CS01,3896.7,KG,H,EC-D3,,101,0000003891,,
4900011972,0001,2025-04-22,201,FE-003,EC,CS01,1940.7,KG,H,EC-D4,,144,0000004071,,
4900011973,0001,2025-04-22,201,FE-003,EC,CS01,2746.6,KG,H,EC-D5,,169,0000004159,,
4900011974,0001,2025-04-22,201,FE-004,EC,CS01,172.8,KG,H,EC-D3,,110,0000003928,,
4900011975,0001,2025-04-22,201,FE-004,EC,CS01,250.6,KG,H,EC-D4,,130,0000004016,,
4900011976,0001,2025-04-22,201,FU-001,EC,CS01,109.0,L,H,EC-D1,,,,,
4900011977,0001,2025-04-22,201,FU-001,EC,CS01,108.6,L,H,EC-D2,,,,,
4900011978,0001,2025-04-22,201,FU-001,EC,CS01,164.8,L,H,EC-D3,,,,,
4900011979,0001,2025-04-22,201,FU-001,EC,CS01,337.8,L,H,EC-D4,,,,,
4900011980,0001,2025-04-22,201,FU-001,EC,CS01,109.3,L,H,EC-D5,,,,,
4900011981,0001,2025-04-22,201,FU-001,EC,CS01,89.9,L,H,EC-D6,,,,,
4900011982,0001,2025-04-22,201,FU-001,EC,CS01,185.4,L,H,EC-D7,,,,,
4900011983,0001,2025-04-22,201,FU-001,EC,CS01,599.9,L,H,EC-GEN,,,,,
4900011984,0001,2025-04-23,201,FE-001,EC,CS01,4871.7,KG,H,EC-D3,,116,0000003949,,
4900011985,0001,2025-04-23,201,FE-001,EC,CS01,11907.0,KG,H,EC-D5,,177,0000004185,,
4900011986,0001,2025-04-23,201,FE-001,EC,CS01,7628.7,KG,H,EC-D6,,271,0000004457,,
4900011987,0001,2025-04-23,201,FE-001,EC,CS01,11965.8,KG,H,EC-D7,,290,0000004485,,
4900011988,0001,2025-04-23,201,FE-001,EC,CS01,12309.8,KG,H,EC-D7,,343,0000004633,,
4900011989,0001,2025-04-23,201,FE-002,EC,CS01,522.2,KG,H,EC-D3,,81,0000003810,,
4900011990,0001,2025-04-23,201,FE-002,EC,CS01,2333.7,KG,H,EC-D7,,292,0000004494,,
4900011991,0001,2025-04-23,201,FE-003,EC,CS01,1854.7,KG,H,EC-D3,,95,0000003867,,
4900011992,0001,2025-04-23,201,FE-004,EC,CS01,105.6,KG,H,EC-D3,,80,0000003808,,
4900011993,0001,2025-04-23,201,FU-001,EC,CS01,68.7,L,H,EC-D1,,,,,
4900011994,0001,2025-04-23,201,FU-001,EC,CS01,154.2,L,H,EC-D2,,,,,
4900011995,0001,2025-04-23,201,FU-001,EC,CS01,108.5,L,H,EC-D3,,,,,
4900011996,0001,2025-04-23,201,FU-001,EC,CS01,69.8,L,H,EC-D4,,,,,
4900011997,0001,2025-04-23,201,FU-001,EC,CS01,180.4,L,H,EC-D5,,,,,
4900011998,0001,2025-04-23,201,FU-001,EC,CS01,294.9,L,H,EC-D6,,,,,
4900011999,0001,2025-04-23,201,FU-001,EC,CS01,108.9,L,H,EC-D7,,,,,
4900012000,0001,2025-04-23,201,FU-001,EC,CS01,632.2,L,H,EC-GEN,,,,,
4900012001,0001,2025-04-24,201,FE-001,EC,CS01,9527.1,KG,H,EC-D3,,100,0000003885,,
4900012002,0001,2025-04-24,201,FE-001,EC,CS01,12341.6,KG,H,EC-D4,,151,0000004097,,
4900012003,0001,2025-04-24,201,FE-001,EC,CS01,11349.3,KG,H,EC-D6,,214,0000004329,,
4900012004,0001,2025-04-24,201,FE-002,EC,CS01,3928.7,KG,H,EC-D4,,153,0000004106,,
4900012005,0001,2025-04-24,201,FE-002,EC,CS01,2345.3,KG,H,EC-D5,,188,0000004226,,
4900012006,0001,2025-04-24,201,FE-002,EC,CS01,2951.2,KG,H,EC-D7,,346,0000004646,,
4900012007,0001,2025-04-24,201,FE-003,EC,CS01,1747.5,KG,H,EC-D6,,230,0000004351,,
4900012008,0001,2025-04-24,201,FE-003,EC,CS01,2324.6,KG,H,EC-D7,,343,0000004635,,
4900012009,0001,2025-04-24,201,FE-004,EC,CS01,287.0,KG,H,EC-D4,,150,0000004096,,
4900012010,0001,2025-04-24,201,FE-004,EC,CS01,184.1,KG,H,EC-D6,,272,0000004464,,
4900012011,0001,2025-04-24,201,FU-001,EC,CS01,139.5,L,H,EC-D1,,,,,
4900012012,0001,2025-04-24,201,FU-001,EC,CS01,121.7,L,H,EC-D2,,,,,
4900012013,0001,2025-04-24,201,FU-001,EC,CS01,204.6,L,H,EC-D3,,,,,
4900012014,0001,2025-04-24,201,FU-001,EC,CS01,170.5,L,H,EC-D4,,,,,
4900012015,0001,2025-04-24,201,FU-001,EC,CS01,166.7,L,H,EC-D5,,,,,
4900012016,0001,2025-04-24,201,FU-001,EC,CS01,150.1,L,H,EC-D6,,,,,
4900012017,0001,2025-04-24,201,FU-001,EC,CS01,332.9,L,H,EC-D7,,,,,
4900012018,0001,2025-04-24,201,FU-001,EC,CS01,700.7,L,H,EC-GEN,,,,,
4900012019,0001,2025-04-24,261,SP-008,EC,CS01,1,EA,H,EC-WS,PM-00046,,,,
4900012020,0001,2025-04-25,201,AC-003,EC,CS01,2.46,L,H,EC-D3,WO-2025-0425-P-001,99,,,
4900012021,0001,2025-04-25,201,AC-003,EC,CS01,5.02,L,H,EC-D5,WO-2025-0425-P-002,169,,,
4900012022,0001,2025-04-25,201,FE-002,EC,CS01,1117.8,KG,H,EC-D1,,3,0000003502,,
4900012023,0001,2025-04-25,201,FE-002,EC,CS01,3293.6,KG,H,EC-D2,,71,0000003766,,
4900012024,0001,2025-04-25,201,FE-002,EC,CS01,3305.8,KG,H,EC-D5,,196,0000004254,,
4900012025,0001,2025-04-25,201,FE-003,EC,CS01,1665.8,KG,H,EC-D4,,129,0000004011,,
4900012026,0001,2025-04-25,201,FE-003,EC,CS01,1860.0,KG,H,EC-D4,,132,0000004023,,
4900012027,0001,2025-04-25,201,FE-003,EC,CS01,1253.7,KG,H,EC-D6,,260,0000004415,,
4900012028,0001,2025-04-25,201,FE-003,EC,CS01,2389.0,KG,H,EC-D7,,299,0000004523,,
4900012029,0001,2025-04-25,201,FE-004,EC,CS01,237.1,KG,H,EC-D1,,29,0000003608,,
4900012030,0001,2025-04-25,201,FE-004,EC,CS01,289.2,KG,H,EC-D1,,34,0000003628,,
4900012031,0001,2025-04-25,201,FE-004,EC,CS01,318.5,KG,H,EC-D5,,197,0000004260,,
4900012032,0001,2025-04-25,201,FU-001,EC,CS01,88.7,L,H,EC-D1,,,,,
4900012033,0001,2025-04-25,201,FU-001,EC,CS01,46.5,L,H,EC-D2,,,,,
4900012034,0001,2025-04-25,201,FU-001,EC,CS01,238.6,L,H,EC-D3,,,,,
4900012035,0001,2025-04-25,201,FU-001,EC,CS01,172.0,L,H,EC-D4,,,,,
4900012036,0001,2025-04-25,201,FU-001,EC,CS01,147.7,L,H,EC-D5,,,,,
4900012037,0001,2025-04-25,201,FU-001,EC,CS01,290.0,L,H,EC-D6,,,,,
4900012038,0001,2025-04-25,201,FU-001,EC,CS01,89.7,L,H,EC-D7,,,,,
4900012039,0001,2025-04-25,201,FU-001,EC,CS01,740.3,L,H,EC-GEN,,,,,
4900012040,0001,2025-04-25,101,SP-001,EC,CS01,4,EA,S,,,,,4500000522,00010
4900012041,0001,2025-04-25,261,SP-003,EC,CS01,1,EA,H,EC-WS,PM-00128,,,,
4900012042,0001,2025-04-26,201,AC-001,EC,CS01,17.2,L,H,EC-D1,WO-2025-0426-U-004,11,,,
4900012043,0001,2025-04-26,201,AC-001,EC,CS01,9.8,L,H,EC-D2,WO-2025-0426-U-008,62,,,
4900012044,0001,2025-04-26,201,AC-001,EC,CS01,20.1,L,H,EC-D3,WO-2025-0426-U-012,94,,,
4900012045,0001,2025-04-26,201,AC-001,EC,CS01,28.6,L,H,EC-D4,WO-2025-0426-U-017,136,,,
4900012046,0001,2025-04-26,201,AC-001,EC,CS01,2.6,L,H,EC-D5,WO-2025-0426-U-021,195,,,
4900012047,0001,2025-04-26,201,AC-001,EC,CS01,35.6,L,H,EC-D6,WO-2025-0426-U-026,216,,,
4900012048,0001,2025-04-26,201,AC-001,EC,CS01,28.0,L,H,EC-D7,WO-2025-0426-U-031,334,,,
4900012049,0001,2025-04-26,201,AC-002,EC,CS01,1.13,KG,H,EC-D4,WO-2025-0426-U-017,136,,,
4900012050,0001,2025-04-26,201,FE-001,EC,CS01,10456.3,KG,H,EC-D3,,87,0000003833,,
4900012051,0001,2025-04-26,201,FE-001,EC,CS01,7266.0,KG,H,EC-D3,,92,0000003853,,
4900012052,0001,2025-04-26,201,FE-003,EC,CS01,1947.4,KG,H,EC-D3,,115,0000003947,,
4900012053,0001,2025-04-26,201,FE-003,EC,CS01,282.4,KG,H,EC-D5,,373,0000004283,,
4900012054,0001,2025-04-26,201,FE-004,EC,CS01,190.6,KG,H,EC-D1,,22,0000003580,,
4900012055,0001,2025-04-26,201,FE-004,EC,CS01,276.4,KG,H,EC-D6,,257,0000004404,,
4900012056,0001,2025-04-26,201,FE-004,EC,CS01,118.7,KG,H,EC-D6,,265,0000004436,,
4900012057,0001,2025-04-26,101,FU-001,EC,CS01,8000,L,S,,,,,4500000527,00010
4900012058,0001,2025-04-26,201,FU-001,EC,CS01,73.4,L,H,EC-D1,,,,,
4900012059,0001,2025-04-26,201,FU-001,EC,CS01,74.7,L,H,EC-D2,,,,,
4900012060,0001,2025-04-26,201,FU-001,EC,CS01,114.4,L,H,EC-D3,,,,,
4900012061,0001,2025-04-26,201,FU-001,EC,CS01,210.3,L,H,EC-D4,,,,,
4900012062,0001,2025-04-26,201,FU-001,EC,CS01,200.3,L,H,EC-D5,,,,,
4900012063,0001,2025-04-26,201,FU-001,EC,CS01,232.2,L,H,EC-D6,,,,,
4900012064,0001,2025-04-26,201,FU-001,EC,CS01,270.9,L,H,EC-D7,,,,,
4900012065,0001,2025-04-26,201,FU-001,EC,CS01,681.9,L,H,EC-GEN,,,,,
4900012066,0001,2025-04-26,101,SP-003,EC,CS01,5,EA,S,,,,,4500000523,00010
4900012067,0001,2025-04-26,261,SP-007,EC,CS01,1,EA,H,EC-WS,PM-00116,,,,
4900012068,0001,2025-04-27,101,FE-001,EC,CS01,244450,KG,S,,,,,4500000473,00010
4900012069,0001,2025-04-27,201,FE-001,EC,CS01,5985.8,KG,H,EC-D4,,165,0000004145,,
4900012070,0001,2025-04-27,201,FE-001,EC,CS01,10575.5,KG,H,EC-D5,,176,0000004181,,
4900012071,0001,2025-04-27,201,FE-001,EC,CS01,15892.6,KG,H,EC-D6,,210,0000004313,,
4900012072,0001,2025-04-27,201,FE-001,EC,CS01,11605.6,KG,H,EC-D7,,296,0000004509,,
4900012073,0001,2025-04-27,201,FE-002,EC,CS01,1272.3,KG,H,EC-D4,,124,0000003990,,
4900012074,0001,2025-04-27,201,FE-002,EC,CS01,1478.6,KG,H,EC-D5,,184,0000004210,,
4900012075,0001,2025-04-27,201,FE-002,EC,CS01,1664.8,KG,H,EC-D5,,194,0000004246,,
4900012076,0001,2025-04-27,201,FE-002,EC,CS01,1496.4,KG,H,EC-D6,,260,0000004414,,
4900012077,0001,2025-04-27,201,FE-003,EC,CS01,1555.7,KG,H,EC-D2,,52,0000003695,,
4900012078,0001,2025-04-27,201,FE-003,EC,CS01,1637.1,KG,H,EC-D4,,143,0000004067,,
4900012079,0001,2025-04-27,201,FE-003,EC,CS01,1679.3,KG,H,EC-D6,,253,0000004387,,
4900012080,0001,2025-04-27,201,FE-003,EC,CS01,1921.7,KG,H,EC-D7,,311,0000004571,,
4900012081,0001,2025-04-27,201,FE-004,EC,CS01,286.9,KG,H,EC-D1,,9,0000003528,,
4900012082,0001,2025-04-27,201,FE-004,EC,CS01,229.8,KG,H,EC-D1,,27,0000003600,,
4900012083,0001,2025-04-27,201,FE-004,EC,CS01,291.1,KG,H,EC-D5,,168,0000004156,,
4900012084,0001,2025-04-27,201,FU-001,EC,CS01,88.1,L,H,EC-D1,,,,,
4900012085,0001,2025-04-27,201,FU-001,EC,CS01,138.9,L,H,EC-D2,,,,,
4900012086,0001,2025-04-27,201,FU-001,EC,CS01,108.4,L,H,EC-D3,,,,,
4900012087,0001,2025-04-27,201,FU-001,EC,CS01,19.1,L,H,EC-D4,,,,,
4900012088,0001,2025-04-27,201,FU-001,EC,CS01,91.0,L,H,EC-D5,,,,,
4900012089,0001,2025-04-27,201,FU-001,EC,CS01,144.3,L,H,EC-D6,,,,,
4900012090,0001,2025-04-27,201,FU-001,EC,CS01,180.7,L,H,EC-D7,,,,,
4900012091,0001,2025-04-27,201,FU-001,EC,CS01,661.8,L,H,EC-GEN,,,,,
4900012092,0001,2025-04-27,261,SP-004,EC,CS01,1,EA,H,EC-WS,PM-00149,,,,
4900012093,0001,2025-04-27,101,SP-007,EC,CS01,4,EA,S,,,,,4500000524,00010
4900012094,0001,2025-04-28,201,AC-001,EC,CS01,31.9,L,H,EC-D1,WO-2025-0428-U-004,27,,,
4900012095,0001,2025-04-28,201,AC-001,EC,CS01,23.5,L,H,EC-D2,WO-2025-0428-U-008,54,,,
4900012096,0001,2025-04-28,201,AC-001,EC,CS01,11.5,L,H,EC-D3,WO-2025-0428-U-012,118,,,
4900012097,0001,2025-04-28,201,AC-001,EC,CS01,7.1,L,H,EC-D4,WO-2025-0428-U-017,136,,,
4900012098,0001,2025-04-28,201,AC-001,EC,CS01,24.1,L,H,EC-D5,WO-2025-0428-U-021,171,,,
4900012099,0001,2025-04-28,201,AC-001,EC,CS01,2.1,L,H,EC-D6,WO-2025-0428-U-026,216,,,
4900012100,0001,2025-04-28,201,AC-001,EC,CS01,15.0,L,H,EC-D7,WO-2025-0428-U-031,300,,,
4900012101,0001,2025-04-28,201,AC-003,EC,CS01,0.98,L,H,EC-D7,WO-2025-0428-P-002,330,,,
4900012102,0001,2025-04-28,201,FE-001,EC,CS01,13821.8,KG,H,EC-D1,,33,0000003621,,
4900012103,0001,2025-04-28,201,FE-001,EC,CS01,12808.5,KG,H,EC-D2,,73,0000003773,,
4900012104,0001,2025-04-28,201,FE-001,EC,CS01,9314.1,KG,H,EC-D5,,186,0000004217,,
4900012105,0001,2025-04-28,201,FE-002,EC,CS01,3277.5,KG,H,EC-D4,,151,0000004098,,
4900012106,0001,2025-04-28,201,FE-002,EC,CS01,1711.1,KG,H,EC-D7,,289,0000004482,,
4900012107,0001,2025-04-28,201,FE-002,EC,CS01,2635.0,KG,H,EC-D7,,338,0000004614,,
4900012108,0001,2025-04-28,201,FE-003,EC,CS01,2284.7,KG,H,EC-D5,,176,0000004183,,
4900012109,0001,2025-04-28,201,FE-004,EC,CS01,195.5,KG,H,EC-D2,,42,0000003660,,
4900012110,0001,2025-04-28,201,FE-004,EC,CS01,254.3,KG,H,EC-D4,,135,0000004036,,
4900012111,0001,2025-04-28,201,FE-004,EC,CS01,92.7,KG,H,EC-D4,,155,0000004116,,
4900012112,0001,2025-04-28,201,FE-004,EC,CS01,188.4,KG,H,EC-D5,,188,0000004228,,
4900012113,0001,2025-04-28,201,FU-001,EC,CS01,108.1,L,H,EC-D1,,,,,
4900012114,0001,2025-04-28,201,FU-001,EC,CS01,111.0,L,H,EC-D2,,,,,
